Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.698,16.58,7.68,77.38,2.03,-18.97
1.711,16.58,7.70,77.36,2.14,-19.01
1.759,16.58,7.70,77.37,2.16,-19.01
1.769,16.58,7.70,77.33,2.23,-19.03
1.818,16.58,7.70,77.34,2.21,-19.03
1.830,16.57,7.70,77.33,2.25,-19.02
1.877,16.56,7.70,77.32,2.24,-19.02
1.912,16.56,7.70,77.34,2.28,-19.06
1.922,16.52,7.70,77.20,2.27,-19.06
1.973,16.52,7.70,77.24,2.22,-19.06
1.989,16.49,7.69,77.21,2.33,-19.06
2.035,16.49,7.69,77.23,2.28,-19.06
2.046,16.46,7.68,77.21,2.19,-19.11
2.094,16.46,7.68,77.23,2.19,-19.11
2.107,16.47,7.66,77.17,2.32,-19.09
2.151,16.47,7.63,77.15,2.31,-19.09
2.183,16.47,7.63,77.13,2.19,-19.11
2.202,16.48,7.64,77.14,2.23,-19.10
2.248,16.48,7.64,77.14,2.24,-19.10
2.265,16.51,7.65,77.17,2.27,-19.07
2.309,16.51,7.65,77.14,2.30,-19.07
2.324,16.54,7.67,77.12,2.26,-19.12
2.374,16.59,7.72,77.18,2.28,-19.12
2.410,16.59,7.72,77.06,2.41,-19.13
2.424,16.67,7.75,77.25,2.40,-19.19
2.472,16.67,7.75,77.19,2.48,-19.19
2.484,16.73,7.75,77.23,2.56,-19.16
2.532,16.73,7.75,77.18,2.58,-19.16
2.545,16.79,7.75,77.25,2.52,-19.21
2.583,16.81,7.74,77.22,2.53,-19.21
2.621,16.81,7.74,77.13,2.54,-19.21
2.639,16.83,7.75,77.15,2.54,-19.19
2.683,16.83,7.75,77.13,2.56,-19.19
2.701,16.84,7.75,77.14,2.52,-19.19
2.743,16.84,7.75,77.13,2.54,-19.19
2.748,16.84,7.74,77.07,2.58,-19.21
2.784,16.84,7.74,77.07,2.57,-19.21
2.802,16.84,7.74,77.07,2.56,-19.23
2.841,16.84,7.74,77.07,2.56,-19.23
2.857,16.84,7.72,77.07,2.59,-19.23
2.894,16.84,7.72,77.06,2.58,-19.23
2.914,16.83,7.69,77.01,2.58,-19.22
2.958,16.83,7.69,77.01,2.56,-19.22
2.968,16.82,7.68,76.99,2.54,-19.20
3.004,16.82,7.68,76.99,2.55,-19.20
3.031,16.82,7.68,76.99,2.55,-19.19
3.077,16.82,7.68,76.99,2.55,-19.19
3.097,16.82,7.68,76.99,2.61,-19.24
3.141,16.81,7.68,76.99,2.60,-19.24
3.169,16.81,7.68,76.99,2.64,-19.24
3.188,16.80,7.69,76.99,2.58,-19.25
3.239,16.80,7.69,77.01,2.60,-19.25
3.251,16.80,7.69,76.98,2.60,-19.26
3.303,16.80,7.69,76.99,2.59,-19.26
3.319,16.76,7.64,76.90,2.72,-19.28
3.361,16.71,7.60,76.85,2.65,-19.28
3.388,16.71,7.60,76.94,2.69,-19.27
3.412,16.68,7.60,76.85,2.66,-19.27
3.460,16.68,7.60,76.88,2.65,-19.27
3.477,16.68,7.61,76.90,2.71,-19.29
3.524,16.68,7.61,76.90,2.70,-19.29
3.534,16.73,7.65,77.01,2.64,-19.36
3.579,16.73,7.65,76.99,2.67,-19.36
3.591,16.85,7.73,77.16,2.69,-19.37
3.643,17.01,7.86,77.28,2.79,-19.37
3.668,17.01,7.86,77.13,2.71,-19.44
3.689,17.28,8.03,77.68,2.85,-19.47
3.735,17.28,8.03,77.52,3.06,-19.47
3.752,17.51,8.16,77.84,3.47,-19.46
3.801,17.51,8.16,77.70,3.63,-19.46
3.814,17.85,8.27,78.19,4.59,-19.39
3.855,18.25,8.39,78.40,4.91,-19.39
3.892,18.25,8.39,77.79,6.80,-19.21
3.911,18.69,8.41,78.90,10.79,-19.07
3.958,18.69,8.41,78.53,10.89,-19.07
3.968,19.27,8.36,79.75,18.57,-19.04
4.012,19.27,8.36,79.22,18.58,-19.04
4.025,19.80,8.24,79.99,31.49,-18.36
4.076,19.80,8.24,79.47,31.43,-18.36
4.090,20.31,7.60,79.64,53.28,-12.38
4.141,20.37,6.80,78.83,53.41,-12.38
4.169,20.37,6.80,77.04,66.93,-10.99
4.189,20.14,5.81,74.19,80.25,-10.40
4.241,20.14,5.81,74.04,79.20,-10.40
4.255,19.80,5.19,71.96,86.14,-10.24
4.305,19.80,5.19,72.07,85.29,-10.24
4.318,19.57,4.73,70.11,92.30,-10.03
4.362,19.25,4.28,68.91,94.57,-9.85
4.413,19.25,4.28,69.07,93.97,-9.85
4.423,19.04,4.00,68.41,95.93,-9.78
4.466,18.93,3.82,68.29,95.67,-9.78
4.492,18.93,3.82,68.66,96.06,-9.84
4.525,18.96,3.97,68.77,96.63,-9.80
4.574,18.96,3.97,68.78,96.72,-9.80
4.584,19.13,4.29,69.12,96.48,-9.79
4.631,19.13,4.29,69.06,96.77,-9.79
4.646,19.32,4.75,69.67,95.67,-9.89
4.692,19.54,5.64,70.18,95.62,-9.89
4.717,19.54,5.64,70.14,93.82,-9.78
4.736,19.66,6.53,72.92,82.01,-9.76
4.782,19.66,6.53,73.10,82.93,-9.76
4.795,19.59,8.01,75.51,67.43,-10.56
4.848,19.59,8.01,76.10,68.76,-10.56
4.861,19.53,9.19,77.61,46.69,-13.01
4.907,19.55,10.25,78.48,46.97,-13.01
4.942,19.55,10.25,78.93,36.91,-14.12
4.961,19.42,10.92,78.93,23.23,-14.76
5.010,19.42,10.92,79.35,23.97,-14.76
5.026,18.79,11.39,78.60,11.16,-15.67
5.074,18.79,11.39,79.38,11.74,-15.67
5.086,17.98,11.75,78.20,-7.46,-16.42
5.129,16.82,12.23,78.21,-8.46,-16.42
5.157,16.82,12.23,79.77,-30.69,-16.62
5.180,16.02,12.27,76.48,-48.99,-14.58
5.227,16.02,12.27,77.17,-48.65,-14.58
5.244,15.29,12.01,75.24,-54.10,-11.73
5.291,15.29,12.01,75.69,-53.98,-11.73
5.311,14.72,11.70,74.19,-55.27,-11.23
5.348,14.56,11.63,73.89,-56.73,-10.21
5.395,14.56,11.63,73.98,-56.82,-10.21
5.411,14.48,11.62,73.60,-56.82,-10.30
5.461,14.48,11.62,73.66,-56.74,-10.30
5.476,14.53,11.65,73.64,-56.42,-10.40
5.519,14.66,11.77,73.78,-56.33,-10.57
5.570,14.66,11.77,73.74,-56.19,-10.57
5.587,14.89,11.94,74.52,-54.67,-11.72
5.626,15.53,12.12,75.99,-50.10,-13.12
5.668,15.53,12.12,75.56,-49.88,-13.12
5.682,16.25,12.28,77.24,-37.44,-15.52
5.730,16.25,12.28,76.73,-37.28,-15.52
5.748,17.13,12.25,78.27,-27.29,-16.61
5.782,17.86,12.20,79.43,-22.04,-18.43
5.827,17.86,12.20,78.79,-22.02,-18.43
5.844,18.63,11.98,80.77,-10.51,-19.30
5.890,18.63,11.98,80.01,-10.69,-19.30
5.901,19.22,11.46,81.33,6.05,-19.26
5.947,19.22,11.46,80.54,5.54,-19.26
5.961,19.89,10.50,81.87,27.47,-17.31
6.007,19.89,10.50,80.80,26.50,-17.31
6.018,20.25,9.54,80.97,48.69,-15.78
6.065,20.25,9.54,80.19,47.70,-15.78
6.081,20.47,8.71,79.27,60.41,-14.79
6.118,20.57,7.93,77.10,72.27,-15.79
6.165,20.57,7.93,76.69,71.47,-15.79
6.185,20.49,7.40,73.85,81.10,-15.46
6.228,20.49,7.40,73.72,80.53,-15.46
6.240,20.14,7.04,71.13,88.64,-17.21
6.289,20.14,7.04,71.34,88.13,-17.21
6.303,19.79,6.80,69.85,92.04,-16.77
6.341,19.64,6.54,69.77,93.37,-16.94
6.391,19.64,6.54,69.81,93.11,-16.94
6.409,19.68,6.39,69.81,93.95,-16.78
6.455,19.84,6.51,70.04,93.36,-16.73
6.514,19.84,6.51,69.93,93.46,-16.73
6.535,19.98,6.72,70.26,92.72,-16.58
6.560,20.03,7.12,70.54,90.50,-16.45
6.611,20.03,7.12,70.64,90.93,-16.45
6.624,19.79,7.60,71.88,84.70,-15.95
6.670,19.79,7.60,72.28,85.20,-15.95
6.682,19.35,8.64,73.61,67.26,-15.29
6.728,18.98,9.56,74.34,67.29,-15.29
6.756,18.98,9.56,76.57,56.92,-15.74
6.784,18.71,10.82,77.03,37.56,-17.42
6.827,18.71,10.82,77.86,38.77,-17.42
6.835,18.40,11.60,78.07,28.47,-17.06
6.873,18.40,11.60,78.72,29.26,-17.06
6.882,17.95,12.32,78.64,8.95,-18.46
6.918,17.95,12.32,79.41,9.75,-18.46
6.938,17.45,12.70,79.19,-6.50,-18.58
6.977,17.45,12.70,79.82,-6.06,-18.58
6.994,16.84,12.99,79.06,-29.27,-18.24
7.032,16.84,12.99,79.73,-28.82,-18.24
7.048,16.25,12.85,77.92,-42.96,-17.64
7.084,16.25,12.85,78.32,-42.82,-17.64
7.102,15.61,12.39,76.48,-51.28,-14.72
7.140,15.61,12.39,76.72,-51.50,-14.72
7.159,15.09,11.97,75.49,-53.89,-13.28
7.196,15.09,11.97,75.66,-54.30,-13.28
7.213,14.80,11.71,74.71,-56.57,-11.96
7.251,14.80,11.71,74.80,-56.86,-11.96
7.269,14.65,11.61,74.25,-57.75,-11.31
7.308,14.65,11.61,74.32,-57.80,-11.31
7.324,14.62,11.59,74.05,-57.95,-10.90
7.362,14.62,11.59,74.06,-57.96,-10.90
7.379,14.62,11.61,74.00,-57.62,-11.02
7.416,14.62,11.61,74.01,-57.63,-11.02
7.433,14.77,11.68,74.24,-57.36,-11.10
7.471,14.77,11.68,74.16,-57.30,-11.10
7.488,14.96,11.69,74.73,-56.35,-11.40
7.527,14.96,11.69,74.59,-56.32,-11.40
7.547,15.31,11.68,75.67,-54.13,-12.26
7.584,15.31,11.68,75.38,-54.08,-12.26
7.600,15.90,11.69,77.39,-44.02,-14.54
7.639,15.90,11.69,76.91,-44.07,-14.54
7.656,16.63,11.43,78.20,-26.43,-15.50
7.693,16.63,11.43,77.45,-26.67,-15.50
7.712,17.61,10.86,79.10,-9.08,-15.22
7.750,17.61,10.86,77.97,-9.60,-15.22
7.765,18.30,10.29,78.78,11.91,-13.07
7.802,18.30,10.29,77.88,11.34,-13.07
7.820,18.82,9.70,78.63,27.97,-12.43
7.859,18.82,9.70,77.88,27.26,-12.43
7.877,19.11,9.19,78.10,43.63,-12.07
7.915,19.11,9.19,77.60,43.11,-12.07
7.930,19.29,8.36,76.41,58.02,-11.68
7.967,19.29,8.36,75.85,57.22,-11.68
7.986,19.08,7.69,73.67,69.56,-12.03
8.024,19.08,7.69,73.56,68.77,-12.03
8.041,18.59,7.25,70.67,79.47,-13.12
8.079,18.59,7.25,70.95,78.78,-13.12
8.097,18.10,6.87,69.17,85.15,-14.09
8.133,18.10,6.87,69.47,84.64,-14.09
8.151,17.61,6.37,67.85,88.96,-14.24
8.190,17.61,6.37,68.12,88.30,-14.24
8.208,17.43,6.11,67.95,89.77,-13.85
8.244,17.43,6.11,68.02,89.39,-13.85
8.262,17.42,5.84,67.99,90.37,-13.78
8.300,17.42,5.84,67.90,90.02,-13.78
8.317,17.50,5.81,68.13,90.13,-13.69
8.357,17.50,5.81,68.04,90.07,-13.69
8.374,17.63,5.87,68.31,89.78,-13.78
8.412,17.63,5.87,68.20,89.86,-13.78
8.429,17.78,6.13,68.54,89.12,-13.74
8.466,17.78,6.13,68.50,89.43,-13.74
8.484,17.82,6.50,69.40,84.44,-13.41
8.522,17.82,6.50,69.50,84.88,-13.41
8.537,17.82,7.21,71.52,72.85,-12.26
8.575,17.82,7.21,71.80,73.60,-12.26
8.595,17.80,8.14,73.36,59.79,-12.69
8.632,17.80,8.14,73.76,60.62,-12.69
8.647,17.83,9.47,75.47,43.12,-12.86
8.683,17.83,9.47,76.04,44.40,-12.86
8.703,17.85,10.53,76.78,29.79,-13.43
8.742,17.85,10.53,77.27,30.86,-13.43
8.758,17.76,11.58,77.85,9.92,-14.93
8.797,17.76,11.58,78.47,11.10,-14.93
8.814,17.53,12.16,78.62,-2.93,-15.66
8.852,17.53,12.16,79.13,-2.22,-15.66
8.868,17.13,12.36,78.60,-19.57,-15.68
8.908,17.13,12.36,79.03,-19.16,-15.68
8.926,16.58,12.36,77.90,-31.86,-15.89
8.966,16.58,12.36,78.35,-31.74,-15.89
8.979,15.97,12.26,77.11,-45.70,-14.24
9.017,15.97,12.26,77.55,-45.63,-14.24
9.034,15.49,12.07,75.53,-54.38,-12.06
9.072,15.49,12.07,75.80,-54.40,-12.06
9.088,14.96,11.87,74.31,-58.85,-9.16
9.126,14.96,11.87,74.63,-58.93,-9.16
9.146,14.60,11.72,73.62,-60.38,-8.86
9.184,14.60,11.72,73.82,-60.49,-8.86
9.200,14.43,11.59,73.35,-61.34,-8.27
9.238,14.43,11.59,73.40,-61.44,-8.27
9.258,14.41,11.57,73.22,-61.18,-7.94
9.296,14.41,11.57,73.22,-61.22,-7.94
9.311,14.44,11.62,73.23,-60.97,-7.98
9.348,14.44,11.62,73.23,-60.92,-7.98
9.366,14.58,11.75,73.46,-60.43,-8.10
9.403,14.58,11.75,73.43,-60.27,-8.10
9.420,14.71,11.83,73.89,-58.88,-8.85
9.458,14.71,11.83,73.83,-58.78,-8.85
9.476,14.99,11.86,74.95,-53.19,-10.61
9.514,14.99,11.86,74.75,-53.19,-10.61
9.530,15.31,11.92,76.44,-45.51,-12.66
9.568,15.31,11.92,76.20,-45.54,-12.66
9.586,15.97,11.84,77.75,-30.73,-14.48
9.628,15.97,11.84,77.16,-30.86,-14.48
9.640,16.60,11.53,78.74,-15.88,-14.90
9.679,16.60,11.53,78.04,-16.17,-14.90
9.697,17.51,11.05,79.59,4.21,-12.89
9.733,17.51,11.05,78.56,3.72,-12.89
9.750,18.19,10.59,79.29,23.00,-11.36
9.788,18.19,10.59,78.47,22.50,-11.36
9.805,18.74,10.00,79.16,41.73,-10.73
9.844,18.74,10.00,78.38,41.11,-10.73
9.861,19.11,9.48,77.77,55.50,-10.49
9.899,19.11,9.48,77.20,54.97,-10.49
9.915,19.23,8.90,75.34,70.27,-10.87
9.953,19.23,8.90,74.96,69.62,-10.87
9.970,19.06,8.49,72.73,79.94,-12.42
10.009,19.06,8.49,72.73,79.41,-12.42
10.028,18.52,8.20,70.19,84.88,-12.65
10.064,18.52,8.20,70.58,84.35,-12.65
10.081,18.01,7.84,69.41,88.08,-12.84
10.118,18.01,7.84,69.73,87.61,-12.84
10.137,17.63,7.41,68.88,88.58,-12.71
10.174,17.63,7.41,69.06,88.04,-12.71
10.194,17.57,7.16,69.03,88.90,-12.59
10.232,17.57,7.16,68.99,88.60,-12.59
10.249,17.65,6.98,69.15,88.82,-12.69
10.286,17.65,6.98,69.00,88.65,-12.69
10.302,17.84,7.02,69.28,88.64,-12.55
10.341,17.84,7.02,69.12,88.68,-12.55
10.360,18.01,7.18,69.37,88.04,-12.60
10.397,18.01,7.18,69.27,88.22,-12.60
10.413,18.07,7.51,69.47,85.77,-12.33
10.451,18.07,7.51,69.53,86.11,-12.33
10.468,17.94,7.89,70.64,79.14,-12.14
10.504,17.94,7.89,70.90,79.55,-12.14
10.522,17.65,8.53,72.01,66.34,-11.79
10.559,17.65,8.53,72.54,66.94,-11.79
10.579,17.34,9.36,74.49,52.99,-12.45
10.616,17.34,9.36,75.13,53.72,-12.45
10.632,17.10,10.35,76.34,37.73,-12.91
10.670,17.10,10.35,77.02,38.65,-12.91
10.689,16.97,11.23,77.68,23.18,-14.76
10.727,16.97,11.23,78.23,24.07,-14.76
10.744,16.63,12.00,78.41,6.01,-15.89
10.782,16.63,12.00,79.10,6.81,-15.89
10.800,16.34,12.35,78.84,-8.22,-16.19
10.838,16.34,12.35,79.28,-7.78,-16.19
10.857,15.86,12.66,77.94,-26.88,-16.40
10.896,15.86,12.66,78.51,-26.46,-16.40
10.912,15.31,12.74,77.06,-38.39,-15.83
10.949,15.31,12.74,77.56,-38.06,-15.83
10.967,14.64,12.48,75.94,-47.76,-16.57
11.003,14.64,12.48,76.32,-47.85,-16.57
11.021,14.02,12.15,75.18,-53.51,-15.84
11.058,14.02,12.15,75.47,-53.73,-15.84
11.079,13.63,11.89,74.47,-57.13,-14.47
11.118,13.63,11.89,74.62,-57.40,-14.47
11.131,13.43,11.80,73.94,-58.89,-13.51
11.169,13.43,11.80,74.05,-59.01,-13.51
11.188,13.32,11.78,73.38,-59.09,-13.05
11.225,13.32,11.78,73.46,-59.11,-13.05
11.244,13.26,11.82,73.15,-59.34,-12.82
11.281,13.26,11.82,73.22,-59.30,-12.82
11.298,13.27,11.85,73.28,-58.83,-12.87
11.335,13.27,11.85,73.29,-58.81,-12.87
11.351,13.39,11.88,73.53,-58.26,-12.86
11.389,13.39,11.88,73.45,-58.22,-12.86
11.406,13.59,11.87,73.94,-57.28,-12.94
11.443,13.59,11.87,73.78,-57.24,-12.94
11.462,13.98,11.91,74.68,-52.09,-13.44
11.499,13.98,11.91,74.39,-52.05,-13.44
11.517,14.34,11.89,75.38,-40.25,-14.34
11.556,14.34,11.89,75.07,-40.35,-14.34
11.571,14.92,11.76,76.14,-30.89,-14.13
11.611,14.92,11.76,75.59,-31.11,-14.13
11.629,15.41,11.57,77.15,-23.23,-14.76
11.668,15.41,11.57,76.64,-23.38,-14.76
11.684,16.00,11.37,77.87,-14.52,-14.48
11.723,16.00,11.37,77.27,-14.68,-14.48
11.740,16.59,10.97,78.67,-0.50,-13.60
11.779,16.59,10.97,77.96,-0.85,-13.60
11.795,17.09,10.42,78.87,15.14,-12.07
11.840,17.09,10.42,78.14,14.61,-12.07
11.852,17.64,9.55,78.74,34.40,-11.47
11.900,17.64,9.55,77.81,33.54,-11.47
11.915,17.93,8.97,77.49,45.36,-10.75
11.964,17.93,8.97,76.96,44.74,-10.75
11.976,18.09,8.66,76.19,54.00,-10.05
12.028,18.12,8.41,75.86,53.84,-10.05
12.056,18.12,8.41,74.72,61.11,-10.80
12.070,17.95,8.21,72.64,67.89,-10.49
12.117,17.95,8.21,72.70,67.61,-10.49
12.138,17.77,8.05,71.11,74.77,-10.64
12.189,17.77,8.05,71.22,74.49,-10.64
12.203,17.54,7.84,69.72,78.40,-10.49
12.244,17.36,7.63,69.59,78.16,-10.49
12.278,17.36,7.63,69.39,80.85,-10.95
12.292,17.27,7.47,68.61,82.54,-11.21
12.342,17.27,7.47,68.64,82.33,-11.21
12.351,17.24,7.38,68.58,82.41,-11.23
12.400,17.24,7.38,68.57,82.33,-11.23
12.416,17.26,7.46,68.68,81.84,-11.34
12.458,17.26,7.46,68.69,81.92,-11.34
12.467,17.33,7.56,68.86,80.83,-11.25
12.507,17.33,7.56,68.84,80.97,-11.25
12.519,17.32,7.83,69.14,78.49,-11.40
12.563,17.32,7.83,69.25,78.77,-11.40
12.583,17.16,8.25,69.68,70.31,-11.06
12.630,17.16,8.25,69.99,70.66,-11.06
12.648,16.94,8.81,71.01,59.46,-11.91
12.693,16.71,9.45,72.26,45.31,-11.44
12.739,16.62,10.12,72.83,45.38,-11.44
12.785,16.62,10.12,74.08,33.33,-13.58
12.803,16.45,10.76,74.84,16.14,-14.37
12.853,16.45,10.76,75.31,16.83,-14.37
12.868,16.23,11.17,76.01,-1.20,-16.29
12.911,16.01,11.40,76.39,-1.35,-16.29
12.942,16.01,11.40,77.16,-19.16,-16.52
12.962,15.72,11.41,76.55,-36.02,-16.64
13.008,15.72,11.41,76.80,-35.76,-16.64
13.018,15.38,11.27,75.77,-42.19,-16.27
13.063,15.38,11.27,75.96,-42.14,-16.27
13.081,14.86,11.06,74.32,-49.28,-15.36
13.119,14.86,11.06,74.63,-49.42,-15.36
13.131,14.40,11.04,73.53,-55.40,-14.50
13.180,14.40,11.04,73.89,-55.42,-14.50
13.191,13.92,11.05,72.76,-60.69,-13.18
13.246,13.63,11.09,72.92,-60.90,-13.18
13.276,13.63,11.09,73.08,-61.50,-12.87
13.290,13.51,11.13,72.52,-62.12,-12.20
13.340,13.51,11.13,72.65,-62.12,-12.20
13.352,13.50,11.15,72.50,-61.83,-12.09
13.389,13.50,11.15,72.52,-61.85,-12.09
13.398,13.56,11.14,72.50,-61.61,-11.96
13.446,13.56,11.14,72.44,-61.64,-11.96
13.461,13.67,11.12,72.70,-61.21,-12.01
13.503,13.67,11.12,72.61,-61.18,-12.01
13.513,13.84,11.16,73.01,-60.70,-12.04
13.563,13.84,11.16,72.88,-60.60,-12.04
13.572,14.09,11.18,73.45,-58.60,-12.40
13.612,14.09,11.18,73.26,-58.55,-12.40
13.619,14.43,11.35,74.31,-49.07,-13.34
13.657,14.43,11.35,74.13,-49.05,-13.34
13.672,14.85,11.42,74.79,-37.55,-13.61
13.720,14.85,11.42,74.49,-37.55,-13.61
13.743,15.40,11.41,75.38,-26.04,-14.04
13.796,15.84,11.42,75.32,-25.71,-14.04
13.821,15.84,11.42,74.96,-18.47,-13.87
13.839,16.37,11.22,76.17,-3.99,-12.58
13.886,16.37,11.22,75.62,-4.17,-12.58
13.901,16.94,10.56,76.29,13.91,-10.76
