Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.600,12.14,2.20,80.77,11.08,22.34
1.622,11.45,2.16,80.45,10.32,22.00
1.667,10.99,2.02,80.72,10.15,22.00
1.701,10.99,2.02,82.50,11.91,22.31
1.724,11.28,1.95,82.98,12.23,22.54
1.775,11.28,1.95,82.70,12.11,22.54
1.803,11.70,1.96,83.17,12.02,22.61
1.836,11.83,2.05,82.70,11.43,22.54
1.892,11.83,2.05,82.56,11.51,22.54
1.921,11.71,2.12,82.00,11.42,22.40
1.940,11.52,2.25,81.91,11.13,22.32
1.990,11.52,2.25,82.08,11.25,22.32
2.009,11.37,2.28,81.78,11.84,22.09
2.057,11.22,2.25,81.78,11.77,22.09
2.093,11.22,2.25,81.80,12.65,21.96
2.117,11.11,2.29,81.54,12.58,21.89
2.167,11.13,2.36,81.71,12.61,21.89
2.206,11.13,2.36,81.59,12.55,21.74
2.228,11.17,2.42,81.65,12.67,21.70
2.276,11.30,2.63,81.85,12.69,21.70
2.314,11.30,2.63,81.34,9.89,21.75
2.340,11.39,2.92,81.66,6.62,21.81
2.389,11.30,2.84,81.38,6.90,21.81
2.427,11.30,2.84,81.24,15.35,22.29
2.452,11.21,2.66,81.23,24.87,22.30
2.496,11.32,2.37,81.16,24.98,22.30
2.530,11.32,2.37,81.90,32.15,21.71
2.552,11.65,2.38,82.60,34.86,21.69
2.601,11.65,2.38,82.27,34.79,21.69
2.621,11.83,2.10,82.14,47.46,20.24
2.657,11.80,1.45,81.52,47.50,20.24
2.686,11.80,1.45,81.41,60.55,16.42
2.715,11.47,0.69,79.04,79.32,11.83
2.762,11.47,0.69,79.40,78.60,11.83
2.781,10.63,0.11,77.35,84.95,9.87
2.823,9.51,0.28,77.15,83.77,9.87
2.868,9.51,0.28,77.44,88.95,9.24
2.887,8.05,0.51,74.07,88.17,8.18
2.931,8.05,0.51,75.53,88.24,8.18
2.946,7.35,0.64,75.40,88.68,7.78
2.989,7.18,0.71,75.94,88.61,7.78
3.015,7.18,0.71,77.01,88.84,8.12
3.050,7.67,0.63,77.82,89.24,8.23
3.099,7.67,0.63,77.33,89.20,8.23
3.117,8.00,0.52,77.63,89.15,8.45
3.156,8.13,0.32,77.53,89.16,8.45
3.188,8.13,0.32,76.73,88.27,8.64
3.216,8.10,0.25,77.06,87.30,8.04
3.266,8.10,0.25,77.09,87.40,8.04
3.283,8.15,0.11,77.35,79.98,8.35
3.325,8.47,0.19,77.73,80.37,8.35
3.355,8.47,0.19,77.70,64.09,11.15
3.381,9.45,1.05,80.67,43.74,14.47
3.426,9.45,1.05,79.60,44.39,14.47
3.446,10.90,2.62,83.96,14.45,17.04
3.487,12.06,4.22,84.33,15.74,17.04
3.520,12.06,4.22,82.02,-9.27,18.19
3.546,12.84,5.70,87.84,-39.71,16.83
3.597,12.84,5.70,86.83,-38.35,16.83
3.618,13.10,6.49,88.36,-57.41,17.20
3.652,12.14,6.52,87.86,-57.44,17.20
3.677,12.14,6.52,87.01,-72.21,18.45
3.713,10.68,6.68,82.76,-75.42,18.72
3.759,10.68,6.68,84.18,-75.06,18.72
3.779,9.12,6.79,81.16,-76.67,19.39
3.820,8.09,6.69,81.96,-77.02,19.39
3.852,8.09,6.69,82.29,-74.75,18.23
3.879,7.43,6.53,81.00,-74.35,17.86
3.927,7.43,6.53,81.67,-74.57,17.86
3.946,7.55,6.40,82.07,-73.60,17.38
3.987,7.62,6.22,81.85,-73.57,17.38
4.018,7.62,6.22,82.00,-72.32,17.38
4.045,8.26,6.13,82.60,-66.97,17.15
4.093,8.26,6.13,81.99,-67.17,17.15
4.117,9.14,6.01,82.52,-57.93,17.50
4.154,10.20,5.84,81.96,-57.11,17.50
4.187,10.20,5.84,80.40,-48.01,18.24
4.213,10.94,5.57,80.22,-27.83,19.63
4.258,10.94,5.57,79.52,-28.36,19.63
4.279,11.30,4.75,79.18,-12.41,19.92
4.318,11.16,3.79,78.03,-12.91,19.92
4.351,11.16,3.79,79.86,10.59,20.59
4.377,10.73,2.77,78.59,31.78,17.41
4.424,10.73,2.77,79.08,30.78,17.41
4.440,10.38,1.90,78.88,49.10,12.79
4.488,10.38,1.90,79.29,48.28,12.79
4.507,9.95,1.07,77.98,65.42,9.73
4.542,9.35,0.66,76.86,80.66,6.44
4.592,9.35,0.66,77.49,80.22,6.44
4.613,8.72,0.57,75.63,84.07,6.44
4.655,8.00,0.54,74.42,84.92,6.40
4.707,8.00,0.54,75.14,84.96,6.40
4.729,7.47,0.48,73.45,85.86,6.64
4.761,7.06,0.33,73.07,86.08,6.23
4.800,7.06,0.33,73.49,85.98,6.23
4.814,7.09,0.30,73.81,86.11,6.26
4.854,7.09,0.30,73.77,86.03,6.26
4.865,7.58,0.38,74.83,85.69,6.36
4.905,7.58,0.38,74.34,85.72,6.36
4.927,8.10,0.45,75.70,82.83,6.56
4.970,8.10,0.45,75.18,82.92,6.56
4.983,8.97,0.72,76.61,67.11,8.96
5.026,8.97,0.72,75.71,67.35,8.96
5.034,9.87,1.02,77.37,51.29,12.74
5.084,9.87,1.02,76.46,51.53,12.74
5.099,10.78,1.54,78.91,23.04,16.62
5.148,10.78,1.54,77.94,23.49,16.62
5.168,12.10,2.68,82.30,-1.52,17.45
5.207,12.98,3.64,83.30,-24.11,18.72
5.256,12.98,3.64,82.30,-23.20,18.72
5.279,13.69,4.47,85.25,-39.64,18.47
5.320,13.99,4.89,86.32,-52.80,18.24
5.367,13.99,4.89,85.97,-52.36,18.24
5.385,13.94,5.27,87.56,-65.38,18.01
5.428,13.53,5.41,87.52,-65.38,18.01
5.462,13.53,5.41,87.43,-71.07,19.18
5.485,12.60,5.62,85.51,-76.21,21.07
5.535,12.60,5.62,86.41,-75.90,21.07
5.568,11.51,5.78,84.19,-77.99,21.73
5.598,10.29,5.81,82.90,-78.51,21.54
5.652,9.55,5.65,83.52,-78.81,21.54
5.698,9.55,5.65,84.36,-77.02,21.01
5.719,9.18,5.46,83.45,-76.63,20.60
5.762,9.30,5.40,84.23,-75.87,20.27
5.810,9.30,5.40,84.11,-75.99,20.27
5.836,9.67,5.24,84.03,-72.21,20.06
5.872,10.03,5.22,83.21,-65.00,20.28
5.920,10.03,5.22,82.86,-65.15,20.28
5.940,10.65,5.24,82.12,-53.48,20.68
5.979,11.20,5.13,80.62,-41.36,21.09
6.031,11.20,5.13,80.09,-41.63,21.09
6.058,11.76,4.77,79.16,-23.59,21.02
6.090,11.95,4.29,78.28,-8.92,20.28
6.139,11.95,4.29,78.13,-9.53,20.28
6.159,12.02,3.49,78.26,13.53,20.04
6.199,11.94,2.59,78.28,31.39,18.00
6.249,11.94,2.59,78.41,30.48,18.00
6.272,11.93,1.96,78.65,50.13,12.55
6.311,11.69,1.51,78.01,62.14,9.88
6.363,11.69,1.51,78.28,61.70,9.88
6.382,11.39,1.52,77.42,70.54,8.02
6.422,10.95,1.52,76.37,79.00,5.81
6.470,10.95,1.52,76.81,79.02,5.81
6.492,10.48,1.52,75.27,83.53,4.99
6.530,9.88,1.45,73.71,85.66,4.75
6.579,9.88,1.45,74.31,85.63,4.75
6.600,9.36,1.40,72.94,86.94,4.06
6.641,8.83,1.29,72.40,86.93,3.94
6.693,8.83,1.29,72.94,86.90,3.94
6.719,8.64,1.17,73.07,87.33,3.78
6.753,8.93,1.17,74.17,87.71,3.71
6.803,8.93,1.17,73.88,87.59,3.71
6.822,9.43,1.32,75.08,85.29,3.70
6.864,9.87,1.52,75.16,77.59,5.48
6.918,9.87,1.52,74.69,77.84,5.48
6.941,10.60,1.90,76.04,60.88,9.86
6.979,11.29,2.25,76.79,42.89,14.93
7.027,12.40,3.05,77.45,43.52,14.93
7.064,12.40,3.05,76.14,14.72,18.62
7.088,13.25,3.92,80.57,-7.89,19.14
7.138,14.28,4.65,81.02,-6.85,19.14
7.179,14.28,4.65,79.93,-27.02,19.88
7.206,14.71,5.05,83.29,-44.34,19.71
7.249,14.91,5.26,85.75,-58.33,20.41
7.301,14.91,5.26,85.54,-58.01,20.41
7.326,14.46,5.11,85.75,-71.69,19.03
7.359,13.91,5.23,85.68,-76.67,19.77
7.409,13.91,5.23,86.23,-76.48,19.77
7.436,13.07,5.28,83.96,-78.85,19.66
7.471,11.99,5.23,82.78,-80.17,20.77
7.526,11.05,5.15,83.17,-80.77,20.77
7.564,11.05,5.15,83.42,-79.80,20.20
7.592,10.30,5.12,81.64,-80.97,20.16
7.629,9.88,5.10,81.67,-80.38,19.70
7.674,9.88,5.10,82.09,-80.41,19.70
7.691,9.79,5.09,82.17,-79.88,19.61
7.735,9.79,5.09,82.26,-79.92,19.61
7.750,10.03,5.09,82.80,-78.90,19.57
7.793,10.46,5.01,82.71,-78.52,19.57
7.824,10.46,5.01,82.38,-77.75,19.36
7.852,10.87,4.82,82.43,-72.15,19.23
7.900,10.87,4.82,82.06,-72.46,19.23
7.918,11.49,4.75,81.94,-63.01,19.44
7.960,12.07,4.69,81.45,-62.67,19.44
7.991,12.07,4.69,79.61,-51.70,19.85
8.017,12.72,4.40,79.11,-32.15,21.70
8.068,12.72,4.40,78.50,-32.66,21.70
8.089,13.17,3.93,78.13,-16.96,20.85
8.125,13.33,3.31,77.88,8.17,23.08
8.171,13.33,3.31,77.76,7.42,23.08
8.190,13.37,2.55,78.01,27.61,20.63
8.236,13.29,2.01,77.56,27.11,20.63
8.269,13.29,2.01,78.67,45.57,15.98
8.293,12.92,1.62,77.50,58.41,12.48
8.340,12.92,1.62,77.90,58.03,12.48
8.358,12.57,1.37,76.89,72.61,7.89
8.402,11.98,1.23,76.69,72.02,7.89
8.432,11.98,1.23,76.80,81.03,5.71
8.458,11.49,1.10,75.48,86.42,4.17
8.504,11.49,1.10,75.97,86.32,4.17
8.523,10.98,0.95,74.79,89.10,4.45
8.568,10.62,0.76,74.92,88.83,4.45
8.600,10.62,0.76,75.20,90.51,4.56
8.626,10.29,0.59,73.95,90.41,4.69
8.672,10.29,0.59,74.30,90.32,4.69
8.690,10.14,0.51,74.22,90.05,4.53
8.736,10.21,0.44,74.38,90.07,4.53
8.768,10.21,0.44,74.59,89.52,4.50
8.790,10.43,0.41,74.95,89.72,4.59
8.839,10.43,0.41,74.73,89.66,4.59
8.856,10.66,0.48,75.25,88.73,4.30
8.900,10.87,0.71,75.41,88.71,4.30
8.935,10.87,0.71,74.38,81.76,5.81
8.951,11.02,0.87,74.85,75.71,8.05
8.999,11.02,0.87,74.69,75.95,8.05
9.018,11.25,1.27,75.48,56.19,13.42
9.066,11.82,1.71,75.93,56.79,13.42
9.096,11.82,1.71,75.69,38.74,18.18
9.120,13.10,2.71,79.93,15.28,22.37
9.174,13.10,2.71,78.57,16.14,22.37
9.197,14.11,3.66,80.80,-5.76,23.86
9.235,15.31,4.67,83.45,-30.89,24.19
9.285,15.31,4.67,82.20,-29.81,24.19
9.305,15.61,5.22,84.07,-51.24,23.46
9.347,15.40,5.24,84.42,-60.08,24.43
9.395,15.40,5.24,84.63,-59.95,24.43
9.420,14.65,4.94,84.57,-70.66,23.93
9.456,13.85,4.78,84.11,-76.30,23.77
9.506,13.85,4.78,84.91,-76.41,23.77
9.528,13.06,4.55,83.92,-79.04,24.17
9.567,12.25,4.36,83.18,-80.22,24.08
9.615,12.25,4.36,83.99,-80.39,24.08
9.632,11.65,4.23,83.01,-79.61,24.03
9.681,11.23,4.22,83.28,-80.00,24.03
9.722,11.23,4.22,83.71,-78.90,23.70
9.743,11.22,4.33,83.58,-78.77,23.40
9.790,11.40,4.48,83.75,-78.62,23.40
9.823,11.40,4.48,83.36,-77.85,23.24
9.848,11.57,4.55,83.60,-77.21,22.93
9.907,11.57,4.55,83.42,-77.15,22.93
9.937,11.78,4.57,83.52,-76.42,22.70
9.959,12.01,4.53,83.10,-74.61,22.36
10.013,12.20,4.46,82.79,-74.41,22.36
10.057,12.20,4.46,81.31,-67.60,21.86
10.097,12.31,4.38,79.66,-57.76,21.96
10.112,12.49,4.25,78.05,-41.06,24.18
10.159,12.49,4.25,77.87,-41.37,24.18
10.180,12.60,3.82,76.92,-24.28,24.89
10.226,12.57,3.01,76.18,-24.27,24.89
10.260,12.57,3.01,77.06,-2.80,25.61
10.286,12.53,2.32,76.78,17.05,24.50
10.336,12.53,2.32,76.83,16.29,24.50
10.357,12.49,1.43,76.84,38.25,19.61
10.390,12.46,0.64,76.82,55.32,14.22
10.437,12.46,0.64,76.87,54.51,14.22
10.458,12.25,0.19,75.92,71.31,8.61
10.503,11.98,0.19,75.88,70.66,8.61
10.538,11.98,0.19,75.95,81.03,6.00
10.562,11.46,0.17,74.63,85.58,4.32
10.607,11.46,0.17,75.15,85.58,4.32
10.628,10.95,0.22,74.57,88.50,4.17
10.670,10.55,0.23,74.77,88.27,4.17
10.709,10.55,0.23,75.31,89.07,4.22
10.730,10.50,0.13,75.16,90.16,4.07
10.779,10.59,0.12,75.28,90.08,4.07
10.812,10.59,0.12,75.29,89.79,4.06
10.836,10.76,0.11,75.58,89.45,3.91
10.889,10.76,0.11,75.42,89.48,3.91
10.912,10.90,0.15,75.56,89.16,3.92
10.944,11.10,0.18,75.72,88.25,3.87
10.996,11.10,0.18,75.53,88.30,3.87
11.017,11.19,0.27,75.45,85.60,4.63
11.059,11.28,0.47,75.62,85.62,4.63
11.095,11.28,0.47,74.43,78.90,6.14
11.118,11.42,0.69,74.64,64.85,8.98
11.166,11.56,1.09,74.94,64.94,8.98
11.202,11.56,1.09,73.99,49.42,13.90
11.223,11.88,1.72,75.20,26.58,17.30
11.274,11.88,1.72,74.84,27.25,17.30
11.300,12.50,2.59,76.29,13.77,21.03
11.335,13.12,3.30,76.93,-0.25,23.30
11.388,13.93,4.25,77.68,0.35,23.30
11.426,13.93,4.25,76.39,-25.40,23.56
11.447,14.40,4.67,79.42,-42.78,21.64
11.498,14.37,4.78,79.37,-42.52,21.64
11.537,14.37,4.78,80.01,-56.93,21.32
11.559,13.95,4.67,80.93,-67.44,20.41
11.605,13.26,4.41,80.83,-67.75,20.41
11.638,13.26,4.41,82.10,-74.56,19.80
11.660,12.73,4.30,81.52,-77.18,20.14
11.705,12.73,4.30,82.06,-77.25,20.14
11.724,12.29,4.15,81.56,-79.50,19.68
11.765,12.00,4.01,81.68,-79.70,19.68
11.798,12.00,4.01,82.16,-79.06,19.86
11.826,11.77,4.00,81.76,-79.28,19.76
11.872,11.77,4.00,81.98,-79.34,19.76
11.889,11.77,4.07,82.22,-78.55,19.70
11.936,11.95,4.25,82.40,-78.52,19.70
11.968,11.95,4.25,82.23,-77.95,19.66
11.992,12.08,4.37,82.40,-76.99,19.51
12.036,12.08,4.37,82.25,-76.88,19.51
12.055,12.24,4.39,81.08,-73.42,19.55
12.097,12.32,4.54,80.81,-73.28,19.55
12.128,12.32,4.54,78.85,-62.24,20.46
12.159,12.46,4.61,77.26,-51.86,21.13
12.205,12.46,4.61,77.12,-52.03,21.13
12.224,12.51,4.37,75.33,-32.98,22.09
12.263,12.52,3.93,74.92,-33.09,22.09
12.295,12.52,3.93,74.88,-18.05,22.20
12.327,12.41,3.21,74.17,2.81,22.27
12.373,12.41,3.21,74.30,1.92,22.27
12.391,12.33,2.49,74.73,24.06,20.12
12.430,12.28,1.71,74.14,23.78,20.12
12.461,12.28,1.71,75.54,40.20,16.37
12.493,12.20,1.09,74.72,60.11,11.13
12.539,11.97,0.62,74.31,59.65,11.13
12.571,11.97,0.62,74.62,72.13,6.97
12.602,11.53,0.43,72.93,81.87,4.65
12.650,11.53,0.43,73.38,81.61,4.65
12.673,10.71,0.39,72.18,83.32,4.62
12.709,10.12,0.29,72.51,82.94,4.62
12.748,10.12,0.29,73.69,84.95,4.74
12.770,9.93,0.24,73.44,84.82,4.91
12.819,10.17,0.26,73.76,84.97,4.91
12.852,10.17,0.26,73.80,85.10,4.99
12.879,10.48,0.27,74.30,85.05,5.12
12.924,10.48,0.27,74.00,85.01,5.12
12.947,10.81,0.32,74.39,84.91,5.29
12.983,10.99,0.35,74.18,85.05,5.29
13.015,10.99,0.35,73.85,84.31,5.23
13.050,11.02,0.49,73.87,81.60,6.09
13.102,10.98,0.64,73.97,81.58,6.09
13.138,10.98,0.64,73.29,75.69,7.09
13.171,11.04,0.89,73.84,66.92,8.76
