Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
3.832,82.06,80.08,35.47,-19.84,-29.11
3.858,84.90,83.42,36.54,-19.52,-29.11
3.887,84.90,83.42,35.53,-18.50,-28.80
3.913,85.95,84.66,36.15,-18.66,-28.80
3.943,85.95,84.66,35.45,-17.33,-28.62
3.968,85.83,84.55,35.27,-18.43,-28.62
3.998,85.83,84.55,35.71,-15.59,-28.30
4.023,83.22,81.26,35.41,-16.13,-28.30
4.052,83.22,81.26,35.64,-15.26,-26.52
4.081,79.11,76.33,35.34,-14.56,-26.52
4.108,79.11,76.33,34.87,-17.48,-25.58
4.133,72.42,68.99,34.61,-16.30,-25.58
4.163,72.42,68.99,34.01,-23.14,-21.99
4.187,65.06,61.66,33.60,-22.74,-21.99
4.219,65.06,61.66,32.00,-29.57,-20.76
4.245,55.03,52.65,31.97,-31.74,-20.76
4.275,55.03,52.65,28.91,-35.15,-16.10
4.299,46.23,45.52,28.22,-38.89,-16.10
4.329,46.23,45.52,24.96,-36.69,-14.54
4.356,36.30,37.65,25.67,-39.70,-14.54
4.383,36.30,37.65,20.89,-35.35,-9.43
4.411,27.29,31.25,21.08,-37.20,-9.43
4.439,27.29,31.25,17.42,-35.45,-7.92
4.464,20.23,26.03,17.27,-38.57,-7.92
4.494,20.23,26.03,14.84,-29.98,-6.04
4.518,13.17,20.40,15.44,-33.54,-6.04
4.548,13.17,20.40,11.99,-26.98,-4.48
4.573,7.99,15.27,13.71,-29.74,-4.48
4.603,7.99,15.27,9.43,-18.50,-3.18
4.629,2.90,9.83,12.39,-20.28,-3.18
4.659,2.90,9.83,8.11,-15.33,-1.09
4.683,0.41,6.20,10.02,-16.36,-1.09
4.716,0.41,6.20,7.58,-10.25,0.59
4.740,3.40,2.43,9.58,-10.40,0.59
4.769,3.40,2.43,6.90,-3.84,3.02
4.797,4.74,0.26,7.27,-2.88,3.02
4.825,4.74,0.26,5.85,5.62,1.60
4.849,4.71,0.59,6.23,9.85,1.60
4.880,4.71,0.59,5.84,-3.13,4.73
4.905,4.08,1.73,6.65,-3.19,4.73
4.935,4.08,1.73,6.14,-1.84,4.95
4.960,2.38,2.76,7.88,-3.52,4.95
4.990,2.38,2.76,5.56,-5.53,3.22
5.015,0.53,4.79,8.84,-6.17,3.22
5.045,0.53,4.79,4.57,-16.03,0.87
5.070,5.70,9.58,10.90,-15.81,0.87
5.100,5.70,9.58,3.85,-39.60,-6.85
5.125,12.54,14.52,10.34,-41.65,-6.85
5.156,12.54,14.52,5.41,-53.39,-14.69
5.181,18.48,19.35,8.13,-54.08,-14.69
5.212,18.48,19.35,7.61,-54.22,-16.99
5.237,26.85,25.51,13.19,-53.26,-16.99
5.266,26.85,25.51,11.69,-54.65,-20.05
5.293,34.27,30.79,15.18,-52.85,-20.05
5.323,34.27,30.79,16.15,-51.25,-19.05
5.349,43.38,38.41,20.91,-49.05,-19.05
5.380,43.38,38.41,21.19,-45.46,-20.75
5.403,51.21,45.38,24.24,-43.88,-20.75
5.434,51.21,45.38,25.77,-38.79,-20.07
5.461,60.79,55.10,29.38,-36.74,-20.07
5.489,60.79,55.10,29.36,-32.74,-23.31
5.514,68.16,63.18,31.24,-31.65,-23.31
5.546,68.16,63.18,32.41,-27.47,-23.19
5.571,75.72,72.01,34.26,-27.05,-23.19
5.602,75.72,72.01,34.35,-22.33,-24.25
5.627,81.95,79.66,35.51,-22.23,-24.25
5.657,81.95,79.66,35.30,-17.78,-25.12
5.683,85.76,84.44,36.00,-17.61,-25.12
5.713,85.76,84.44,35.69,-14.77,-24.75
5.738,88.28,87.69,36.36,-15.06,-24.75
5.767,88.28,87.69,35.65,-12.98,-24.75
5.795,88.87,88.47,35.83,-13.40,-24.75
5.823,88.87,88.47,35.85,-12.12,-24.67
5.848,87.62,86.77,35.93,-12.34,-24.67
5.879,87.62,86.77,35.99,-12.11,-23.60
5.903,84.94,83.26,35.86,-12.09,-23.60
5.935,84.94,83.26,36.15,-10.79,-22.21
5.963,79.44,76.25,36.65,-9.57,-22.21
5.991,79.44,76.25,35.38,-12.27,-19.37
6.017,73.37,69.27,35.67,-10.24,-19.37
6.047,73.37,69.27,34.81,-14.61,-16.24
6.073,64.42,60.29,34.97,-14.14,-16.24
6.102,64.42,60.29,34.17,-16.54,-11.68
6.128,53.89,50.67,34.34,-19.61,-11.68
6.159,53.89,50.67,31.75,-21.39,-8.70
6.185,45.15,43.32,31.20,-25.38,-8.70
6.213,45.15,43.32,28.61,-23.62,-4.93
6.237,35.53,36.10,28.49,-26.76,-4.93
6.267,35.53,36.10,25.39,-22.88,-1.70
6.293,28.10,30.34,24.88,-25.52,-1.70
6.325,28.10,30.34,22.09,-24.19,-1.05
6.349,20.22,24.60,21.85,-27.18,-1.04
6.379,20.22,24.60,18.32,-21.29,0.33
6.403,14.35,19.59,18.09,-24.21,0.33
6.435,14.35,19.59,14.71,-19.43,0.21
6.460,8.80,14.77,15.50,-20.94,0.21
6.490,8.80,14.77,10.96,-16.40,2.71
6.516,4.95,10.82,11.73,-17.36,2.71
6.547,4.95,10.82,8.90,-14.48,2.35
6.573,1.69,6.94,10.55,-15.68,2.35
6.601,1.69,6.94,7.27,-11.25,3.01
6.632,0.54,4.31,8.30,-12.79,3.01
6.656,0.54,4.31,6.36,-7.76,4.50
6.678,2.39,2.12,6.94,-7.92,4.50
6.712,2.39,2.12,5.80,-3.66,6.25
6.734,3.04,1.19,5.70,-2.73,6.25
6.767,3.04,1.19,5.32,-2.25,4.82
6.790,2.69,1.46,5.68,-1.32,4.82
6.824,2.69,1.46,4.95,-5.10,7.45
6.847,1.62,2.66,6.06,-4.80,7.45
6.878,1.62,2.66,4.71,-12.01,4.47
6.900,1.34,4.95,7.87,-12.79,4.47
6.935,1.34,4.95,4.04,-24.36,2.22
6.957,5.98,9.82,9.54,-25.23,2.22
6.989,5.98,9.82,4.93,-44.22,-4.71
7.012,11.37,14.66,9.24,-44.94,-4.71
7.046,11.37,14.66,6.84,-49.64,-8.40
7.068,18.64,21.29,12.99,-48.61,-8.40
7.099,18.64,21.29,11.49,-50.23,-13.05
7.121,26.22,27.38,16.96,-47.81,-13.05
7.156,26.22,27.38,15.78,-49.39,-14.64
7.178,36.44,33.26,22.89,-46.47,-14.64
7.210,36.44,33.26,19.58,-46.31,-16.15
7.232,44.52,39.43,24.14,-44.30,-16.15
7.266,44.52,39.43,23.47,-42.49,-17.70
7.291,54.25,47.36,28.72,-40.60,-17.70
7.321,54.25,47.36,26.85,-37.86,-19.50
7.346,63.28,54.52,32.06,-36.07,-19.50
7.379,63.28,54.52,27.53,-33.06,-20.88
7.402,69.31,61.05,29.94,-31.99,-20.88
7.432,69.31,61.05,29.15,-31.13,-22.40
7.455,77.98,74.60,29.39,-33.05,-22.40
7.488,77.98,74.60,33.53,-22.64,-22.68
7.513,82.95,80.88,34.12,-22.28,-22.68
7.542,82.95,80.88,34.23,-19.26,-22.83
7.566,87.18,86.28,34.88,-18.80,-22.83
7.598,87.18,86.28,34.12,-16.67,-22.85
7.619,89.96,89.95,33.59,-16.76,-22.85
7.650,89.96,89.95,35.36,-14.19,-23.06
7.684,90.29,90.39,36.12,-14.94,-23.06
7.709,90.29,90.39,34.81,-14.08,-22.92
7.730,89.28,89.03,35.02,-14.85,-22.92
7.763,89.28,89.03,35.10,-13.38,-22.59
7.785,86.63,85.51,35.20,-13.88,-22.59
7.819,86.63,85.51,35.08,-13.10,-21.51
7.842,82.85,80.56,35.47,-12.27,-21.51
7.875,82.85,80.56,34.86,-14.06,-19.39
7.898,76.63,72.92,35.60,-12.38,-19.39
7.929,76.63,72.92,34.95,-16.41,-16.60
7.951,67.95,63.35,35.40,-16.27,-16.60
7.986,67.95,63.35,34.08,-19.53,-13.73
8.010,59.32,55.10,33.80,-22.02,-13.73
8.040,59.32,55.10,32.29,-21.15,-9.22
8.062,48.58,45.60,32.47,-24.64,-9.22
8.097,48.58,45.60,28.37,-24.69,-7.33
8.120,40.37,39.09,28.26,-27.20,-7.33
8.151,40.37,39.09,24.39,-27.31,-5.36
8.175,31.50,32.38,25.18,-29.90,-5.36
8.207,31.50,32.38,20.35,-28.21,-3.92
8.230,25.07,28.15,20.05,-29.25,-3.92
8.260,25.07,28.15,17.83,-26.23,-2.21
8.283,18.09,22.64,18.34,-29.05,-2.21
8.317,18.09,22.64,14.18,-24.18,-1.42
8.339,11.98,17.61,15.10,-25.52,-1.42
8.371,11.98,17.61,10.99,-21.17,-0.28
8.395,7.51,13.81,11.02,-22.29,-0.28
8.428,7.51,13.81,9.10,-20.04,0.41
8.450,3.09,9.53,10.18,-22.01,0.41
8.480,3.09,9.53,7.29,-17.71,1.44
8.501,0.10,6.27,8.36,-19.61,1.44
8.538,0.10,6.27,6.30,-14.72,2.89
8.561,2.56,2.80,8.11,-16.07,2.89
8.592,2.56,2.80,5.36,-9.03,5.03
8.615,3.71,0.97,5.97,-9.29,5.03
8.646,3.71,0.97,4.85,-0.15,6.65
8.668,4.36,0.22,4.85,0.86,6.65
8.701,4.36,0.22,4.13,-1.41,4.91
8.722,3.50,0.51,5.11,-0.53,4.91
8.757,3.50,0.51,3.97,-8.52,6.90
8.779,1.51,2.51,6.38,-9.28,6.90
8.811,1.51,2.51,3.84,-12.12,3.70
8.834,1.34,5.53,7.50,-12.59,3.70
8.867,1.34,5.53,3.38,-34.22,0.53
8.890,6.39,10.42,9.85,-35.05,0.53
8.922,6.39,10.42,4.23,-47.64,-6.72
8.945,11.42,14.96,9.01,-47.94,-6.72
8.978,11.42,14.96,7.22,-50.10,-10.25
9.001,18.05,21.26,13.73,-48.61,-10.25
9.031,18.05,21.26,12.69,-51.63,-12.19
9.055,25.76,27.87,18.96,-48.76,-12.19
9.088,25.76,27.87,17.93,-51.25,-13.45
9.111,33.06,33.34,22.69,-49.62,-13.45
9.143,33.06,33.34,21.98,-49.09,-14.60
9.165,42.51,40.51,27.72,-47.48,-14.60
9.198,42.51,40.51,26.22,-43.99,-16.32
9.220,50.35,46.76,30.30,-42.53,-16.32
9.252,50.35,46.76,29.48,-39.27,-17.84
9.274,59.39,54.63,34.01,-37.79,-17.84
9.310,59.39,54.63,31.13,-33.35,-18.56
9.333,66.44,61.65,33.80,-32.53,-18.56
9.361,66.44,61.65,33.10,-28.49,-19.61
9.383,73.70,69.53,35.66,-28.10,-19.61
9.418,73.70,69.53,34.05,-22.96,-19.96
9.441,79.64,76.51,35.64,-22.23,-19.96
9.472,79.64,76.51,34.48,-18.99,-20.20
9.495,83.21,80.89,35.46,-18.51,-20.20
9.530,83.21,80.89,34.31,-16.53,-20.21
9.552,85.94,84.36,35.22,-16.07,-20.21
9.583,85.94,84.36,33.94,-15.24,-20.32
9.604,86.95,85.69,34.34,-15.36,-20.32
9.641,86.95,85.69,34.12,-14.57,-20.57
9.664,86.33,84.83,34.03,-15.62,-20.57
9.694,86.33,84.83,35.03,-14.25,-20.76
9.716,84.04,81.72,34.86,-15.25,-20.76
9.750,84.04,81.72,35.88,-14.75,-20.53
9.773,79.05,75.39,35.71,-15.18,-20.53
9.803,79.05,75.39,36.33,-17.57,-19.86
9.827,73.37,68.86,36.24,-16.52,-19.86
9.861,73.37,68.86,36.03,-22.60,-18.99
9.883,64.69,60.01,36.00,-22.18,-18.99
9.915,64.69,60.01,34.26,-29.58,-17.53
9.939,54.70,51.05,34.14,-31.71,-17.53
9.970,54.70,51.05,31.03,-35.37,-15.62
9.994,46.20,44.24,30.30,-38.67,-15.62
10.024,46.20,44.24,26.90,-36.59,-12.51
10.047,36.48,37.12,27.04,-38.91,-12.51
10.080,36.48,37.12,22.97,-38.41,-9.75
10.101,28.90,32.12,22.33,-40.51,-9.75
10.133,28.90,32.12,20.07,-39.08,-8.71
10.156,20.28,26.60,20.48,-40.12,-8.71
10.189,20.28,26.60,16.88,-37.05,-4.47
10.212,14.35,21.46,17.36,-38.70,-4.47
10.244,14.35,21.46,13.74,-31.49,-2.44
10.266,9.20,16.67,14.75,-33.12,-2.44
10.300,9.20,16.67,10.80,-26.03,1.60
10.322,5.41,12.46,11.79,-27.91,1.60
10.354,5.41,12.46,9.37,-20.46,1.52
10.377,1.65,7.92,11.24,-22.56,1.52
10.411,1.65,7.92,7.52,-16.60,4.14
10.435,0.70,4.82,8.46,-18.67,4.14
10.466,0.70,4.82,7.39,-11.09,6.53
10.487,2.84,1.88,8.37,-11.99,6.53
10.521,2.84,1.88,6.78,-6.63,5.24
10.545,3.50,0.45,6.82,-6.07,5.24
10.576,3.50,0.45,6.09,-3.43,5.68
10.600,2.88,1.63,6.99,-1.70,5.68
10.632,2.88,1.63,5.80,-9.58,9.10
10.656,1.56,3.31,7.04,-10.33,9.10
10.687,1.56,3.31,5.03,-20.39,3.95
10.711,1.86,6.37,8.72,-21.78,3.95
10.745,1.86,6.37,4.23,-36.39,-0.54
10.767,7.01,11.39,9.09,-37.92,-0.54
10.805,7.01,11.39,5.05,-49.19,-8.39
10.830,11.43,15.89,7.14,-48.98,-8.39
10.856,11.43,15.89,7.16,-52.28,-13.15
10.879,17.47,21.22,10.79,-50.88,-13.15
10.919,17.47,21.22,11.54,-55.51,-17.72
10.953,26.28,27.77,17.55,-53.99,-17.72
10.982,26.28,27.77,16.64,-54.32,-18.69
11.018,34.33,32.30,28.12,-51.84,-22.66
11.048,43.78,39.56,31.71,-47.61,-22.66
11.081,43.78,39.56,24.82,-44.94,-21.60
11.102,51.58,46.27,28.30,-43.45,-21.60
11.142,51.58,46.27,28.44,-37.79,-23.22
11.171,60.32,53.85,32.15,-36.21,-23.22
11.195,60.32,53.85,30.65,-31.69,-22.36
11.234,66.95,60.51,32.86,-30.65,-22.36
11.263,73.74,68.11,33.86,-26.00,-23.46
11.304,73.74,68.11,32.74,-22.89,-22.64
11.339,79.27,75.15,33.64,-21.79,-22.64
11.370,79.27,75.15,33.67,-19.54,-23.03
11.397,82.80,79.83,35.33,-18.70,-23.07
11.432,85.60,83.73,35.28,-17.85,-23.07
11.464,85.60,83.73,34.87,-15.80,-22.81
11.497,86.69,85.31,34.64,-16.01,-22.81
11.528,86.69,85.31,35.23,-15.11,-22.34
11.555,86.12,84.53,35.12,-15.47,-22.34
11.581,86.12,84.53,35.50,-15.90,-21.87
11.608,84.04,81.77,35.17,-16.77,-21.87
11.640,84.04,81.77,35.98,-17.44,-21.74
11.674,79.40,75.99,35.62,-17.72,-21.74
11.709,79.40,75.99,36.69,-19.41,-20.25
11.724,72.63,68.60,37.56,-16.60,-19.01
11.760,65.43,61.45,37.62,-21.13,-19.01
11.794,65.43,61.45,37.58,-23.82,-14.67
11.817,56.03,52.54,37.09,-24.71,-14.67
11.848,56.03,52.54,33.93,-30.61,-12.38
11.873,48.24,46.24,32.90,-32.24,-12.38
11.903,48.24,46.24,30.48,-31.65,-8.68
11.927,39.32,39.38,29.42,-34.51,-8.68
11.959,39.32,39.38,26.47,-34.35,-7.21
11.982,31.94,34.43,24.93,-37.73,-7.21
12.013,31.94,34.43,24.00,-31.51,-3.46
12.036,23.94,28.66,22.70,-35.93,-3.46
12.068,23.94,28.66,20.78,-28.13,-2.32
12.093,17.83,24.36,19.48,-30.51,-2.32
12.123,17.83,24.36,18.36,-25.69,-0.20
12.148,11.21,18.96,17.68,-28.07,-0.20
12.181,11.21,18.96,15.16,-24.59,0.55
12.205,6.56,15.05,14.29,-26.20,0.55
12.235,6.56,15.05,12.86,-22.30,0.80
12.260,2.23,10.37,12.81,-24.55,0.80
12.291,2.23,10.37,9.81,-20.46,0.86
12.314,0.41,7.22,9.78,-21.09,0.86
12.345,0.41,7.22,7.99,-18.72,1.75
12.369,2.84,4.30,8.07,-19.70,1.75
12.400,2.84,4.30,7.16,-15.22,3.65
12.424,4.32,2.29,7.04,-16.50,3.65
12.455,4.32,2.29,7.05,-8.66,6.70
12.480,5.11,1.32,6.67,-8.76,6.70
12.511,5.11,1.32,8.01,-1.55,7.36
12.535,4.81,1.06,8.41,-0.64,7.36
12.565,4.81,1.06,7.68,-2.26,6.89
12.589,3.63,2.01,8.84,-1.77,6.89
12.620,3.63,2.01,7.34,-4.82,8.14
12.645,1.33,4.10,9.62,-4.83,8.14
12.675,1.33,4.10,7.43,-12.21,4.91
12.699,1.90,7.28,10.42,-12.47,4.91
12.731,1.90,7.28,7.46,-29.20,3.39
12.756,7.34,12.07,12.07,-30.05,3.39
12.784,7.34,12.07,8.93,-47.91,-4.82
12.810,12.92,16.57,11.65,-48.99,-4.82
12.841,12.92,16.57,10.94,-54.27,-7.50
12.867,20.01,22.47,14.53,-54.17,-7.50
12.895,20.01,22.47,14.90,-58.15,-14.01
12.922,26.67,27.05,17.29,-57.90,-14.01
12.949,26.67,27.05,18.49,-58.63,-13.55
12.978,35.01,32.15,22.62,-57.26,-13.55
13.005,35.01,32.15,22.25,-54.92,-16.86
13.031,43.57,37.55,26.15,-52.74,-16.86
13.060,43.57,37.55,25.41,-49.14,-15.98
13.086,50.77,43.08,28.26,-46.27,-15.98
13.115,50.77,43.08,27.87,-43.63,-18.01
13.141,58.84,50.51,30.51,-40.95,-18.01
13.170,58.84,50.51,29.90,-38.15,-17.46
13.198,64.90,56.87,31.40,-36.89,-17.46
13.225,64.90,56.87,31.24,-32.87,-18.18
13.252,71.33,64.15,32.79,-31.67,-18.18
13.280,71.33,64.15,31.76,-27.94,-18.67
