Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.815,0.81,0.06,1.02,0.50,0.23
1.840,0.79,0.08,1.00,0.55,0.23
1.869,0.79,0.08,1.03,0.46,0.22
1.893,0.80,0.08,1.03,0.45,0.22
1.925,0.80,0.08,1.03,0.48,0.24
1.950,0.79,0.08,1.02,0.42,0.24
1.981,0.79,0.08,1.03,0.53,0.24
2.005,0.79,0.08,1.03,0.53,0.24
2.035,0.79,0.08,1.03,0.53,0.25
2.059,0.79,0.08,1.03,0.53,0.25
2.091,0.79,0.08,1.02,0.49,0.24
2.115,0.79,0.08,1.03,0.41,0.23
2.146,0.79,0.08,1.02,0.58,0.24
2.169,0.80,0.08,1.02,0.54,0.24
2.201,0.80,0.08,1.03,0.56,0.24
2.224,0.84,0.08,1.05,0.48,0.24
2.256,0.84,0.08,1.04,0.64,0.26
2.280,0.86,0.07,1.06,0.59,0.26
2.311,0.86,0.07,1.02,0.66,0.26
2.337,0.88,0.07,1.02,0.65,0.26
2.366,0.88,0.07,1.05,0.71,0.27
2.392,0.91,0.08,1.05,0.69,0.27
2.421,0.91,0.08,1.06,0.74,0.27
2.444,0.91,0.08,1.06,0.72,0.27
2.477,0.91,0.08,1.10,0.79,0.30
2.499,0.95,0.07,1.12,0.76,0.30
2.529,0.95,0.07,1.12,0.83,0.34
2.552,0.92,0.06,1.12,0.85,0.34
2.587,0.92,0.06,1.14,0.73,0.38
2.611,0.94,0.05,1.16,0.72,0.38
2.641,0.94,0.05,1.31,1.04,0.50
2.664,0.90,0.04,1.30,1.80,0.50
2.697,0.90,0.04,1.78,1.54,0.47
2.720,0.69,0.22,2.02,2.46,0.47
2.751,0.69,0.22,2.93,2.40,0.85
2.776,0.00,0.98,3.86,4.42,0.85
2.807,0.00,0.98,4.48,2.81,1.03
2.832,0.94,2.01,5.83,4.63,1.03
2.862,0.94,2.01,8.86,2.19,1.19
2.886,1.13,3.40,9.90,5.32,1.19
2.917,1.13,3.40,16.31,-1.24,1.73
2.941,0.94,4.39,16.66,0.55,1.73
2.972,0.94,4.39,29.87,0.11,1.02
2.996,1.40,5.24,30.66,0.79,1.02
3.026,1.40,5.24,43.43,3.55,0.32
3.050,2.16,6.32,44.57,4.39,0.32
3.082,2.16,6.32,61.16,8.85,-0.50
3.105,4.88,7.95,64.25,10.96,-0.50
3.137,4.88,7.95,74.13,16.80,-5.73
3.160,8.09,9.35,77.54,19.24,-5.73
3.192,8.09,9.35,88.79,28.29,-9.39
3.217,12.31,11.56,93.24,31.17,-9.39
3.248,12.31,11.56,98.90,38.27,-12.96
3.272,15.99,13.38,102.66,40.47,-12.96
3.302,15.99,13.38,110.62,46.86,-16.84
3.325,20.29,15.31,114.75,48.51,-16.84
3.359,20.29,15.31,118.61,52.40,-18.69
3.381,23.54,16.54,121.48,53.09,-18.69
3.413,23.54,16.54,127.09,58.10,-20.34
3.438,27.14,18.16,130.01,57.67,-20.34
3.468,27.14,18.16,130.50,58.19,-23.06
3.493,29.35,19.32,132.30,57.83,-23.06
3.524,29.35,19.32,132.87,59.69,-24.47
3.548,30.70,20.54,133.82,58.61,-24.47
3.580,30.70,20.54,132.90,59.49,-26.00
3.603,30.37,21.09,132.57,58.61,-26.00
3.634,30.37,21.09,132.44,59.00,-25.91
3.658,28.78,20.56,130.97,58.45,-25.91
3.689,28.78,20.56,130.12,57.79,-26.58
3.712,25.84,19.09,127.43,57.37,-26.58
3.745,25.84,19.09,125.09,54.06,-25.95
3.769,22.99,17.55,122.48,53.70,-25.95
3.800,22.99,17.55,118.70,50.29,-24.99
3.824,19.43,15.77,115.53,49.62,-24.99
3.855,19.43,15.77,109.09,43.49,-22.44
3.879,16.52,14.14,106.51,42.75,-22.44
3.910,16.52,14.14,99.08,33.02,-20.20
3.935,13.42,12.40,96.25,31.38,-20.20
3.965,13.42,12.40,86.39,22.94,-17.65
3.990,11.20,11.18,84.33,21.00,-17.65
4.021,11.20,11.18,75.27,12.09,-15.42
4.044,9.39,10.19,73.53,10.13,-15.42
4.078,9.39,10.19,61.56,2.15,-12.59
4.103,8.29,9.20,60.41,0.72,-12.59
4.132,8.29,9.20,50.52,-4.39,-10.62
4.156,7.16,8.08,49.35,-6.32,-10.62
4.189,7.16,8.08,38.12,-10.37,-8.25
4.213,6.22,6.75,36.96,-11.32,-8.25
4.243,6.22,6.75,29.06,-12.24,-6.89
4.267,5.01,5.14,27.67,-14.03,-6.89
4.299,5.01,5.14,19.87,-14.66,-6.40
4.322,4.24,3.93,18.91,-15.90,-6.40
4.353,4.24,3.93,13.47,-12.37,-5.06
4.379,2.92,2.94,12.06,-14.39,-5.06
4.409,2.92,2.94,9.39,-10.21,-3.96
4.435,1.63,2.21,7.96,-11.05,-3.96
4.465,1.63,2.21,8.81,-8.11,-3.13
4.490,0.64,1.68,7.67,-7.68,-3.13
4.520,0.64,1.68,9.95,-6.83,-2.28
4.545,0.68,1.50,9.87,-5.64,-2.28
4.574,0.68,1.50,11.28,-6.37,-1.72
4.599,1.23,1.92,11.94,-4.63,-1.72
4.632,1.23,1.92,14.18,-6.86,-1.82
4.656,1.50,2.54,14.72,-5.67,-1.82
4.685,1.50,2.54,18.48,-9.93,-2.87
4.710,1.79,3.53,19.23,-8.72,-2.87
4.740,1.79,3.53,26.35,-9.15,-3.54
4.765,1.95,4.63,27.00,-7.73,-3.54
4.794,1.95,4.63,35.06,-9.72,-4.29
4.820,2.56,5.32,35.89,-8.92,-4.29
4.851,2.56,5.32,46.13,-6.51,-5.40
4.876,3.71,5.97,47.45,-6.16,-5.40
4.907,3.71,5.97,55.46,-1.97,-6.16
4.932,5.13,6.57,56.99,-1.34,-6.16
4.961,5.13,6.57,66.49,3.81,-8.15
4.987,7.28,7.46,68.78,5.32,-8.15
5.014,7.28,7.46,75.04,10.77,-9.76
5.042,9.32,8.11,77.11,12.43,-9.76
5.071,9.32,8.11,85.97,18.61,-12.61
5.098,11.87,8.97,88.53,20.69,-12.61
5.127,11.87,8.97,96.83,27.61,-15.68
5.152,13.91,9.91,98.85,28.79,-15.68
5.180,13.91,9.91,105.40,33.43,-18.18
5.204,16.18,11.24,107.56,33.92,-18.18
5.236,16.18,11.24,113.33,40.59,-20.21
5.261,18.26,12.25,115.18,40.70,-20.21
5.291,18.26,12.25,122.01,46.57,-23.33
5.317,20.88,13.81,124.23,45.61,-23.33
5.345,20.88,13.81,127.46,52.15,-25.28
5.372,22.92,15.10,129.11,51.09,-25.28
5.401,22.92,15.10,131.56,55.15,-26.38
5.427,23.73,15.88,132.25,54.51,-26.38
5.456,23.73,15.88,131.53,55.11,-28.04
5.480,22.49,15.61,130.44,54.82,-28.04
5.512,22.49,15.61,129.11,54.81,-29.68
5.538,19.73,14.34,126.55,54.54,-29.68
5.568,19.73,14.34,126.38,53.68,-31.19
5.594,16.86,12.54,123.66,53.92,-31.19
5.623,16.86,12.54,120.05,47.56,-29.27
5.648,13.16,10.24,116.32,46.95,-29.27
5.677,13.16,10.24,112.64,38.81,-22.70
5.701,10.32,8.49,109.80,38.28,-22.70
5.732,10.32,8.49,100.55,27.98,-20.54
5.758,7.24,6.43,97.38,26.62,-20.54
5.788,7.24,6.43,90.35,17.73,-19.44
5.813,5.23,5.42,88.37,16.13,-19.44
5.845,5.23,5.42,77.00,9.73,-15.99
5.869,3.82,4.70,75.59,8.01,-15.99
5.897,3.82,4.70,66.05,1.54,-14.50
5.923,3.32,4.27,65.52,0.38,-14.50
5.954,3.32,4.27,51.96,-5.04,-11.88
5.980,3.20,3.62,51.68,-5.95,-11.88
6.007,3.20,3.62,40.89,-7.83,-10.11
6.034,2.95,2.79,40.38,-8.46,-10.11
6.062,2.95,2.79,28.88,-13.56,-8.53
6.089,2.48,2.31,28.31,-14.71,-8.53
6.119,2.48,2.31,19.46,-9.51,-5.17
6.145,1.13,1.44,17.92,-10.85,-5.17
6.173,1.13,1.44,10.89,-8.10,-2.74
6.199,0.40,0.69,9.22,-9.68,-2.74
6.227,0.40,0.69,5.54,-7.39,-1.00
6.254,2.36,0.34,3.47,-8.23,-1.00
6.285,2.36,0.34,3.80,-7.22,2.01
6.311,3.16,1.27,2.63,-7.78,2.01
6.337,3.16,1.27,3.58,-1.45,5.98
6.362,3.24,1.64,3.25,-0.44,5.98
6.395,3.24,1.64,4.31,-2.52,6.54
6.422,2.90,1.33,4.66,-1.47,6.54
6.449,2.90,1.33,5.44,-2.85,5.81
6.475,1.56,0.22,6.91,-1.03,5.81
6.505,1.56,0.22,6.63,-2.74,5.62
6.530,0.15,0.90,8.40,-0.04,5.62
6.558,0.15,0.90,10.07,-6.56,5.10
6.584,1.19,2.42,11.88,-4.14,5.10
6.616,1.19,2.42,15.87,-8.58,4.64
6.642,1.54,3.49,16.82,-7.74,4.64
6.670,1.54,3.49,23.97,-8.21,4.22
6.695,1.68,4.49,24.65,-7.79,4.22
6.727,1.68,4.49,35.90,-5.25,2.75
6.753,2.08,4.88,36.42,-4.58,2.75
6.778,2.08,4.88,48.75,-1.93,0.88
6.804,3.05,5.53,49.90,-1.37,0.88
6.835,3.05,5.53,60.05,2.14,-2.04
6.861,4.18,6.30,61.39,2.65,-2.04
6.888,4.18,6.30,73.33,9.22,-5.29
6.913,6.26,6.98,75.43,11.10,-5.29
6.945,6.26,6.98,83.67,15.87,-7.76
6.971,8.90,7.58,86.20,18.36,-7.76
6.999,8.90,7.58,95.23,23.94,-10.94
7.024,12.27,9.03,98.67,26.28,-10.94
7.054,12.27,9.03,103.18,32.13,-12.39
7.081,15.36,10.60,106.32,33.71,-12.39
7.108,15.36,10.60,111.44,40.38,-14.77
7.135,17.49,11.94,113.53,40.69,-14.77
7.165,17.49,11.94,117.55,46.08,-17.18
7.190,19.63,13.40,119.43,45.43,-17.18
7.218,19.63,13.40,124.89,51.80,-20.58
7.243,21.49,14.82,126.44,50.64,-20.58
7.273,21.49,14.82,129.82,55.41,-23.27
7.299,23.63,16.23,131.67,54.57,-23.27
7.329,23.63,16.23,132.23,58.58,-24.46
7.355,24.57,16.83,133.23,58.84,-24.46
7.382,24.57,16.83,132.22,59.37,-26.16
7.408,23.36,16.48,131.11,59.01,-26.16
7.438,23.36,16.48,130.10,57.70,-28.10
7.463,20.57,15.31,127.45,57.04,-28.10
7.493,20.57,15.31,125.70,58.50,-27.63
7.520,16.70,13.06,122.12,58.68,-27.63
7.549,16.70,13.06,120.27,52.53,-26.90
7.575,13.50,11.42,117.33,52.51,-26.90
7.603,13.50,11.42,110.12,41.62,-24.06
7.627,10.06,9.86,106.95,40.67,-24.06
7.659,10.06,9.86,100.49,31.07,-19.36
7.684,7.72,8.65,98.22,29.89,-19.36
7.711,7.72,8.65,87.47,20.25,-15.34
7.738,5.09,7.27,84.85,17.94,-15.34
7.769,5.09,7.27,77.20,12.33,-13.11
7.802,3.47,6.59,75.59,10.44,-13.11
7.830,3.47,6.59,64.87,4.82,-11.32
7.865,2.25,5.74,63.47,3.78,-11.32
7.890,1.38,4.86,53.89,-3.85,-9.22
7.930,1.38,4.86,54.33,-3.54,-9.22
7.945,1.15,4.01,42.94,-5.11,-6.13
7.985,1.15,4.01,42.82,-4.99,-6.13
7.999,0.90,3.22,33.53,-13.16,-5.41
8.037,0.90,3.22,33.45,-12.32,-5.41
8.056,0.38,2.55,22.00,-16.33,-5.37
8.095,0.38,2.55,22.20,-15.48,-5.37
8.109,0.44,1.50,13.38,-14.49,-4.29
8.149,0.44,1.50,13.70,-12.35,-4.29
8.166,1.62,1.01,5.51,-14.80,-1.84
8.207,1.62,1.01,3.63,-10.83,-0.74
8.233,2.53,0.19,2.40,-11.64,-0.74
8.260,2.53,0.19,2.04,-9.82,3.38
8.287,3.32,0.98,0.65,-10.57,3.38
8.319,3.32,0.98,2.76,-2.30,6.42
8.344,3.15,1.19,2.64,-1.69,6.42
8.371,3.15,1.19,2.88,-4.59,6.86
8.397,2.49,0.50,3.72,-4.21,6.86
8.426,2.49,0.50,3.43,-4.64,7.50
8.453,1.13,0.81,5.26,-2.23,7.50
8.482,1.13,0.81,5.86,-5.07,6.78
8.507,0.18,1.96,7.58,-1.82,6.78
8.538,0.18,1.96,9.82,-9.13,4.72
8.564,1.12,3.39,11.44,-6.07,4.72
8.591,1.12,3.39,18.58,-12.55,4.20
8.616,1.52,4.73,19.65,-12.00,4.20
8.645,1.52,4.73,27.88,-9.64,3.71
8.671,2.27,6.26,29.30,-9.95,3.71
8.702,2.27,6.26,39.83,-1.24,2.07
8.726,3.43,7.34,41.33,-0.91,2.07
8.755,3.43,7.34,49.33,4.04,1.23
8.778,4.91,8.18,50.98,5.11,1.23
8.811,4.91,8.18,60.25,9.51,-1.62
8.835,6.38,8.71,61.76,10.67,-1.62
8.865,6.38,8.71,69.39,14.33,-5.14
8.889,8.22,9.17,71.18,15.96,-5.14
8.922,8.22,9.17,79.75,18.55,-9.19
8.946,9.84,9.70,81.32,19.98,-9.19
8.975,9.84,9.70,87.72,22.99,-10.80
8.999,11.87,10.13,89.74,24.72,-10.80
9.031,11.87,10.13,96.40,30.40,-13.44
9.057,13.30,10.50,97.73,31.44,-13.44
9.085,13.30,10.50,102.75,38.13,-14.07
9.110,15.02,11.20,104.19,38.64,-14.07
9.140,15.02,11.20,108.47,43.34,-15.90
9.165,16.35,12.10,109.63,43.14,-15.90
9.196,16.35,12.10,115.23,48.30,-18.12
9.222,18.13,13.54,116.83,47.56,-18.12
9.252,18.13,13.54,120.16,52.45,-20.36
9.277,19.67,14.74,121.46,51.60,-20.36
9.304,19.67,14.74,125.47,55.22,-22.70
9.330,21.31,15.93,126.80,54.14,-22.70
9.362,21.31,15.93,127.46,56.23,-23.96
9.387,21.76,16.47,127.81,55.66,-23.96
9.415,21.76,16.47,127.17,55.11,-25.70
9.439,20.45,16.00,126.01,54.91,-25.70
9.471,20.45,16.00,125.12,53.90,-26.64
9.497,18.12,14.78,122.88,53.53,-26.64
9.525,18.12,14.78,120.26,52.36,-26.24
9.551,14.87,12.73,117.15,52.29,-26.24
9.580,14.87,12.73,114.22,46.07,-24.36
9.604,12.24,11.20,111.65,45.50,-24.36
9.634,12.24,11.20,104.28,37.39,-21.63
9.659,9.28,9.51,101.42,36.22,-21.63
9.689,9.28,9.51,95.69,26.32,-18.91
9.715,6.68,8.20,93.22,24.60,-18.91
9.743,6.68,8.20,84.48,16.06,-15.72
9.767,4.89,7.60,82.74,14.22,-15.72
9.800,4.89,7.60,75.15,10.38,-13.83
9.826,3.22,7.00,73.51,8.35,-13.83
9.854,3.22,7.00,63.94,2.86,-11.56
9.879,2.36,6.45,63.00,1.75,-11.56
9.909,2.36,6.45,54.86,-4.13,-10.94
9.933,1.66,5.67,53.99,-5.20,-10.94
9.964,1.66,5.67,44.77,-7.67,-9.57
9.990,1.21,4.88,44.07,-7.93,-9.57
10.019,1.21,4.88,36.54,-14.36,-8.89
10.043,0.99,3.90,36.00,-14.82,-8.89
10.073,0.99,3.90,27.22,-15.99,-7.14
10.098,0.18,3.41,26.30,-16.71,-7.14
10.128,0.18,3.41,21.18,-11.88,-4.81
10.155,0.91,2.38,19.79,-13.50,-4.81
10.184,0.91,2.38,14.49,-12.05,-3.31
10.211,1.73,1.80,13.49,-13.52,-3.31
10.239,1.73,1.80,9.97,-12.20,-2.19
10.264,3.01,0.96,8.41,-13.99,-2.19
10.294,3.01,0.96,6.17,-13.72,-0.08
10.320,3.80,0.27,5.12,-15.50,-0.09
10.349,3.80,0.27,4.70,-8.41,4.38
10.374,4.18,0.97,4.12,-9.31,4.38
10.403,4.18,0.97,4.36,0.28,5.86
10.427,3.80,0.98,4.70,1.35,5.86
10.458,3.80,0.98,4.18,-5.44,7.18
10.483,3.36,0.03,5.23,-4.99,7.18
10.513,3.36,0.03,6.05,-4.55,6.50
10.538,2.09,1.02,7.74,-2.36,6.50
10.569,2.09,1.02,8.25,-5.64,4.53
10.597,0.68,2.20,10.14,-2.05,4.53
10.625,0.68,2.20,13.43,-9.13,4.74
10.651,0.00,3.40,14.72,-5.73,4.74
10.679,0.00,3.40,21.38,-8.99,2.84
10.701,0.13,4.06,21.84,-8.41,2.84
10.732,0.13,4.06,33.15,-6.93,1.00
10.755,0.57,4.71,33.86,-6.17,1.00
10.788,0.57,4.71,43.89,-3.37,-0.07
10.811,1.51,5.06,44.86,-2.38,-0.07
10.843,1.51,5.06,57.66,2.39,-5.92
10.865,3.03,5.67,59.27,3.45,-5.92
10.899,3.03,5.67,68.02,6.28,-8.90
10.922,4.66,6.60,69.87,7.33,-8.90
10.953,4.66,6.60,80.63,14.03,-12.66
10.978,7.33,8.04,83.54,16.06,-12.66
11.009,7.33,8.04,89.63,21.57,-14.20
11.034,9.82,9.58,92.36,23.18,-14.20
11.064,9.82,9.58,100.56,30.82,-16.51
11.089,12.97,11.85,104.01,32.11,-16.51
11.121,12.97,11.85,107.94,38.86,-16.57
11.144,15.74,13.80,110.81,39.49,-16.57
11.174,15.74,13.80,116.15,46.70,-18.45
11.197,18.88,15.82,119.21,46.92,-18.45
11.229,18.88,15.82,121.57,52.31,-19.79
11.253,21.10,17.26,123.51,51.80,-19.79
11.284,21.10,17.26,128.26,57.63,-22.26
11.309,23.45,18.77,130.11,56.41,-22.26
11.339,23.45,18.77,132.25,61.12,-23.47
11.362,25.03,19.71,133.39,60.19,-23.47
11.393,25.03,19.71,134.88,63.52,-24.52
11.418,25.83,20.07,135.50,63.31,-24.52
11.450,25.83,20.07,134.84,64.56,-25.84
11.475,25.10,19.66,134.28,64.86,-25.84
11.503,25.10,19.66,132.80,64.05,-27.21
11.527,22.85,18.34,130.83,64.40,-27.21
11.560,22.85,18.34,130.48,63.83,-28.07
11.584,20.10,16.60,127.99,64.25,-28.07
11.614,20.10,16.60,125.80,59.93,-27.73
11.637,16.00,14.10,122.10,60.61,-27.73
11.669,16.00,14.10,117.63,53.71,-24.61
11.693,12.49,12.24,114.35,53.36,-24.61
11.725,12.49,12.24,106.59,41.22,-21.74
11.748,8.52,10.30,102.75,39.36,-21.74
11.782,8.52,10.30,97.55,29.44,-18.78
11.806,5.17,8.70,94.19,27.06,-18.78
11.835,5.17,8.70,84.90,15.27,-15.00
11.858,3.61,7.93,83.33,13.64,-15.00
11.889,3.61,7.93,73.89,5.86,-11.69
11.914,2.03,6.89,72.17,4.00,-11.69
11.945,2.03,6.89,61.05,-0.83,-9.54
11.970,1.18,5.67,59.94,-2.46,-9.54
12.000,1.18,5.67,51.60,-1.08,-7.42
12.024,0.29,4.12,50.21,-1.23,-7.42
12.055,0.29,4.12,41.87,-9.68,-6.31
12.078,0.06,3.37,41.37,-9.96,-6.31
12.111,0.06,3.37,33.19,-13.53,-5.07
12.136,0.31,2.77,32.61,-13.84,-5.07
12.165,0.31,2.77,23.61,-12.58,-2.45
12.190,0.58,2.22,23.12,-12.97,-2.45
12.221,0.58,2.22,16.41,-12.16,-0.32
12.244,1.23,1.63,15.55,-13.71,-0.32
12.276,1.23,1.63,9.94,-11.50,1.89
12.299,2.30,1.29,8.85,-13.03,1.89
12.332,2.30,1.29,7.57,-10.73,2.42
12.357,2.97,0.25,6.41,-11.89,2.42
12.385,2.97,0.25,6.56,-8.88,2.50
12.409,3.04,0.41,6.10,-8.35,2.50
12.440,3.04,0.41,6.84,-6.73,3.03
12.464,2.40,0.29,7.39,-5.72,3.03
12.496,2.40,0.29,8.08,-6.19,3.39
12.520,0.96,0.86,9.93,-4.52,3.39
12.551,0.96,0.86,10.15,-5.90,3.22
12.575,0.04,1.93,11.62,-4.23,3.22
12.607,0.04,1.93,15.66,-6.36,2.63
12.630,0.22,3.41,16.78,-4.44,2.63
12.662,0.22,3.41,23.58,-7.14,2.47
12.685,0.06,4.36,23.89,-6.21,2.47
12.716,0.06,4.36,35.90,-4.64,0.89
12.739,0.20,5.20,36.55,-3.90,0.89
12.772,0.20,5.20,46.50,-2.28,-0.31
12.796,0.82,5.68,47.27,-1.49,-0.31
12.827,0.82,5.68,59.26,2.17,-2.73
12.852,1.99,6.26,60.55,3.18,-2.73
12.882,1.99,6.26,69.40,7.04,-4.98
12.906,3.58,6.84,71.06,8.30,-4.98
12.938,3.58,6.84,81.40,13.18,-7.95
12.961,6.03,7.76,83.93,15.31,-7.95
12.992,6.03,7.76,90.32,19.83,-10.06
13.016,8.22,8.91,92.65,21.42,-10.06
13.048,8.22,8.91,101.20,27.93,-12.63
13.073,10.78,10.46,103.93,29.16,-12.63
13.103,10.78,10.46,109.12,34.64,-14.64
13.126,12.83,11.92,111.18,34.68,-14.64
13.159,12.83,11.92,118.21,42.74,-16.87
13.182,15.05,13.93,120.48,41.92,-16.87
13.214,15.05,13.93,124.67,47.49,-18.90
13.239,16.89,15.68,126.41,46.03,-18.90
13.268,16.89,15.68,130.92,52.98,-21.20
13.292,18.69,17.52,132.69,51.72,-21.20
13.324,18.69,17.52,133.14,56.43,-22.62
13.348,19.08,18.20,133.54,55.89,-22.62
13.378,19.08,18.20,133.14,56.81,-23.87
13.402,17.79,17.70,131.87,56.37,-23.87
13.433,17.79,17.70,131.36,56.32,-25.64
13.458,15.63,16.50,129.23,56.04,-25.64
13.489,15.63,16.50,126.72,54.58,-25.74
13.512,12.55,14.46,123.73,54.99,-25.74
13.544,12.55,14.46,120.43,48.36,-24.51
13.569,9.92,12.80,117.91,48.83,-24.51
13.599,9.92,12.80,110.22,39.41,-22.11
13.621,7.13,10.97,107.47,39.21,-22.11
13.654,7.13,10.97,101.02,29.49,-19.89
13.679,5.00,9.64,98.82,28.45,-19.89
13.709,5.00,9.64,88.86,18.22,-16.71
13.732,3.05,8.39,86.79,16.53,-16.71
13.764,3.05,8.39,78.79,10.81,-13.64
13.788,2.07,7.97,77.79,9.64,-13.64
13.819,2.07,7.97,66.22,0.07,-11.73
13.844,0.98,7.09,64.95,-1.54,-11.73
13.874,0.98,7.09,56.43,-5.71,-10.47
13.898,0.27,6.27,55.49,-6.99,-10.47
13.930,0.27,6.27,44.72,-13.83,-9.54
13.955,0.37,5.09,43.72,-15.08,-9.54
13.985,0.37,5.09,35.32,-13.33,-6.85
14.012,1.09,4.01,34.25,-14.10,-6.85
14.044,1.09,4.01,25.80,-14.77,-5.10
14.069,1.96,2.99,24.58,-16.55,-5.10
14.102,1.96,2.99,18.74,-12.96,-2.74
14.124,2.90,1.63,17.32,-14.51,-2.74
14.150,2.90,1.63,11.80,-11.38,-0.91
14.174,3.78,0.63,10.50,-13.66,-0.91
14.206,3.78,0.63,7.58,-9.79,2.06
14.229,4.58,0.37,6.33,-11.58,2.06
14.261,4.58,0.37,5.27,-6.90,5.03
14.284,5.12,1.21,4.37,-7.17,5.03
14.317,5.12,1.21,5.54,-0.64,8.51
14.341,4.85,1.36,5.72,0.84,8.51
14.370,4.85,1.36,6.58,-3.04,8.30
14.394,4.10,0.60,7.70,-2.01,8.30
14.427,4.10,0.60,7.89,-3.63,7.61
14.452,2.86,0.53,9.65,-1.45,7.61
14.484,2.86,0.53,11.39,-3.41,7.22
14.507,1.98,1.58,12.84,-0.87,7.22
14.538,1.98,1.58,16.25,-5.55,5.43
14.562,1.35,2.95,17.67,-3.51,5.43
14.593,1.35,2.95,24.44,-6.50,3.69
14.617,1.21,3.87,25.09,-5.88,3.69
14.648,1.21,3.87,33.23,-6.10,1.78
14.673,0.75,4.49,33.94,-6.06,1.78
14.705,0.75,4.49,44.16,-2.69,-0.70
14.729,0.25,4.81,45.18,-1.88,-0.70
14.759,0.25,4.81,52.99,-0.41,-1.77
14.782,1.50,5.33,54.33,0.61,-1.77
14.815,1.50,5.33,63.66,3.17,-4.46
14.837,2.71,6.02,65.03,3.91,-4.46
14.871,2.71,6.02,73.05,6.99,-6.08
14.895,4.57,7.02,75.12,8.32,-6.08
14.925,4.57,7.02,84.21,14.37,-8.54
14.948,6.55,7.87,86.27,16.00,-8.54
14.979,6.55,7.87,92.82,20.47,-9.39
