Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
6.826,60.23,80.40,25.00,-15.74,-11.12
6.877,55.89,79.02,24.99,-17.30,-11.12
6.913,55.89,79.02,23.92,-17.83,-10.93
6.934,47.73,76.18,24.36,-17.69,-11.41
6.983,47.73,76.18,23.73,-19.16,-11.41
7.014,39.64,72.79,23.21,-18.67,-10.79
7.043,30.64,67.68,22.83,-20.04,-11.70
7.095,30.64,67.68,21.65,-21.35,-11.70
7.120,24.13,62.66,22.08,-19.29,-10.40
7.151,17.68,56.29,24.66,-17.64,-10.49
7.203,17.68,56.29,21.06,-22.05,-10.49
7.227,13.64,50.42,21.03,-23.96,-9.15
7.266,9.74,43.25,22.22,-26.95,-9.55
7.317,5.71,35.58,24.42,-30.55,-9.55
7.352,5.71,35.58,8.11,-23.03,-9.68
7.382,3.65,29.84,15.18,-34.82,-9.74
7.430,1.05,21.91,17.66,-36.72,-9.74
7.468,1.05,21.91,4.57,-21.68,-12.15
7.485,0.40,16.09,14.24,-28.46,-11.95
7.535,0.40,16.09,9.03,-24.29,-11.95
7.560,2.04,10.82,13.81,-29.37,-10.12
7.596,2.73,7.99,11.52,-23.62,-8.93
7.643,3.92,6.70,9.12,-20.47,-8.93
7.674,3.92,6.70,9.97,-14.91,-5.05
7.699,2.80,7.05,9.64,-10.89,-6.90
7.748,2.80,7.05,9.72,-9.25,-6.90
7.769,0.45,7.89,7.75,-21.65,-9.18
7.808,0.23,10.29,7.38,-16.93,-9.18
7.845,0.23,10.29,7.19,-14.24,-10.55
7.865,2.41,13.47,3.15,-19.16,-15.06
7.912,2.41,13.47,5.85,-19.02,-15.06
7.928,4.66,17.87,2.38,-26.76,-16.08
7.976,8.30,25.31,5.50,-23.65,-16.08
8.007,8.30,25.31,10.78,-25.87,-16.86
8.029,12.29,32.54,8.05,-17.34,-15.24
8.076,12.29,32.54,6.57,-18.50,-15.24
8.094,17.87,41.18,10.80,-15.92,-16.44
8.137,22.88,48.15,5.54,-12.72,-16.44
8.172,22.88,48.15,17.85,-18.93,-14.87
8.194,29.26,55.86,17.99,-10.46,-16.27
8.238,29.26,55.86,16.73,-12.06,-16.27
8.261,35.48,62.16,21.43,-10.90,-14.28
8.305,43.37,68.82,19.16,-7.46,-14.28
8.339,43.37,68.82,23.13,-18.23,-14.17
8.362,50.77,73.85,24.95,-10.90,-12.31
8.411,50.77,73.85,23.73,-12.94,-12.31
8.429,55.69,76.72,25.33,-12.88,-12.49
8.476,60.56,79.09,24.62,-12.38,-12.49
8.509,60.56,79.09,24.81,-15.65,-12.13
8.529,59.67,79.60,27.02,-16.42,-12.22
8.575,59.67,79.60,25.54,-16.67,-12.22
8.591,59.93,80.04,25.51,-15.44,-11.75
8.639,60.67,80.75,25.58,-15.01,-11.75
8.671,60.67,80.75,23.85,-17.09,-12.15
8.695,62.14,81.32,24.16,-20.02,-12.83
8.740,62.14,81.32,23.92,-18.10,-12.83
8.761,63.24,81.71,23.38,-17.98,-13.07
8.809,63.14,81.74,23.32,-17.80,-13.07
8.847,63.14,81.74,23.04,-18.37,-13.20
8.867,62.54,81.47,22.87,-19.58,-13.77
8.917,62.54,81.47,23.03,-19.24,-13.77
8.934,61.22,81.13,23.22,-17.72,-13.67
8.975,56.37,79.61,22.60,-17.80,-13.09
9.026,56.37,79.61,22.41,-17.76,-13.09
9.047,48.24,76.17,20.76,-20.99,-11.50
9.086,39.90,71.84,19.84,-19.94,-12.31
9.132,39.90,71.84,19.54,-20.11,-12.31
9.150,30.23,65.35,21.03,-18.51,-10.45
9.195,22.35,58.77,23.53,-22.71,-10.45
9.231,22.35,58.77,13.88,-20.25,-13.01
9.248,15.37,50.81,21.31,-22.09,-13.06
9.299,15.37,50.81,16.24,-23.84,-13.06
9.323,11.30,43.68,17.85,-25.65,-13.58
9.369,7.00,35.97,19.89,-25.63,-14.14
9.419,4.42,29.84,18.84,-29.06,-14.14
9.449,4.42,29.84,5.37,-28.44,-13.75
9.470,1.77,22.01,19.95,-30.71,-15.66
9.516,1.77,22.01,12.56,-28.79,-15.66
9.531,0.48,15.28,16.31,-35.35,-14.48
9.576,0.48,15.28,9.65,-32.90,-14.48
9.598,2.24,11.30,11.47,-33.69,-16.77
9.629,3.76,8.76,8.64,-33.60,-16.77
9.659,3.76,8.76,9.75,-29.08,-18.85
9.685,1.53,8.24,12.35,-37.33,-15.41
9.731,1.53,8.24,11.00,-32.86,-15.41
9.750,0.38,8.12,8.78,-34.76,-14.88
9.797,0.38,8.12,8.33,-30.96,-14.88
9.818,0.05,8.40,7.34,-24.83,-17.68
9.859,0.92,9.85,7.56,-24.81,-17.68
9.897,0.92,9.85,6.12,-29.72,-18.59
9.925,3.28,12.73,5.17,-34.51,-19.63
9.971,5.90,18.17,8.43,-31.74,-19.63
10.006,5.90,18.17,4.07,-30.45,-20.01
10.032,9.06,23.86,8.08,-28.84,-19.93
10.071,13.55,32.24,9.41,-26.17,-19.93
10.104,13.55,32.24,9.16,-27.10,-19.64
10.126,17.86,39.74,14.13,-22.06,-19.51
10.188,17.86,39.74,9.00,-21.87,-19.51
10.221,24.10,49.02,18.23,-17.74,-18.78
10.250,29.82,55.96,18.99,-14.75,-19.28
10.306,37.43,63.62,15.50,-9.71,-19.28
10.339,37.43,63.62,20.60,-20.50,-16.67
10.350,44.24,69.22,23.44,-13.00,-15.38
10.396,44.24,69.22,21.61,-14.70,-15.38
10.415,48.86,73.34,25.76,-13.06,-14.34
10.463,53.85,76.24,23.98,-12.72,-14.34
10.495,53.85,76.24,23.27,-17.09,-14.49
10.519,56.36,77.94,26.32,-16.32,-13.32
10.565,56.36,77.94,25.05,-14.77,-13.32
10.587,55.83,78.59,25.96,-13.96,-13.16
10.632,55.55,78.92,25.19,-13.49,-13.16
10.667,55.55,78.92,23.33,-15.62,-12.49
10.694,55.86,79.64,24.42,-15.49,-15.14
10.746,57.12,80.36,23.99,-15.43,-15.14
10.784,57.12,80.36,21.81,-16.00,-14.94
10.810,58.11,80.71,22.10,-16.11,-14.31
10.855,57.30,80.53,21.90,-15.60,-14.31
10.898,57.30,80.53,21.64,-16.33,-13.72
10.922,54.85,79.68,21.63,-17.28,-13.74
10.968,49.47,77.92,22.00,-18.55,-13.74
11.010,49.47,77.92,21.61,-16.75,-13.28
11.033,43.69,75.34,20.79,-17.30,-11.79
11.079,34.74,70.71,21.81,-19.86,-11.79
11.116,34.74,70.71,20.49,-16.87,-10.78
11.135,27.40,65.51,19.75,-21.88,-10.52
11.183,19.29,57.66,22.89,-26.24,-10.52
11.215,19.29,57.66,15.60,-20.46,-12.14
11.245,14.52,50.90,18.41,-22.16,-15.29
11.291,9.67,41.94,21.95,-27.63,-15.29
11.325,9.67,41.94,8.63,-26.20,-14.41
11.354,6.23,34.82,17.10,-24.39,-18.10
11.400,6.23,34.82,11.59,-25.46,-18.10
11.419,3.35,26.95,17.98,-30.70,-18.84
11.460,1.00,20.33,17.35,-32.03,-18.84
11.491,1.00,20.33,3.32,-28.24,-19.64
11.520,0.88,13.72,14.01,-37.54,-22.61
11.565,0.88,13.72,7.43,-32.69,-22.61
11.584,1.47,9.46,10.02,-40.46,-22.81
11.623,3.31,8.09,5.91,-34.47,-22.81
11.655,3.31,8.09,9.46,-28.89,-23.57
11.688,1.84,8.19,10.82,-32.60,-18.90
11.734,0.39,8.26,11.07,-33.71,-18.90
11.766,0.39,8.26,6.57,-25.12,-19.25
11.797,0.00,8.34,7.01,-30.87,-22.37
11.846,0.00,8.34,6.94,-29.42,-22.37
11.863,0.89,8.46,6.39,-32.06,-23.73
11.898,2.56,10.57,7.18,-31.33,-23.73
11.930,2.56,10.57,4.00,-30.62,-24.15
11.963,3.99,13.99,4.37,-29.00,-24.15
11.995,3.99,13.99,3.48,-28.88,-24.20
12.018,6.46,19.15,6.43,-23.00,-23.27
12.063,9.73,24.05,7.16,-22.94,-23.27
12.095,9.73,24.05,5.48,-26.55,-22.80
12.128,13.73,31.00,10.50,-21.83,-22.58
12.178,17.18,37.22,7.29,-19.40,-22.58
12.212,17.18,37.22,10.96,-22.82,-21.96
12.240,21.42,45.30,15.54,-14.84,-20.93
12.288,26.86,53.22,10.42,-10.89,-20.93
12.327,26.86,53.22,16.33,-21.61,-19.98
12.351,32.55,59.23,18.90,-15.12,-20.03
12.396,39.41,65.34,16.49,-12.29,-20.03
12.430,39.41,65.34,19.36,-17.33,-19.31
12.457,45.14,69.86,22.56,-13.35,-18.42
12.510,45.14,69.86,20.68,-13.50,-18.42
12.532,51.64,74.56,24.09,-11.82,-17.83
12.568,55.77,77.13,22.48,-10.56,-17.83
12.601,55.77,77.13,21.94,-16.11,-17.19
12.626,56.38,78.77,25.46,-15.70,-16.76
12.679,56.38,78.77,23.13,-14.61,-16.76
12.697,57.98,79.82,22.72,-15.05,-16.42
12.735,59.79,80.68,22.19,-13.60,-16.42
12.765,59.79,80.68,20.79,-13.94,-16.32
12.796,60.70,81.06,21.21,-14.32,-16.34
12.843,59.73,80.87,20.99,-13.53,-16.34
12.879,59.73,80.87,20.40,-14.04,-16.35
12.913,56.48,79.98,20.04,-13.90,-16.26
12.952,51.84,78.51,20.10,-15.92,-16.26
12.984,51.84,78.51,19.07,-16.45,-15.67
13.015,43.46,75.41,18.79,-15.18,-16.19
13.063,43.46,75.41,18.33,-17.21,-16.19
13.082,36.02,71.77,17.22,-16.57,-16.32
13.115,27.39,66.34,18.85,-21.31,-16.32
13.148,27.39,66.34,14.63,-19.26,-15.12
13.181,22.32,61.23,14.93,-20.58,-15.38
13.231,16.03,54.35,18.14,-24.77,-15.38
13.271,16.03,54.35,10.56,-20.80,-15.93
13.309,11.31,47.36,15.55,-26.20,-16.71
13.345,7.83,41.59,16.37,-29.18,-16.71
13.374,7.83,41.59,4.93,-22.28,-20.71
13.392,4.12,34.61,12.96,-31.60,-19.59
13.435,4.12,34.61,7.39,-27.71,-19.59
13.452,2.14,29.08,12.14,-22.87,-22.49
13.500,2.14,29.08,6.59,-20.91,-22.49
13.523,0.61,22.07,14.81,-21.62,-26.23
13.564,1.85,17.02,11.45,-23.12,-26.23
13.600,1.85,17.02,7.00,-22.52,-28.77
13.622,1.67,12.86,11.94,-29.63,-29.38
13.670,2.23,10.65,8.29,-27.95,-29.38
13.705,2.23,10.65,9.54,-19.10,-29.59
13.734,2.19,9.26,11.34,-25.08,-29.55
13.781,1.14,9.26,11.02,-25.39,-29.55
13.814,1.14,9.26,8.86,-20.26,-28.48
13.844,0.16,9.93,8.09,-24.57,-26.43
13.889,0.70,11.15,8.68,-23.02,-26.43
13.926,0.70,11.15,6.36,-19.36,-29.27
13.952,2.82,14.27,7.40,-23.81,-27.61
14.003,2.82,14.27,6.02,-23.35,-27.61
14.024,6.04,20.12,8.54,-19.41,-28.04
14.063,9.23,26.72,7.54,-15.31,-27.27
14.112,9.23,26.72,0.95,-16.16,-27.27
14.133,14.25,35.06,10.91,-13.64,-26.68
14.169,19.14,42.05,7.41,-11.12,-26.68
14.203,19.14,42.05,11.07,-16.54,-24.51
14.229,25.28,50.09,15.20,-11.61,-25.83
