Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
2.448,40.28,48.19,24.31,-61.50,-19.49
2.485,40.28,48.19,15.53,-58.50,-19.49
2.504,55.79,61.08,32.35,-56.70,-19.88
2.541,55.79,61.08,22.19,-49.59,-19.88
2.559,69.04,72.31,28.89,-49.84,-22.18
2.596,69.04,72.31,22.19,-43.15,-22.18
2.614,81.97,83.17,28.36,-45.54,-19.43
2.650,81.97,83.17,23.19,-38.58,-19.43
2.670,86.58,87.02,23.24,-40.51,-19.80
2.707,86.58,87.02,21.97,-36.63,-19.80
2.726,83.56,84.24,21.15,-33.44,-16.91
2.763,83.56,84.24,19.92,-33.85,-16.91
2.781,72.73,74.44,23.48,-29.49,-8.85
2.817,72.73,74.44,18.51,-34.31,-8.85
2.838,59.34,62.96,25.49,-29.81,-3.75
2.876,59.34,62.96,17.83,-35.08,-3.75
2.893,41.69,48.62,28.09,-26.55,6.27
2.931,41.69,48.62,15.34,-30.01,6.27
2.948,28.09,36.58,26.80,-30.06,6.44
2.985,28.09,36.58,13.86,-28.41,6.44
3.007,15.00,23.99,29.38,-28.85,9.78
3.043,15.00,23.99,14.93,-26.41,9.78
3.061,6.42,14.72,27.57,-24.24,7.67
3.101,6.42,14.72,17.11,-21.51,7.67
3.117,0.66,5.11,28.40,-23.84,8.65
3.158,0.66,5.11,19.34,-18.73,8.65
3.172,5.77,1.05,21.29,-8.58,8.94
3.210,5.77,1.05,14.60,-8.40,8.94
3.229,7.87,1.59,6.71,11.50,8.20
3.267,7.87,1.59,4.65,6.45,8.20
3.280,6.95,0.95,1.42,-6.12,10.96
3.323,6.95,0.95,1.70,-8.10,10.96
3.345,3.51,5.72,4.08,-31.07,5.63
3.390,3.51,5.72,1.83,-30.74,5.63
3.407,4.38,13.81,9.43,-58.50,0.61
3.455,4.38,13.81,2.00,-54.78,0.61
3.476,13.18,23.07,8.99,-77.33,-7.05
3.508,21.92,31.67,5.31,-80.03,-10.35
3.559,21.92,31.67,5.38,-78.34,-10.35
3.570,33.49,41.44,9.75,-80.32,-12.79
3.621,33.49,41.44,4.00,-77.87,-12.79
3.630,43.52,48.98,8.48,-68.07,-18.94
3.675,43.52,48.98,5.64,-66.77,-18.94
3.685,56.60,59.80,15.46,-56.27,-17.30
3.730,66.81,68.87,13.24,-49.54,-17.30
3.763,66.81,68.87,11.27,-55.46,-17.90
3.780,76.66,77.50,17.53,-46.24,-17.05
3.827,76.66,77.50,14.58,-44.72,-17.05
3.840,81.75,82.32,15.42,-46.95,-16.60
3.889,81.75,82.32,15.05,-43.99,-16.60
3.905,82.84,83.34,15.81,-45.34,-16.51
3.945,82.84,83.34,15.96,-42.89,-16.51
3.957,77.10,78.12,18.49,-41.64,-15.04
4.005,77.10,78.12,16.59,-44.29,-15.04
4.017,67.21,69.56,21.11,-41.12,-11.71
4.063,67.21,69.56,16.79,-44.66,-11.71
4.083,51.28,57.21,23.96,-32.27,-0.24
4.113,37.56,47.13,21.79,-31.80,4.63
4.157,37.56,47.13,13.23,-32.78,4.63
4.182,22.60,34.86,25.18,-38.30,6.53
4.221,22.60,34.86,11.03,-35.28,6.53
4.232,12.39,24.44,25.07,-38.20,7.70
4.277,12.39,24.44,12.84,-32.34,7.70
4.293,3.87,14.90,26.75,-32.65,6.96
4.333,3.87,14.90,15.73,-26.30,6.96
4.343,1.19,6.53,26.61,-21.24,6.35
4.390,1.19,6.53,18.16,-17.29,6.35
4.399,5.42,0.77,20.88,-2.15,8.34
4.449,5.42,0.77,13.45,-0.92,8.34
4.466,6.50,1.45,4.07,17.23,4.82
4.505,4.94,2.65,3.25,-9.43,9.91
4.545,4.94,2.65,1.53,-10.48,9.91
4.552,0.00,7.67,6.93,-29.58,3.36
4.599,0.00,7.67,0.16,-29.34,3.36
4.617,9.68,15.91,11.31,-63.09,-7.53
4.666,9.68,15.91,1.10,-59.59,-7.53
4.685,18.36,24.96,11.91,-64.24,-14.03
4.730,30.04,36.79,12.08,-60.03,-14.03
4.765,30.04,36.79,10.54,-67.37,-20.24
4.777,41.64,46.40,16.75,-61.46,-17.80
4.814,41.64,46.40,8.04,-57.10,-17.80
4.836,56.66,58.62,24.03,-54.25,-18.28
4.897,56.66,58.62,14.24,-47.13,-18.28
4.909,71.45,72.08,20.48,-41.92,-17.75
4.945,81.38,81.51,17.41,-36.99,-17.61
4.989,81.38,81.51,14.24,-34.11,-17.61
5.009,88.86,88.86,16.36,-36.45,-17.04
5.048,88.86,88.86,14.92,-32.52,-17.04
5.066,90.71,90.70,14.82,-34.88,-16.44
5.112,86.20,86.30,16.32,-32.18,-16.44
5.145,86.20,86.30,15.39,-32.80,-14.70
5.161,76.82,77.32,22.87,-30.52,-9.16
5.208,76.82,77.32,17.70,-34.99,-9.16
5.224,61.09,63.98,27.00,-30.12,-3.38
5.263,61.09,63.98,17.17,-35.80,-3.38
5.276,46.13,52.98,26.64,-28.74,6.48
5.315,46.13,52.98,16.28,-31.55,6.48
5.325,29.33,39.95,29.56,-29.16,12.73
5.372,29.33,39.95,15.10,-28.16,12.73
5.390,18.27,30.26,29.14,-30.74,10.72
5.439,18.27,30.26,17.68,-28.75,10.72
5.449,7.64,18.83,31.94,-30.49,10.95
5.499,7.64,18.83,19.53,-25.04,10.95
5.516,1.87,11.34,26.52,-22.79,9.18
5.553,3.19,3.34,27.98,-19.41,9.18
5.580,3.19,3.34,7.84,-11.73,12.40
5.601,5.88,1.13,10.02,4.61,9.95
5.652,5.88,1.13,6.68,2.23,9.95
5.666,6.16,2.66,3.08,-7.03,14.17
5.715,6.16,2.66,3.65,-9.41,14.17
5.731,2.87,8.96,5.61,-32.32,7.80
5.778,3.30,14.94,8.35,-34.63,7.80
5.802,3.30,14.94,11.07,-62.94,-0.90
5.827,11.50,24.62,11.21,-68.57,-10.27
5.865,11.50,24.62,1.56,-68.79,-10.27
5.879,20.28,32.81,12.46,-68.50,-14.55
5.928,20.28,32.81,2.74,-68.34,-14.55
5.951,33.60,43.44,19.43,-62.12,-17.46
5.998,46.34,53.34,19.13,-56.72,-17.46
6.032,46.34,53.34,7.00,-56.12,-14.34
6.047,62.63,65.99,26.38,-48.14,-16.87
6.094,62.63,65.99,17.64,-41.79,-16.87
6.106,75.22,76.30,23.61,-42.41,-13.45
6.156,75.22,76.30,17.92,-37.89,-13.45
6.172,85.68,85.81,21.34,-38.01,-12.73
6.216,89.86,89.86,18.94,-33.68,-12.73
6.256,89.86,89.86,16.81,-33.25,-13.38
6.271,88.64,88.65,17.94,-32.96,-12.22
6.326,88.64,88.65,17.28,-32.99,-12.22
6.346,82.58,82.73,20.58,-29.25,-9.10
6.382,69.46,71.37,22.84,-35.80,-9.10
6.421,69.46,71.37,17.16,-27.42,0.85
6.434,54.84,60.07,26.07,-25.83,5.14
6.480,54.84,60.07,18.04,-30.43,5.14
6.493,37.24,46.91,30.14,-34.65,9.46
6.530,37.24,46.91,16.89,-34.32,9.46
6.542,24.14,36.13,28.98,-37.69,9.32
6.588,24.14,36.13,16.58,-35.81,9.32
6.600,11.98,24.94,33.72,-34.12,9.73
6.652,11.98,24.94,20.30,-31.34,9.73
6.669,3.74,15.06,29.50,-32.86,10.04
6.716,2.06,7.34,28.14,-28.36,10.04
6.753,2.06,7.34,6.56,-14.54,13.05
6.763,6.07,0.07,15.17,-4.37,9.14
6.808,6.07,0.07,7.87,-5.49,9.14
6.823,6.65,0.29,0.90,8.97,9.16
6.876,6.65,0.29,1.53,1.51,9.16
6.891,5.15,4.30,7.47,-19.75,12.89
6.935,0.29,8.81,10.40,-20.61,12.89
6.963,0.29,8.81,4.61,-35.30,4.98
6.991,8.58,16.67,13.20,-58.22,1.13
7.040,8.58,16.67,2.09,-55.33,1.13
7.058,15.82,26.07,13.84,-66.69,-7.71
7.102,27.12,35.66,14.87,-62.56,-7.71
7.134,27.12,35.66,7.78,-67.64,-11.83
7.149,40.59,46.12,19.23,-61.66,-13.18
7.196,40.59,46.12,9.39,-57.45,-13.18
7.210,52.91,56.79,18.55,-56.91,-14.54
7.261,52.91,56.79,11.21,-51.43,-14.54
7.275,68.07,69.79,22.90,-46.95,-14.45
7.318,68.07,69.79,15.34,-40.61,-14.45
7.332,78.69,79.20,18.42,-39.56,-14.65
7.369,87.60,87.64,18.10,-34.16,-14.65
7.404,87.60,87.64,15.24,-34.28,-14.87
7.430,90.78,90.78,16.51,-32.44,-14.89
7.475,90.78,90.78,16.19,-31.23,-14.89
7.488,89.23,89.23,17.53,-28.51,-13.21
7.536,89.23,89.23,17.24,-30.20,-13.21
7.547,82.79,82.88,20.29,-26.59,-9.82
7.596,82.79,82.88,17.61,-30.45,-9.82
7.613,69.49,70.78,26.00,-22.03,-1.40
7.655,53.19,57.34,27.29,-34.65,-1.40
7.683,53.19,57.34,13.29,-28.04,4.40
7.702,39.20,46.35,24.29,-33.72,8.81
7.753,39.20,46.35,13.36,-34.38,8.81
7.766,24.06,33.57,28.16,-36.04,12.08
7.813,24.06,33.57,13.74,-34.01,12.08
7.832,14.22,23.94,27.53,-32.09,10.34
7.875,5.53,14.12,27.62,-33.88,10.34
7.906,5.53,14.12,8.91,-23.16,9.04
7.925,0.30,7.23,25.15,-20.16,9.05
7.964,0.30,7.23,17.43,-18.40,9.05
7.978,4.59,2.69,18.47,-8.39,10.63
8.024,4.59,2.69,12.40,-9.00,10.63
8.037,6.27,2.08,5.80,7.09,7.26
8.085,6.27,2.08,4.15,2.42,7.26
8.104,5.70,3.34,1.30,-8.35,13.05
8.150,5.70,3.34,2.65,-9.54,13.05
8.168,0.58,9.62,8.76,-23.85,8.94
8.209,7.08,17.37,13.44,-24.16,8.94
8.241,7.08,17.37,8.19,-54.88,3.43
8.257,17.18,26.44,13.09,-72.58,-6.33
8.306,17.18,26.44,3.51,-68.73,-6.33
8.321,26.98,34.47,13.61,-72.05,-11.63
8.372,26.98,34.47,4.98,-68.50,-11.63
8.381,39.94,44.65,17.94,-66.18,-13.08
8.431,51.97,54.14,18.37,-59.38,-13.08
8.460,51.97,54.14,7.29,-55.70,-13.56
8.480,66.63,67.10,22.20,-50.13,-13.98
8.523,66.63,67.10,14.88,-44.08,-13.98
8.540,77.31,77.21,18.73,-42.97,-15.23
8.587,77.31,77.21,15.07,-39.53,-15.23
8.603,86.88,86.76,17.66,-39.58,-15.15
8.647,91.45,91.51,16.04,-35.93,-15.15
8.683,91.45,91.51,16.44,-37.01,-16.14
8.698,91.95,92.04,17.10,-33.39,-15.31
8.743,91.95,92.04,17.32,-34.26,-15.31
8.764,87.90,87.85,19.56,-30.47,-12.24
8.805,87.90,87.85,18.12,-32.27,-12.24
8.822,77.11,77.54,24.76,-26.17,-4.79
8.860,64.42,66.62,24.94,-34.55,-4.79
8.880,64.42,66.62,16.08,-24.27,4.48
8.932,47.24,53.14,20.78,-30.82,4.48
8.958,47.24,53.14,14.88,-25.08,8.88
8.973,30.20,39.58,34.65,-34.13,11.65
9.026,30.20,39.58,19.86,-30.08,11.65
9.039,18.78,29.35,31.68,-29.86,11.18
9.091,18.78,29.35,19.59,-26.97,11.18
9.109,8.65,19.64,33.18,-24.49,10.47
9.143,2.28,12.38,29.89,-23.33,10.47
9.175,2.28,12.38,10.61,-18.98,8.31
9.195,2.60,5.34,25.34,-12.57,9.71
9.242,2.60,5.34,17.41,-11.62,9.71
9.254,5.33,3.08,12.05,1.17,7.72
9.300,5.33,3.08,8.53,-0.57,7.72
9.311,4.62,3.55,5.53,-9.96,9.27
9.357,4.62,3.55,6.33,-12.96,9.27
9.370,0.18,10.65,5.36,-31.37,8.07
9.422,0.18,10.65,3.47,-31.42,8.07
9.436,6.68,16.62,5.87,-55.81,1.60
9.470,16.23,26.26,10.53,-53.91,1.60
9.505,16.23,26.26,12.21,-69.67,-6.57
9.529,26.03,34.90,13.48,-75.91,-13.03
9.579,26.03,34.90,5.57,-72.72,-13.03
9.594,39.19,45.05,17.81,-68.15,-14.11
9.641,39.19,45.05,10.12,-65.22,-14.11
9.651,51.36,54.08,20.14,-60.11,-14.06
9.698,51.36,54.08,13.77,-57.19,-14.06
9.718,66.58,67.23,24.26,-53.01,-13.90
9.756,78.60,78.57,22.11,-44.76,-12.19
9.809,78.60,78.57,18.17,-40.10,-12.19
9.827,88.53,88.45,20.60,-38.14,-12.92
9.860,92.24,92.42,17.95,-35.98,-12.91
9.912,92.24,92.42,17.70,-34.40,-12.91
9.924,91.64,91.77,18.32,-32.85,-11.93
9.973,91.64,91.77,18.12,-34.04,-11.93
9.987,86.56,86.47,20.52,-33.22,-10.56
10.031,74.63,75.80,23.89,-38.42,-10.56
10.058,74.63,75.80,18.54,-37.72,-6.28
10.077,60.35,65.26,24.65,-30.68,2.27
10.127,60.35,65.26,18.97,-34.97,2.27
10.145,41.15,51.59,26.72,-42.87,5.80
10.192,41.15,51.59,15.07,-41.32,5.80
10.205,27.36,40.55,28.75,-40.42,10.38
10.244,14.38,28.17,27.67,-43.23,10.38
10.278,14.38,28.17,9.14,-28.76,10.68
10.299,7.17,19.23,27.58,-33.15,9.88
10.343,7.17,19.23,17.51,-29.24,9.88
10.358,0.94,10.33,27.56,-25.14,6.97
10.407,0.94,10.33,18.22,-20.92,6.97
10.424,2.21,3.30,23.31,-11.78,9.46
10.475,3.09,1.67,18.69,-8.22,9.46
10.502,3.09,1.67,7.49,-5.76,7.41
10.523,1.68,4.67,3.95,-8.95,10.11
10.573,1.68,4.67,5.63,-11.62,10.11
10.582,3.98,11.12,6.23,-22.43,9.09
10.627,3.98,11.12,2.77,-23.24,9.09
10.642,11.86,18.08,6.65,-48.26,2.00
10.688,11.86,18.08,3.62,-48.33,2.00
10.701,21.71,28.91,12.71,-72.45,-6.73
10.747,21.71,28.91,1.73,-69.40,-6.73
10.759,31.36,37.53,9.72,-82.72,-16.56
10.808,43.77,46.87,13.11,-76.91,-16.56
10.835,43.77,46.87,8.36,-72.25,-15.69
10.859,55.36,57.58,12.98,-64.68,-17.72
10.900,55.36,57.58,7.30,-60.59,-17.72
10.911,69.94,70.90,17.59,-56.68,-15.45
10.958,69.94,70.90,11.21,-51.24,-15.45
10.976,82.33,82.41,15.71,-50.89,-16.34
11.023,82.33,82.41,12.08,-45.51,-16.34
11.041,89.65,89.65,13.38,-45.27,-16.54
11.089,93.68,93.73,13.04,-41.08,-16.54
11.114,93.68,93.73,16.26,-40.59,-16.30
11.140,92.57,92.59,18.24,-34.56,-15.06
11.190,92.57,92.59,17.91,-36.69,-15.06
11.210,85.20,85.39,22.81,-34.05,-13.30
11.244,73.83,75.71,24.94,-40.66,-13.30
11.267,73.83,75.71,18.89,-34.10,-7.07
11.309,55.90,63.06,21.06,-35.19,-7.07
11.338,55.90,63.06,20.11,-36.19,-1.12
11.357,37.10,50.46,25.65,-40.61,7.44
11.408,37.10,50.46,15.30,-42.49,7.44
11.427,23.18,39.57,26.66,-45.19,8.71
11.467,11.94,27.52,24.27,-50.78,8.71
11.490,11.94,27.52,7.35,-40.29,10.96
11.524,5.37,18.48,12.82,-45.16,10.96
11.547,5.37,18.48,9.22,-32.41,11.01
11.579,0.43,9.41,26.95,-29.29,11.71
11.626,0.43,9.41,17.50,-26.56,11.71
11.635,3.37,3.06,20.01,-14.90,11.69
11.690,3.37,3.06,13.75,-15.43,11.69
11.702,4.72,2.53,6.10,-2.35,8.27
11.749,4.72,2.53,4.66,-7.12,8.27
11.765,3.79,3.54,1.85,-12.05,11.43
11.822,1.76,7.99,2.04,-11.78,11.43
11.862,1.76,7.99,4.68,-20.13,12.00
11.876,3.24,13.84,8.49,-37.67,7.87
11.917,6.94,18.67,7.17,-37.64,7.87
11.947,6.94,18.67,3.04,-53.26,6.11
11.967,10.03,24.45,12.24,-55.65,2.40
12.016,10.03,24.45,8.01,-53.06,2.40
12.028,13.23,27.28,14.70,-54.40,1.14
12.082,13.23,27.28,12.00,-52.03,1.14
12.099,16.28,29.78,17.62,-56.52,0.67
12.141,17.15,31.29,17.93,-52.30,-0.08
12.186,17.15,31.29,17.63,-50.82,-0.08
12.195,16.93,31.02,18.46,-48.88,-1.37
12.246,16.93,31.02,18.53,-48.66,-1.37
12.259,15.91,28.91,18.15,-49.09,-3.21
12.314,15.91,28.91,17.79,-49.80,-3.21
12.329,14.71,26.23,16.12,-51.95,-4.24
12.365,13.28,22.45,12.75,-56.24,-5.94
