Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
10.347,24.11,8.06,116.02,17.52,22.91
10.381,24.11,8.06,119.79,21.95,28.94
10.411,26.04,8.17,124.72,30.47,31.84
10.459,26.10,7.94,122.93,30.28,31.84
10.491,26.10,7.94,119.29,23.11,28.15
10.521,24.30,8.09,114.89,20.15,27.51
10.571,24.30,8.09,116.66,20.36,27.51
10.593,21.78,8.29,112.12,16.56,27.35
10.629,18.46,7.79,112.14,14.41,27.35
10.665,18.46,7.79,115.56,17.98,26.79
10.692,15.79,7.30,106.61,10.21,24.79
10.736,11.95,6.53,106.89,8.34,24.79
10.768,11.95,6.53,107.35,8.98,23.22
10.794,8.78,5.91,95.94,2.03,21.72
10.844,8.78,5.91,99.11,2.85,21.72
10.863,4.96,5.14,89.84,-0.86,20.18
10.903,2.74,4.58,92.43,-1.64,20.18
10.936,2.74,4.58,86.14,0.37,18.31
10.961,0.43,3.65,75.01,-4.75,15.50
11.011,0.43,3.65,77.30,-3.40,15.50
11.035,0.50,3.19,65.61,-4.45,13.26
11.070,0.71,2.91,66.59,-4.03,13.26
11.105,0.71,2.91,56.39,-3.01,10.69
11.134,0.94,2.58,42.71,-4.33,6.10
11.177,0.43,2.37,43.42,-4.00,6.10
11.214,0.43,2.37,27.74,-5.31,0.69
11.244,0.70,2.36,15.61,-2.78,-2.81
11.292,1.64,2.29,15.41,-1.38,-2.81
11.326,1.64,2.29,5.50,-3.84,-6.52
11.356,3.36,1.25,2.59,-0.24,-8.66
11.396,4.21,0.73,2.74,-2.48,-8.66
11.428,4.21,0.73,0.97,-1.77,-10.03
11.464,4.56,0.26,0.58,-1.14,-10.03
11.497,4.56,0.26,1.66,-0.51,-9.83
11.521,4.66,0.04,0.90,-0.32,-10.02
11.566,3.87,0.46,1.94,-2.02,-10.02
11.603,3.87,0.46,1.73,-1.67,-9.91
11.627,3.00,0.81,6.97,-2.30,-7.88
11.676,2.51,1.00,6.35,-1.85,-7.88
11.712,2.51,1.00,11.01,0.59,-4.85
11.741,2.31,1.05,20.61,1.56,-2.67
11.787,2.03,1.33,20.36,0.74,-2.67
11.825,2.03,1.33,29.60,3.46,-0.24
11.846,1.52,1.57,42.73,0.92,2.24
11.899,0.61,2.17,42.36,0.58,2.24
11.932,0.61,2.17,53.48,2.66,5.15
11.957,1.13,3.33,68.89,3.65,8.67
12.009,4.81,5.31,68.30,6.57,8.67
12.045,4.81,5.31,76.82,2.07,11.45
12.070,7.55,6.43,93.26,6.90,14.00
12.115,12.24,7.99,92.56,9.98,14.00
12.150,12.24,7.99,97.44,3.94,15.61
12.177,16.02,8.89,112.83,10.31,16.42
12.227,16.02,8.89,109.10,9.80,16.42
12.249,20.12,9.58,119.47,13.55,19.58
12.283,23.22,9.81,117.03,13.76,19.58
12.315,23.22,9.81,119.46,19.96,22.86
12.345,25.05,9.87,124.82,26.20,27.52
12.392,25.29,9.77,123.26,26.18,27.52
12.436,25.29,9.77,120.80,24.04,26.32
12.463,24.24,9.86,117.57,20.23,26.05
12.508,22.04,9.79,116.57,18.87,26.05
12.553,22.04,9.79,118.11,19.05,25.79
12.579,19.36,9.23,111.45,14.40,25.58
12.623,15.65,8.49,111.59,13.12,25.58
12.666,15.65,8.49,112.35,13.77,25.65
12.695,12.45,7.60,103.12,6.25,23.49
12.733,8.38,6.65,95.39,0.66,22.45
12.776,5.27,5.95,97.56,-0.68,22.45
12.809,5.27,5.95,95.43,3.03,20.13
12.841,2.16,5.30,81.47,-3.84,18.33
12.890,0.41,4.78,83.64,-4.43,18.33
12.926,0.41,4.78,78.67,0.54,15.41
12.950,0.82,4.41,67.74,-2.36,12.74
12.996,0.96,4.33,68.92,-2.03,12.74
13.032,0.96,4.33,57.10,-3.31,9.76
13.058,1.72,3.80,46.70,-3.43,6.57
13.100,1.72,3.80,47.42,-3.77,6.57
13.108,1.77,3.43,35.76,-5.29,1.81
13.155,1.77,3.43,35.78,-5.87,1.81
13.174,2.40,2.95,24.06,-4.97,-1.04
13.219,3.26,2.67,24.45,-3.83,-1.04
13.251,3.26,2.67,17.15,-6.00,-2.27
