Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
2.301,34.65,12.87,35.09,-66.84,-4.55
2.333,34.65,12.87,12.84,-52.55,-1.13
2.354,19.24,6.19,38.69,-28.53,-2.17
2.398,19.24,6.19,26.25,-33.79,-2.17
2.415,8.06,1.57,31.05,13.70,1.83
2.464,8.06,1.57,19.68,3.93,1.83
2.483,2.65,1.54,22.65,19.78,5.68
2.521,6.87,1.07,16.21,13.14,5.68
2.552,6.87,1.07,4.36,8.39,5.29
2.578,8.09,0.06,5.70,13.88,5.63
2.624,8.09,0.06,4.05,13.63,5.63
2.644,1.81,3.23,11.70,12.03,4.25
2.687,7.09,5.35,14.84,12.60,4.25
2.720,7.09,5.35,6.42,12.07,3.46
2.750,23.11,9.46,30.55,14.66,4.92
2.797,39.15,16.83,29.22,20.26,4.92
2.832,39.15,16.83,14.80,3.57,6.67
2.854,54.75,27.77,30.69,5.21,10.08
2.901,54.75,27.77,17.30,6.67,10.08
2.921,65.94,41.66,28.01,-1.74,15.18
2.960,76.33,60.79,26.28,3.93,15.18
2.993,76.33,60.79,22.47,-6.02,16.36
3.018,81.61,72.03,26.15,-12.92,17.08
3.067,81.61,72.03,24.25,-7.98,17.08
3.087,83.83,76.50,24.91,-11.66,16.65
3.133,82.74,73.15,24.96,-8.99,16.65
3.168,82.74,73.15,21.42,-10.49,15.76
3.189,77.74,61.07,23.50,-7.05,14.56
3.253,71.33,47.06,25.67,-14.83,14.56
3.292,71.33,47.06,15.66,-17.83,13.10
3.314,60.82,31.10,20.49,-18.49,12.45
3.350,50.25,21.67,19.42,-17.45,8.74
3.398,50.25,21.67,14.57,-18.25,8.74
3.416,36.33,12.59,24.21,-14.07,7.16
3.457,25.68,9.34,23.80,-19.43,7.16
3.492,25.68,9.34,5.70,-4.78,4.36
3.517,14.23,6.03,22.89,2.63,2.59
3.566,14.23,6.03,14.24,-0.90,2.59
3.591,6.39,2.65,17.29,3.49,0.96
3.627,0.22,1.80,13.70,1.24,-0.49
3.676,0.22,1.80,7.91,2.18,-0.49
3.697,3.94,1.30,11.12,5.38,-0.47
3.736,5.76,1.65,8.74,5.58,-0.47
3.772,5.76,1.65,4.59,7.73,0.69
3.795,5.13,2.63,5.27,11.92,2.97
3.841,5.13,2.63,4.80,12.12,2.97
3.861,1.37,3.49,5.49,9.25,3.52
3.903,7.32,4.55,11.58,9.88,3.52
3.936,7.32,4.55,2.54,5.59,4.52
3.960,20.81,7.06,19.89,7.76,6.24
4.010,20.81,7.06,6.60,6.68,6.24
4.028,34.33,12.39,19.78,5.53,9.88
4.068,48.63,20.52,16.87,10.74,9.88
4.101,48.63,20.52,16.74,-3.95,12.44
4.127,58.42,29.24,21.48,-3.05,15.74
4.175,58.42,29.24,16.10,-1.55,15.74
4.193,69.62,45.64,23.31,-3.69,18.18
4.235,77.66,62.74,19.25,1.24,18.18
4.268,77.66,62.74,23.57,-8.66,20.09
4.298,83.17,75.40,24.84,-10.84,21.01
4.346,85.18,79.96,24.07,-6.08,21.01
4.380,85.18,79.96,25.51,-9.36,20.64
4.404,84.70,78.76,25.36,-11.64,18.35
4.452,84.70,78.76,24.94,-11.73,18.35
4.474,81.60,71.83,25.40,-8.85,17.69
4.511,75.21,59.21,28.02,-12.38,17.69
4.546,75.21,59.21,21.29,-19.73,16.55
4.570,67.30,45.30,24.01,-20.10,14.81
4.616,67.30,45.30,21.43,-24.75,14.81
4.637,55.25,28.87,25.50,-23.06,12.70
4.679,42.07,17.26,28.94,-34.77,12.70
4.716,42.07,17.26,16.35,-19.28,10.52
4.737,30.35,11.32,21.28,-20.90,7.08
4.788,30.35,11.32,16.42,-22.25,7.08
4.810,18.23,5.98,21.60,-16.43,2.81
4.843,9.39,2.93,16.93,-9.63,1.39
4.894,9.39,2.93,9.66,-10.40,1.39
4.915,1.08,1.62,14.68,-6.18,0.58
4.953,3.51,1.66,11.94,-6.41,0.58
4.985,3.51,1.66,3.46,1.23,0.77
5.012,7.22,2.03,9.01,8.52,2.74
5.060,7.22,2.03,5.29,8.82,2.74
5.084,8.13,1.94,4.79,15.72,3.66
5.121,5.94,2.14,4.48,13.16,3.66
5.154,5.94,2.14,4.13,8.54,2.81
5.182,0.35,3.38,8.52,3.30,2.25
5.234,6.77,5.36,12.08,3.88,2.25
5.269,6.77,5.36,2.94,1.40,2.12
5.290,18.27,9.43,19.39,-1.68,3.70
5.336,18.27,9.43,7.65,-0.03,3.70
5.357,29.57,13.92,20.03,-3.73,6.25
5.396,42.99,22.51,20.49,1.91,6.25
5.431,42.99,22.51,14.29,-8.21,9.71
5.458,53.27,30.37,21.84,-5.21,12.37
5.505,65.27,44.29,18.08,1.64,12.37
5.541,65.27,44.29,19.84,-11.32,15.84
5.563,73.47,58.30,23.24,-9.82,17.71
5.612,73.47,58.30,20.52,-6.68,17.71
5.637,79.80,70.45,24.70,-12.12,17.59
5.675,82.49,75.31,25.04,-10.60,18.39
5.726,82.49,75.31,24.16,-8.52,18.39
5.748,83.16,76.39,24.28,-9.44,19.47
5.785,80.24,70.55,23.45,-9.86,18.85
5.836,80.24,70.55,23.04,-12.68,18.85
5.856,75.06,61.02,24.96,-10.92,17.74
5.894,66.21,46.71,28.95,-18.00,17.74
5.931,66.21,46.71,20.35,-19.60,14.51
5.954,57.19,34.24,24.58,-21.34,12.78
6.006,44.55,21.53,28.91,-31.25,12.78
6.042,44.55,21.53,11.53,-18.38,9.57
6.067,32.47,13.81,21.97,-20.56,7.26
6.113,19.14,9.20,25.36,-25.87,7.26
6.146,19.14,9.20,5.50,-10.77,3.77
6.171,10.28,4.82,20.22,-4.50,1.64
6.217,10.28,4.82,11.91,-8.04,1.64
6.236,1.20,2.35,20.55,-0.47,0.52
6.285,3.22,3.09,16.15,-4.11,0.52
6.324,3.22,3.09,6.80,1.45,2.32
6.351,6.03,4.28,13.26,2.32,4.80
6.398,6.24,4.90,6.63,15.01,6.27
6.447,2.27,5.20,5.42,14.06,6.27
6.482,2.27,5.20,2.33,13.87,3.94
6.503,7.57,4.74,19.20,9.38,3.81
6.556,7.57,4.74,10.59,9.90,3.81
6.582,18.77,9.09,28.94,6.40,4.66
6.618,35.59,19.19,37.02,7.34,7.41
6.667,35.59,19.19,19.17,7.34,7.41
6.692,49.62,28.00,33.36,5.38,11.11
6.725,63.89,42.71,28.91,2.21,15.72
6.775,63.89,42.71,18.55,2.45,15.72
6.799,73.29,58.16,24.66,-6.59,16.51
6.837,80.77,72.30,25.38,-10.45,16.71
6.887,80.77,72.30,23.16,-5.80,16.71
6.915,84.18,78.71,25.61,-11.16,17.79
6.950,84.36,78.85,25.33,-9.92,17.86
7.000,79.99,69.68,26.61,-10.12,17.86
7.037,79.99,69.68,23.55,-14.24,17.84
7.049,73.31,56.49,27.41,-13.14,16.69
7.100,73.31,56.49,24.23,-19.62,16.69
7.118,61.83,35.63,28.14,-21.78,13.56
7.165,50.21,21.30,28.40,-35.63,13.56
7.199,50.21,21.30,11.49,-21.06,11.52
7.217,33.22,12.69,19.10,-28.70,8.90
7.269,33.22,12.69,13.13,-26.67,8.90
7.294,19.90,8.02,16.36,-12.09,4.27
7.335,5.78,3.28,19.74,-0.80,1.92
7.390,1.50,1.47,17.45,-7.59,1.92
7.432,1.50,1.47,6.61,-5.57,0.22
7.458,5.70,2.21,6.71,-2.63,0.66
7.511,7.90,2.44,3.60,8.88,2.77
7.545,6.10,2.17,5.80,8.66,2.60
7.587,6.10,2.17,5.03,8.06,2.60
7.600,0.25,3.05,13.50,3.34,3.03
7.669,0.25,3.05,8.36,4.15,3.03
7.718,12.88,7.32,25.46,3.10,2.82
7.744,26.52,14.15,26.55,2.24,4.07
7.774,43.82,24.33,32.36,2.98,7.17
7.830,57.06,34.93,24.30,9.51,7.17
7.868,57.06,34.93,16.93,-11.46,11.45
7.893,70.04,52.69,29.80,-6.38,15.22
7.938,79.05,69.25,27.27,-2.62,15.22
7.977,79.05,69.25,22.29,-7.84,16.82
7.999,85.21,81.03,27.68,-11.83,18.22
8.048,87.67,85.56,26.55,-4.74,18.22
8.087,87.67,85.56,23.98,-8.53,17.69
8.114,87.50,85.00,25.24,-5.48,17.51
8.157,82.04,72.71,28.89,-2.97,17.51
8.192,82.04,72.71,19.89,-17.75,16.99
8.213,74.65,55.17,17.30,-21.54,13.40
8.259,74.65,55.17,17.33,-25.43,13.40
8.278,61.45,33.20,13.56,-32.26,10.98
8.320,46.67,20.90,16.06,-42.45,10.98
8.351,46.67,20.90,35.17,-23.43,11.84
8.376,28.25,12.29,12.72,-33.13,7.77
8.422,28.25,12.29,27.01,-31.88,7.77
8.442,14.95,6.52,14.91,-22.09,3.06
8.484,4.63,3.64,22.76,-26.58,3.06
8.514,4.63,3.64,17.17,-16.29,-0.79
8.541,0.45,3.94,9.16,-10.25,-0.99
8.585,0.45,3.94,4.66,-12.07,-0.99
8.603,3.34,4.05,13.82,0.12,1.00
8.651,3.34,4.05,11.07,-0.92,1.00
8.674,4.45,4.19,15.22,0.17,2.67
8.703,3.40,4.79,11.34,-0.70,1.80
8.753,3.40,4.79,12.49,0.21,1.80
8.772,0.88,6.38,3.70,-4.28,3.76
8.814,11.12,8.94,7.43,-3.97,3.76
8.844,11.12,8.94,14.91,0.65,4.19
8.870,23.76,13.85,8.47,-0.71,5.56
8.924,23.76,13.85,5.04,-0.16,5.56
8.946,40.31,23.19,13.69,-3.39,7.00
8.985,56.52,36.49,19.73,-3.08,10.14
9.034,56.52,36.49,12.89,1.03,10.14
9.054,67.93,50.78,21.38,-4.36,14.77
9.092,79.98,71.31,27.86,-9.94,17.43
9.143,79.98,71.31,23.33,-2.75,17.43
9.162,86.00,82.30,27.30,-9.22,18.23
9.209,89.31,88.66,26.48,-3.30,18.23
9.245,89.31,88.66,25.76,-5.87,18.35
9.262,89.15,88.33,26.07,-8.29,17.94
9.310,89.15,88.33,25.83,-8.53,17.94
9.331,85.19,80.16,28.20,-9.59,17.75
9.372,78.99,67.22,29.98,-12.42,17.75
9.403,78.99,67.22,23.75,-14.97,16.50
9.428,68.92,49.00,34.60,-11.67,15.13
9.474,68.92,49.00,28.84,-20.31,15.13
9.494,57.08,30.55,37.27,-18.58,11.73
9.539,47.89,20.48,36.20,-29.65,11.73
9.571,47.89,20.48,15.87,-18.44,8.64
9.592,33.20,10.90,36.99,-17.96,5.38
9.638,33.20,10.90,25.32,-19.95,5.38
9.656,20.81,6.51,31.33,-14.49,2.15
9.701,7.86,2.74,34.72,-13.16,2.15
9.736,7.86,2.74,7.13,-8.57,-0.28
9.761,1.06,1.14,24.16,0.55,-1.30
9.809,1.06,1.14,15.50,-0.67,-1.30
9.828,8.57,0.36,18.32,4.54,-1.45
9.870,11.17,0.44,12.93,4.15,-1.45
9.902,11.17,0.44,6.79,3.06,0.15
9.926,9.75,0.37,6.87,4.98,0.89
9.975,9.75,0.37,7.24,4.48,0.89
9.997,4.58,1.86,7.20,0.31,1.23
10.036,5.47,4.72,14.47,-0.72,1.23
10.070,5.47,4.72,6.66,2.51,1.06
10.094,20.24,10.31,19.38,3.95,1.61
10.143,20.24,10.31,4.79,3.32,1.61
10.163,34.86,16.88,18.55,-0.26,3.09
10.201,50.79,27.73,18.10,4.75,3.09
10.235,50.79,27.73,17.32,-9.28,7.51
10.264,62.72,39.73,24.11,-10.63,12.75
10.314,62.72,39.73,16.76,-6.98,12.75
10.338,75.72,60.09,26.84,-9.25,15.02
10.375,84.34,78.11,25.17,-12.91,17.11
10.427,87.33,84.38,23.76,-6.77,17.11
10.476,87.33,84.38,23.43,-10.87,18.11
10.500,87.79,85.21,24.03,-9.21,18.06
10.535,84.80,78.52,24.20,-10.31,17.09
10.585,84.80,78.52,23.14,-13.81,17.09
10.607,77.66,63.55,27.42,-12.95,16.71
10.646,69.18,47.67,29.84,-21.27,16.71
10.681,69.18,47.67,20.28,-16.89,14.52
10.702,57.21,29.84,32.48,-14.13,13.55
10.753,57.21,29.84,24.27,-20.27,13.55
10.777,46.95,18.42,28.26,-18.20,10.05
10.813,30.68,11.08,32.31,-29.10,10.05
10.853,30.68,11.08,8.30,-13.30,6.65
10.880,15.11,5.20,32.19,-3.69,3.40
10.923,4.95,1.42,30.69,-5.22,3.40
10.956,4.95,1.42,3.92,-7.56,1.38
10.978,5.05,0.63,20.14,3.11,2.25
11.029,5.05,0.63,10.49,-0.17,2.25
11.052,9.44,0.59,11.91,0.15,3.43
11.085,11.21,0.82,8.78,1.86,3.43
11.118,11.21,0.82,5.15,3.55,5.52
11.143,8.62,2.43,6.53,2.10,5.35
11.189,8.62,2.43,5.30,3.09,5.35
11.210,0.92,3.67,10.72,-4.66,5.16
11.253,9.48,6.11,16.15,-4.83,5.16
11.299,9.48,6.11,5.91,-0.55,4.69
11.342,24.67,10.13,19.55,-1.85,4.23
11.361,38.55,16.76,21.36,-5.22,6.80
11.401,38.55,16.76,8.33,-4.04,6.80
11.414,53.15,26.67,26.27,-7.52,10.04
11.455,53.15,26.67,14.06,-5.25,10.04
11.468,64.63,37.46,29.77,-8.50,14.02
11.511,64.63,37.46,20.76,-5.27,14.02
11.523,76.48,58.77,31.00,-9.81,17.24
11.564,76.48,58.77,22.85,-5.03,17.24
11.578,82.82,72.92,25.84,-9.95,18.18
11.621,82.82,72.92,22.84,-5.32,18.18
11.633,87.00,82.78,23.42,-7.18,18.26
11.680,87.00,82.78,22.12,-5.57,18.26
11.699,87.40,83.76,21.14,-8.09,18.78
11.745,83.97,75.36,21.75,-8.73,18.78
11.779,83.97,75.36,21.19,-10.95,18.62
11.808,78.21,62.11,26.44,-10.76,17.04
11.858,68.64,43.72,30.29,-18.37,17.04
11.895,68.64,43.72,20.78,-19.43,14.03
11.921,58.12,28.19,34.72,-19.34,11.00
11.970,44.96,15.89,37.94,-28.91,11.00
12.003,44.96,15.89,15.19,-15.73,7.55
12.031,32.23,9.67,35.92,-10.79,4.84
12.078,17.18,5.69,39.55,-14.30,4.84
12.117,17.18,5.69,9.94,-7.77,1.57
12.143,5.26,2.87,29.62,1.83,0.31
12.191,1.85,1.22,25.65,1.30,0.31
12.230,1.85,1.22,5.27,-0.89,1.52
12.255,6.64,0.41,11.39,4.58,2.07
12.298,7.93,0.31,7.62,3.80,2.07
12.331,7.93,0.31,3.62,1.28,2.34
12.360,5.45,1.19,4.10,-0.17,2.68
12.406,5.45,1.19,3.77,0.56,2.68
12.428,0.20,2.08,7.51,-3.20,3.21
12.465,8.93,5.19,12.86,-3.06,3.21
12.506,8.93,5.19,5.76,-3.03,3.78
12.530,22.01,9.92,21.51,-5.06,5.58
12.579,35.54,14.62,19.70,0.89,5.58
12.617,35.54,14.62,14.94,-10.09,8.37
12.643,50.57,22.19,29.08,-4.47,11.10
12.684,61.66,33.43,21.95,1.53,11.10
12.719,61.66,33.43,20.22,-12.09,16.28
12.749,73.05,49.33,29.84,-7.99,19.22
12.800,79.53,62.64,25.28,-2.26,19.22
12.838,79.53,62.64,21.10,-11.98,19.85
12.861,83.56,72.90,24.14,-13.63,18.66
12.910,84.27,74.71,22.91,-10.00,18.66
12.948,84.27,74.71,21.45,-9.76,19.78
12.973,82.08,68.57,21.49,-8.21,20.24
13.023,77.37,57.35,21.78,-12.04,20.24
13.060,77.37,57.35,20.39,-13.66,18.65
13.085,69.09,41.56,25.86,-13.25,16.43
13.128,60.81,27.67,29.38,-19.10,16.43
13.163,60.81,27.67,15.49,-15.34,13.25
13.186,49.10,14.98,29.95,-15.87,11.14
13.239,49.10,14.98,20.93,-17.61,11.14
13.256,36.15,9.72,30.38,-11.11,6.32
13.293,20.98,5.98,34.10,-14.52,6.32
13.326,20.98,5.98,4.80,-2.92,3.83
13.350,7.23,1.14,25.96,7.35,2.87
13.398,7.23,1.14,13.39,2.74,2.87
13.419,1.40,0.87,12.67,5.60,3.55
13.456,7.61,1.08,10.70,4.11,3.55
13.486,7.61,1.08,5.41,5.50,4.56
13.515,9.70,0.86,4.38,4.72,5.49
13.564,9.70,0.86,4.19,6.03,5.49
13.583,7.91,0.67,9.24,6.26,4.62
13.625,3.08,4.19,12.87,5.24,4.62
13.658,3.08,4.19,2.56,7.08,4.70
