Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.388,1.28,2.04,0.83,2.86,0.54
1.427,1.41,2.55,1.29,3.12,0.54
1.463,1.41,2.55,1.30,1.42,0.27
1.488,1.32,3.75,2.36,0.04,-0.36
1.568,0.15,5.06,3.62,-1.33,-0.36
1.625,2.99,8.74,3.61,-10.59,-4.32
1.673,6.27,16.49,8.00,-19.04,-7.26
1.722,9.85,24.45,7.07,-16.53,-12.31
1.769,15.58,33.08,8.62,-13.17,-12.97
1.796,15.58,33.08,15.13,-19.41,-13.49
1.811,20.49,40.13,19.33,-9.52,-11.12
1.857,20.49,40.13,15.43,-12.05,-11.12
1.876,27.12,48.40,22.81,-8.80,-10.50
1.926,33.21,55.22,17.99,-6.10,-10.50
1.959,33.21,55.22,21.51,-17.41,-9.99
1.987,41.66,62.97,26.66,-10.50,-9.50
2.034,51.71,70.30,22.96,-6.70,-9.50
2.063,51.71,70.30,24.96,-19.66,-9.15
2.094,59.89,74.82,28.24,-13.46,-8.26
2.148,59.89,74.82,26.55,-13.52,-8.26
2.178,63.53,75.81,29.50,-20.27,-5.80
2.214,58.94,73.32,30.41,-17.66,-3.77
2.256,42.86,65.86,33.82,-15.76,-3.77
2.298,42.86,65.86,25.79,-14.78,-5.83
2.326,33.13,59.67,26.84,-16.71,-8.76
2.371,23.53,48.99,30.82,-23.47,-8.76
2.411,23.53,48.99,18.18,-18.05,-10.20
2.436,17.37,39.13,24.31,-15.30,-8.69
2.471,9.78,28.13,31.04,-19.97,-8.69
2.498,9.78,28.13,9.94,-18.81,-7.12
2.528,5.22,17.50,15.24,-24.41,-7.12
2.555,5.22,17.50,6.24,-22.34,-10.16
2.582,1.49,8.30,14.73,-27.82,-10.16
2.605,1.49,8.30,1.82,-19.19,-12.87
2.638,7.64,4.57,5.96,-19.33,-12.87
2.665,7.64,4.57,6.74,-24.78,-3.03
2.696,4.44,6.20,10.39,-23.73,-3.03
2.722,4.44,6.20,2.89,-30.49,-10.06
2.749,1.83,11.37,10.66,-36.00,-10.06
2.773,1.83,11.37,4.67,-27.32,-9.58
2.808,4.43,18.29,5.32,-23.12,-9.58
2.839,4.43,18.29,8.27,-27.50,-13.31
2.873,10.62,28.03,20.30,-24.41,-15.60
2.922,17.20,37.60,16.02,-21.07,-15.60
2.955,17.20,37.60,17.79,-28.85,-12.08
2.982,26.56,48.84,29.48,-28.77,-10.97
3.032,35.70,58.21,24.10,-20.84,-10.97
3.064,35.70,58.21,24.39,-23.57,-9.58
3.091,47.64,68.46,34.11,-16.42,-7.25
3.145,57.30,74.80,30.04,-13.77,-7.25
3.176,57.30,74.80,26.47,-22.78,-4.87
3.206,64.56,77.78,29.79,-25.81,-4.03
3.255,64.20,77.40,28.91,-22.71,-4.03
3.289,64.20,77.40,29.25,-23.66,-5.66
3.311,58.60,74.56,27.30,-24.05,-6.70
3.359,58.60,74.56,27.59,-26.21,-6.70
3.379,48.30,68.32,26.05,-24.03,-6.57
3.420,39.73,61.90,27.64,-29.77,-6.57
3.451,39.73,61.90,24.42,-26.43,-5.44
3.480,30.15,53.29,25.22,-27.93,-8.75
3.529,30.15,53.29,24.26,-30.01,-8.75
3.547,21.43,44.69,24.65,-27.40,-11.45
3.587,15.56,36.79,28.01,-30.60,-11.45
3.643,15.56,36.79,13.93,-29.72,-11.32
3.661,9.92,26.77,21.18,-27.05,-12.03
3.698,5.41,18.91,24.41,-28.72,-12.03
3.727,5.41,18.91,5.24,-26.48,-12.33
3.756,0.05,8.75,18.86,-31.27,-14.55
3.802,0.05,8.75,10.96,-28.13,-14.55
3.820,3.68,3.40,12.51,-30.96,-13.86
3.862,4.52,3.86,6.81,-25.36,-13.86
3.894,4.52,3.86,1.48,-21.02,-12.15
3.923,0.20,8.04,9.07,-33.28,-13.02
3.971,0.20,8.04,3.09,-30.14,-13.02
3.989,2.73,13.85,11.81,-23.69,-14.86
4.029,7.05,22.01,11.91,-22.70,-14.86
4.059,7.05,22.01,10.90,-30.77,-13.63
4.092,11.09,29.94,19.95,-25.95,-13.61
4.144,17.51,40.19,17.31,-21.34,-13.61
4.180,17.51,40.19,16.94,-25.55,-12.04
4.202,24.33,48.71,24.46,-22.97,-10.58
4.253,33.92,57.95,20.40,-17.91,-10.58
4.290,33.92,57.95,22.77,-25.54,-9.75
4.312,42.34,64.48,28.23,-22.69,-9.35
4.364,52.38,71.02,26.77,-19.61,-9.35
4.400,52.38,71.02,26.33,-25.01,-7.62
4.422,59.09,74.90,30.51,-26.45,-6.62
4.473,63.15,76.67,29.56,-24.12,-6.62
4.511,63.15,76.67,28.00,-22.43,-6.34
4.534,62.37,76.23,27.67,-23.65,-7.07
4.584,55.55,72.80,27.68,-24.17,-7.07
4.623,55.55,72.80,26.76,-27.39,-8.39
4.644,45.64,66.12,24.45,-27.25,-7.94
4.694,37.32,59.13,26.52,-31.98,-7.94
4.728,37.32,59.13,23.39,-28.35,-10.42
4.753,27.81,50.10,22.18,-33.25,-14.59
4.797,27.81,50.10,22.16,-34.09,-14.59
4.816,21.00,42.35,18.64,-31.73,-14.91
4.859,14.27,32.01,23.68,-36.83,-14.91
4.890,14.27,32.01,14.06,-29.92,-15.87
4.917,9.23,24.72,14.81,-28.69,-14.86
4.963,9.23,24.72,11.49,-30.74,-14.86
4.984,4.57,14.91,15.23,-30.83,-16.87
5.024,0.78,7.64,18.13,-32.58,-16.87
5.058,0.78,7.64,4.36,-31.17,-15.82
5.083,7.91,4.65,8.12,-28.75,-12.01
5.129,7.91,4.65,2.73,-30.66,-12.01
5.147,3.98,6.73,8.51,-28.11,-14.59
5.191,1.22,13.39,12.65,-31.53,-14.59
5.222,1.22,13.39,5.13,-36.78,-15.02
5.244,6.01,22.22,18.16,-24.26,-14.52
5.292,6.01,22.22,8.73,-26.66,-14.52
5.316,10.71,30.39,20.91,-29.33,-12.39
5.353,18.70,41.19,19.45,-26.18,-12.39
5.385,18.70,41.19,17.74,-30.41,-10.94
5.411,27.09,50.22,28.05,-28.82,-9.64
5.457,27.09,50.22,20.96,-26.21,-9.64
5.474,38.37,60.43,32.50,-30.41,-7.98
5.520,47.98,67.83,27.95,-22.66,-7.98
5.552,47.98,67.83,24.93,-28.71,-6.88
5.575,58.02,74.01,32.08,-31.49,-3.60
5.624,58.02,74.01,28.41,-27.71,-3.60
5.641,63.39,76.93,30.84,-35.78,-6.47
5.684,66.32,78.56,30.56,-30.21,-6.47
5.713,66.32,78.56,26.97,-25.22,-6.68
5.744,63.93,77.69,26.87,-24.34,-5.57
5.792,63.93,77.69,26.48,-27.10,-5.57
5.815,55.19,73.13,24.90,-28.53,-5.60
5.851,46.30,67.79,25.87,-32.91,-5.60
5.896,46.30,67.79,24.27,-30.89,-5.88
5.970,36.17,59.94,23.34,-30.16,-6.95
5.990,25.70,50.93,23.86,-30.04,-9.71
6.022,18.47,42.51,19.71,-32.82,-8.76
6.068,18.47,42.51,17.27,-34.44,-8.76
6.091,11.98,31.80,20.07,-34.67,-11.69
6.132,6.79,24.09,22.24,-37.98,-11.69
6.163,6.79,24.09,6.39,-33.63,-12.03
6.188,1.46,15.62,14.57,-38.68,-14.40
6.231,1.46,15.62,7.84,-37.27,-14.40
6.251,3.55,8.11,10.53,-41.20,-14.71
6.294,7.34,6.42,8.06,-38.26,-14.71
6.324,7.34,6.42,5.60,-35.62,-10.38
6.355,3.30,8.57,9.54,-44.08,-14.57
6.402,3.30,8.57,5.19,-43.30,-14.57
6.423,0.03,13.74,12.56,-43.41,-11.16
6.461,5.28,21.75,14.03,-38.88,-11.16
6.500,5.28,21.75,9.03,-39.20,-13.22
6.523,9.67,29.98,20.58,-35.96,-8.27
6.572,17.34,40.95,18.57,-31.86,-8.27
6.605,17.34,40.95,16.43,-32.61,-9.12
6.623,26.11,50.29,27.79,-35.15,-3.22
6.675,26.11,50.29,20.75,-31.90,-3.22
6.698,38.19,60.81,30.99,-30.86,-3.73
6.739,48.71,68.33,26.60,-23.90,-3.73
6.778,48.71,68.33,26.49,-30.75,-0.62
6.801,60.28,75.19,33.99,-33.49,-0.33
6.847,66.75,78.62,32.59,-28.54,-0.33
6.882,66.75,78.62,28.30,-27.33,-1.74
6.903,70.04,80.22,29.88,-28.30,-1.80
6.954,70.04,80.22,29.27,-26.74,-1.80
6.977,67.90,79.07,27.41,-27.05,-2.68
7.018,60.06,74.93,26.97,-28.13,-2.68
7.052,60.06,74.93,28.21,-29.55,-0.40
7.073,49.67,68.64,26.17,-27.56,-2.27
7.123,49.67,68.64,26.56,-32.24,-2.27
7.146,40.64,62.14,25.10,-30.57,-1.39
7.182,28.68,53.14,26.54,-31.45,-3.06
7.231,28.68,53.14,24.43,-36.92,-3.06
7.253,20.64,44.63,21.67,-37.26,-2.59
7.293,12.22,34.15,27.42,-43.14,-2.59
7.328,12.22,34.15,14.69,-36.12,-6.48
7.354,5.95,26.01,17.18,-38.58,-6.08
7.404,0.40,16.17,22.08,-42.91,-6.08
7.439,0.40,16.17,7.53,-39.90,-9.40
7.467,5.23,8.83,8.54,-46.68,-8.39
7.515,7.85,6.86,7.19,-43.33,-8.39
7.551,7.85,6.86,6.82,-36.38,-1.39
7.576,2.77,10.30,14.55,-48.25,-9.91
7.623,2.42,18.29,18.03,-45.50,-9.91
7.657,2.42,18.29,6.44,-41.38,-11.38
7.681,8.13,27.60,21.29,-36.66,-10.33
7.728,8.13,27.60,10.99,-37.08,-10.33
7.752,13.84,36.45,25.55,-38.37,-8.63
7.796,22.68,48.02,23.44,-31.33,-8.63
7.838,22.68,48.02,18.89,-37.41,-7.42
7.876,31.90,57.64,29.96,-31.53,-5.98
7.901,44.45,67.06,31.93,-36.09,-6.21
7.948,44.45,67.06,25.85,-31.87,-6.21
7.971,53.86,72.64,31.78,-40.26,-3.49
8.010,60.50,76.17,31.95,-38.15,-3.49
8.047,60.50,76.17,27.11,-34.43,-4.15
8.078,61.92,77.20,28.62,-32.72,-5.06
8.135,58.98,75.71,27.24,-33.65,-5.06
8.172,51.27,71.65,26.61,-36.74,-4.34
8.201,51.27,71.65,26.41,-37.76,-5.81
8.223,39.93,64.66,23.92,-36.73,-7.03
8.273,39.93,64.66,24.44,-39.78,-7.03
8.295,32.60,58.45,22.01,-35.87,-3.99
8.343,22.52,49.23,27.32,-40.36,-3.99
8.377,22.52,49.23,19.23,-37.46,-6.41
8.394,15.76,40.96,20.62,-37.60,-4.78
8.440,15.76,40.96,19.04,-39.45,-4.78
8.457,8.88,30.64,21.59,-37.88,-6.43
8.503,4.33,21.38,24.19,-44.06,-6.43
8.536,4.33,21.38,10.26,-38.50,-6.20
8.557,0.11,15.34,10.56,-44.36,-6.03
8.603,0.11,15.34,8.18,-41.06,-6.03
8.622,2.40,9.15,6.12,-42.56,-5.29
8.667,5.87,7.37,7.01,-37.52,-5.29
8.699,5.87,7.37,7.31,-32.83,-2.58
8.723,2.29,8.55,10.32,-33.05,-7.51
8.769,2.29,8.55,6.93,-30.75,-7.51
8.790,2.26,12.64,13.44,-36.96,-6.42
8.832,7.36,19.99,15.70,-31.86,-6.42
8.863,7.36,19.99,6.51,-31.29,-8.37
8.895,11.38,27.85,21.95,-28.36,-5.85
8.940,19.21,39.04,21.15,-24.44,-5.85
8.973,19.21,39.04,14.93,-32.82,-6.98
8.997,27.10,48.72,29.58,-29.70,-3.73
9.040,27.10,48.72,21.38,-27.61,-3.73
9.057,38.43,59.82,31.96,-28.39,-5.21
9.103,38.43,59.82,23.63,-25.29,-5.21
9.121,48.01,67.72,32.40,-31.31,-2.01
9.163,58.35,74.49,30.55,-26.78,-2.01
9.194,58.35,74.49,25.32,-30.22,-2.89
9.223,64.12,77.73,31.17,-34.37,-2.78
9.270,64.12,77.73,29.03,-29.69,-2.77
9.291,66.75,79.11,29.25,-32.98,-2.65
9.329,63.30,77.69,27.70,-28.95,-2.65
9.363,63.30,77.69,26.45,-29.87,-3.47
9.386,54.60,73.20,23.41,-29.23,-0.76
9.436,54.60,73.20,24.49,-32.38,-0.76
9.456,43.58,66.12,21.87,-32.80,-1.80
9.494,34.66,58.94,24.15,-37.40,-1.80
9.526,34.66,58.94,23.28,-33.50,-1.76
9.550,24.44,49.26,21.12,-35.78,-3.77
9.595,24.44,49.26,20.94,-38.04,-3.77
9.615,16.96,40.64,18.60,-33.35,-2.99
9.662,9.01,29.98,25.45,-37.74,-2.99
9.696,9.01,29.98,12.42,-34.36,-5.94
9.722,4.58,21.31,14.08,-37.19,-5.72
9.769,4.58,21.31,10.94,-37.32,-5.72
9.791,0.91,10.83,17.61,-43.70,-8.24
9.829,5.99,5.53,17.63,-42.89,-8.24
9.861,5.99,5.53,2.61,-31.00,-3.35
9.885,4.14,6.55,3.56,-28.08,-9.08
9.935,4.14,6.55,1.44,-29.12,-9.08
9.958,1.22,10.35,10.15,-37.39,-11.15
9.997,4.99,17.72,11.15,-31.67,-11.15
10.031,4.99,17.72,9.52,-31.85,-13.16
10.054,10.30,26.76,21.18,-31.69,-13.24
10.105,10.30,26.76,12.05,-30.95,-13.24
10.129,16.14,36.00,26.52,-28.56,-9.88
10.162,25.75,47.66,30.10,-24.40,-10.32
10.211,25.75,47.66,20.53,-21.90,-10.32
10.234,35.30,56.76,32.68,-28.53,-6.42
10.271,47.09,66.17,34.80,-28.00,-7.54
10.319,47.09,66.17,28.37,-23.15,-7.54
10.339,55.80,72.16,34.40,-30.47,-3.19
10.379,63.93,76.57,33.37,-27.27,-3.20
10.412,63.93,76.57,28.61,-25.27,-1.96
10.438,65.94,77.63,30.49,-29.90,-3.49
10.488,65.94,77.63,29.97,-26.87,-3.49
10.507,61.85,75.93,28.03,-22.76,-3.53
10.551,54.37,71.86,27.34,-26.66,-3.53
10.587,54.37,71.86,26.66,-27.54,-2.00
10.608,43.93,64.99,23.87,-26.53,-0.08
10.658,43.93,64.99,24.98,-30.16,-0.08
10.679,34.08,56.97,23.20,-23.84,-3.44
10.715,25.78,48.91,21.33,-30.41,-1.44
10.765,25.78,48.91,21.95,-32.60,-1.44
10.784,17.05,38.99,21.83,-28.58,-3.63
10.826,11.13,30.16,25.47,-34.66,-3.63
10.860,11.13,30.16,14.27,-31.32,-2.69
10.883,5.48,20.95,16.92,-30.69,-7.97
10.932,5.48,20.95,12.95,-31.69,-7.97
10.953,0.81,12.72,12.43,-38.93,-7.65
10.990,6.17,6.50,11.70,-34.10,-12.83
11.043,6.17,6.50,4.62,-33.35,-12.83
11.070,5.82,5.81,1.16,-28.81,-9.55
11.108,1.20,11.32,12.85,-40.54,-10.39
11.156,2.45,17.14,12.06,-35.97,-10.39
11.192,2.45,17.14,7.51,-34.71,-13.76
11.207,7.23,25.98,22.20,-35.58,-9.80
11.250,7.23,25.98,12.94,-33.78,-9.80
11.261,13.65,36.62,26.36,-33.39,-12.18
11.301,13.65,36.62,15.91,-29.57,-12.18
11.320,20.87,45.86,28.17,-28.81,-7.45
11.362,20.87,45.86,20.57,-26.82,-7.45
11.375,31.57,56.47,31.90,-27.22,-8.53
11.416,31.57,56.47,23.77,-23.12,-8.53
11.429,43.72,65.05,33.41,-32.23,-5.33
11.474,43.72,65.05,27.50,-26.65,-5.33
11.485,52.21,70.32,32.57,-30.81,-2.96
11.523,52.21,70.32,29.43,-27.92,-2.96
11.537,58.92,74.04,32.88,-30.95,-1.16
11.585,58.92,74.04,30.67,-25.48,-1.16
11.608,60.68,75.08,29.80,-26.62,-1.37
11.658,57.59,73.57,28.52,-25.07,-1.37
11.694,57.59,73.57,28.34,-28.48,-2.63
11.716,51.54,70.04,25.27,-28.16,-3.08
11.764,51.54,70.04,26.44,-30.31,-3.08
11.783,42.03,63.47,24.18,-30.47,-1.32
11.821,34.17,56.87,26.37,-34.57,-1.32
11.856,34.17,56.87,24.17,-30.33,-3.97
11.878,24.76,48.07,23.82,-25.84,-3.42
11.930,24.76,48.07,22.20,-30.72,-3.42
11.951,18.01,40.02,20.07,-23.10,-5.28
11.989,11.21,29.66,25.54,-30.18,-5.28
12.022,11.21,29.66,12.95,-27.92,-5.97
12.043,5.68,19.98,15.15,-34.00,-9.83
12.095,5.68,19.98,13.49,-32.81,-9.83
12.119,2.19,13.00,8.59,-43.80,-13.05
12.155,0.20,6.45,4.19,-45.72,-15.54
12.210,0.20,6.45,5.66,-38.50,-15.54
12.247,3.48,4.87,3.43,-40.61,-11.87
12.270,0.32,6.70,12.41,-37.66,-17.17
12.320,0.32,6.70,8.20,-35.71,-17.17
12.345,4.10,11.05,15.84,-37.07,-12.49
12.377,8.18,18.79,20.22,-25.21,-13.64
12.429,8.18,18.79,11.71,-25.35,-13.64
12.454,11.83,26.94,23.94,-23.55,-11.35
12.490,18.65,37.78,27.58,-21.78,-10.55
12.546,18.65,37.78,17.14,-20.51,-10.55
12.570,26.60,48.63,29.75,-20.11,-7.81
12.597,35.29,57.30,29.02,-19.79,-8.42
12.652,35.29,57.30,22.76,-17.86,-8.42
12.673,45.39,65.93,31.72,-19.82,-5.15
12.705,52.74,71.17,30.22,-21.40,-4.87
12.752,52.74,71.17,26.78,-20.04,-4.87
12.773,58.40,74.74,31.02,-24.78,-4.13
12.814,60.64,76.10,29.81,-21.38,-4.13
12.844,60.64,76.10,26.74,-21.04,-4.42
12.871,57.95,74.96,25.67,-22.09,-3.83
12.920,57.95,74.96,25.83,-23.76,-3.83
12.939,50.53,70.96,22.43,-22.38,-5.34
12.979,40.68,64.34,23.07,-27.28,-5.34
13.012,40.68,64.34,24.12,-25.02,-5.56
13.041,33.05,57.68,17.49,-25.32,-5.00
13.089,33.05,57.68,19.21,-28.54,-5.00
13.110,22.30,46.89,18.71,-26.09,-3.59
13.147,15.42,37.11,22.53,-33.63,-3.59
13.182,15.42,37.11,15.34,-25.49,-7.76
13.209,7.32,26.84,18.27,-25.26,-9.80
13.254,1.61,18.30,20.87,-29.75,-9.80
13.281,1.61,18.30,6.70,-26.48,-15.21
13.312,4.00,8.61,7.85,-32.22,-15.21
13.337,4.00,8.61,5.27,-26.38,-18.77
13.370,8.54,6.59,3.83,-22.51,-18.77
13.405,8.54,6.59,4.76,-28.41,-9.35
13.427,4.29,9.29,11.58,-37.33,-16.96
13.477,4.29,9.29,6.58,-34.55,-16.96
13.496,1.70,16.61,18.03,-34.88,-20.90
13.537,7.23,24.07,17.48,-31.68,-20.90
13.569,7.23,24.07,12.54,-32.28,-17.45
