Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.906,8.42,10.81,74.16,-25.4,-14.43
1.951,8.42,10.81,74.3,-25.38,-14.43
1.965,8.4,10.82,74.92,-13.15,-9.3
2.001,8.4,10.82,74.94,-13.25,-9.3
2.01,8.7,10.68,76.65,6.72,-1.11
2.055,8.7,10.68,76.33,6.33,-1.11
2.073,9.33,10.4,78.13,28.31,4.1
2.119,9.33,10.4,77.44,27.7,4.1
2.133,10.43,10.16,79.58,53.38,9.68
2.179,10.43,10.16,78.47,52.61,9.68
2.203,11.8,9.68,79.06,74.3,9.78
2.24,12.78,9.41,78.47,74.42,9.78
2.267,12.78,9.41,74.97,85.81,8.05
2.288,13.61,9.11,74.87,98.26,5.95
2.33,13.61,9.11,73.99,97.71,5.95
2.35,13.82,8.86,72.59,103.48,5.77
2.396,13.82,8.86,72.33,103.23,5.77
2.412,13.81,8.52,71.55,107.43,6.81
2.459,13.81,8.52,71.46,107.1,6.81
2.477,13.5,7.99,71.18,110.02,5.9
2.508,13.06,7.17,70.38,109.91,5.9
2.539,13.06,7.17,72.4,111.17,5.1
2.571,12.96,6.83,72.27,112.43,4.51
2.612,12.96,6.83,72.27,111.77,4.51
2.631,12.92,6.69,72.69,112.51,4.01
2.675,12.92,6.69,72.69,112.33,4.01
2.693,13.01,6.87,73.48,112.31,4.05
2.738,13.39,7.18,73.86,112.67,4.05
2.76,13.39,7.18,74.0,109.65,4.02
2.785,13.41,7.58,74.22,109.47,4.02
2.814,13.41,7.58,75.47,99.03,5.99
2.843,12.74,8.45,75.19,98.07,5.99
2.876,12.74,8.45,79.09,82.27,10.48
2.907,12.43,9.63,80.93,47.91,15.05
2.956,12.43,9.63,81.55,49.02,15.05
2.974,12.69,11.04,82.73,24.83,13.21
3.017,13.13,12.17,83.7,26.42,13.21
3.04,13.13,12.17,81.4,8.51,8.31
3.071,13.18,12.57,81.61,8.36,8.31
3.096,13.18,12.57,80.84,-5.43,3.15
3.12,13.1,12.79,80.85,-5.67,3.15
3.152,13.1,12.79,79.93,-14.44,-1.04
3.184,13.02,13.01,80.08,-14.97,-1.04
3.214,13.02,13.01,79.31,-26.35,-5.8
3.236,13.06,13.14,78.61,-34.36,-7.24
3.279,13.06,13.14,78.62,-33.79,-7.24
3.295,13.05,13.25,78.15,-39.06,-9.28
3.34,13.05,13.25,78.2,-38.68,-9.28
3.365,13.2,13.43,78.3,-42.12,-9.95
3.396,13.51,13.58,78.64,-41.71,-9.95
3.426,13.51,13.58,77.45,-45.11,-8.81
3.46,13.56,13.71,77.55,-45.14,-8.81
3.492,13.56,13.71,77.0,-47.42,-6.68
3.518,13.43,13.63,76.07,-48.89,-4.61
3.557,13.43,13.63,76.15,-48.81,-4.61
3.568,13.15,13.45,75.32,-48.89,-5.85
3.608,13.15,13.45,75.49,-48.9,-5.85
3.63,12.95,13.12,75.14,-48.68,-5.84
3.678,12.95,13.12,75.19,-48.98,-5.84
3.691,12.78,12.95,75.09,-48.48,-6.65
3.736,12.84,12.8,75.19,-48.48,-6.65
3.761,12.84,12.8,75.39,-48.55,-6.56
3.793,12.88,12.81,75.42,-48.46,-6.56
3.818,12.88,12.81,75.41,-47.38,-6.96
3.85,12.82,12.81,75.33,-47.4,-6.96
3.875,12.82,12.81,75.65,-44.65,-8.24
3.899,12.78,12.85,75.56,-44.52,-8.24
3.93,12.78,12.85,75.8,-39.35,-7.78
3.961,12.85,12.85,75.78,-39.04,-7.78
3.999,12.85,12.85,76.21,-24.09,-4.66
4.016,13.05,12.68,77.27,-10.03,-1.27
4.071,13.05,12.68,77.03,-10.42,-1.27
4.082,13.2,12.52,78.09,1.69,2.31
4.121,13.46,12.15,78.02,1.81,2.31
4.145,13.46,12.15,78.67,15.49,5.58
4.168,13.65,11.96,78.78,15.8,5.58
4.199,13.65,11.96,79.37,24.7,7.73
4.234,13.9,11.61,79.52,25.12,7.73
4.259,13.9,11.61,79.72,41.81,11.31
4.285,14.18,11.21,79.9,42.27,11.31
4.308,14.18,11.21,79.38,57.11,11.92
4.342,14.47,10.72,79.53,57.6,11.92
4.372,14.47,10.72,78.39,71.44,10.84
4.403,14.7,10.31,78.47,71.85,10.84
4.434,14.7,10.31,76.69,80.19,9.0
4.457,14.87,9.8,74.23,97.66,6.4
4.5,14.87,9.8,73.91,97.1,6.4
4.521,14.6,9.46,71.87,103.18,5.35
4.563,14.32,9.28,71.67,102.82,5.35
4.588,14.32,9.28,72.08,104.66,5.43
4.611,14.11,9.01,71.76,104.59,5.43
4.636,14.11,9.01,71.93,105.52,5.36
4.674,14.12,8.89,71.83,105.69,5.36
4.707,14.12,8.89,71.76,106.13,5.0
4.741,14.15,8.84,72.0,106.89,4.55
4.784,14.19,8.84,71.96,106.91,4.55
4.809,14.19,8.84,72.67,105.79,4.45
4.844,14.38,8.82,72.8,106.05,4.45
4.869,14.38,8.82,74.41,98.1,5.29
4.891,14.46,9.0,74.52,98.17,5.29
4.921,14.46,9.0,76.79,89.35,8.63
4.954,14.58,9.45,76.98,89.5,8.63
4.983,14.58,9.45,79.14,77.81,10.11
5.01,15.05,10.18,79.85,78.07,10.11
5.033,15.05,10.18,79.43,73.74,9.99
5.057,14.88,11.12,79.68,73.08,9.99
5.081,14.88,11.12,79.37,55.27,8.52
5.115,14.64,11.98,79.4,54.69,8.52
5.138,14.64,11.98,79.06,29.21,5.34
5.171,14.36,12.83,79.11,28.47,5.34
5.194,14.36,12.83,78.96,8.14,1.41
5.23,14.36,13.13,79.1,7.9,1.41
5.261,14.36,13.13,78.53,-4.08,-1.69
5.286,14.38,13.21,78.68,-4.31,-1.69
5.314,14.38,13.21,78.01,-17.66,-5.48
5.344,14.34,13.3,78.11,-18.01,-5.48
5.369,14.34,13.3,77.48,-35.1,-7.99
5.398,14.38,13.26,77.69,-35.49,-7.99
5.425,14.38,13.26,76.79,-41.75,-6.78
5.449,14.18,13.01,76.61,-42.04,-6.78
5.472,14.18,13.01,76.45,-45.04,-8.52
5.511,14.21,12.97,76.43,-44.9,-8.52
5.545,14.21,12.97,76.06,-48.42,-8.14
5.563,14.25,13.01,75.75,-51.7,-6.71
5.613,14.25,13.01,75.73,-51.55,-6.71
5.63,13.75,13.14,75.22,-54.58,-6.0
5.676,13.64,13.05,75.58,-53.82,-6.0
5.706,13.64,13.05,76.19,-52.0,-5.35
5.731,13.62,12.99,76.21,-51.34,-5.59
5.779,13.62,12.99,76.2,-51.62,-5.59
5.795,13.71,12.92,76.47,-49.8,-5.85
5.842,13.71,12.92,76.35,-50.01,-5.85
5.857,13.73,12.94,75.96,-43.57,-6.14
5.902,13.71,13.01,75.82,-43.43,-6.13
5.929,13.71,13.01,76.22,-30.1,-6.76
5.95,13.78,12.99,76.91,-15.91,-2.59
5.992,13.78,12.99,76.84,-16.15,-2.59
6.01,14.1,12.71,77.91,-1.26,-2.49
6.06,14.1,12.71,77.51,-1.85,-2.49
6.076,14.45,12.58,77.81,5.05,-0.2
6.114,14.52,12.31,77.46,4.8,-0.2
6.143,14.52,12.31,77.57,18.51,3.34
6.17,14.55,11.87,77.89,38.72,7.1
6.22,14.55,11.87,77.71,38.13,7.1
6.231,14.66,11.59,78.01,54.1,9.36
6.267,14.66,11.59,77.81,53.62,9.36
6.279,14.94,11.22,77.6,70.09,9.55
6.322,14.94,11.22,77.22,69.58,9.55
6.336,15.17,10.87,75.59,82.87,9.21
6.384,15.17,10.87,75.27,82.37,9.21
6.396,15.34,10.44,73.27,96.38,6.93
6.441,15.34,10.44,72.99,95.85,6.93
6.456,15.14,10.34,70.86,97.66,4.94
6.498,15.14,10.34,71.03,97.57,4.94
6.52,14.75,10.21,69.64,100.88,4.53
6.56,14.52,9.97,69.69,100.81,4.53
6.587,14.52,9.97,69.2,103.57,4.54
6.613,14.29,9.63,68.82,103.49,4.54
6.643,14.29,9.63,68.79,105.13,4.27
6.668,14.23,9.38,68.51,105.93,4.18
6.704,14.23,9.38,68.51,105.63,4.18
6.729,14.32,9.2,68.92,106.06,3.96
6.777,14.32,9.2,68.8,105.8,3.96
6.79,14.48,8.99,69.77,104.46,3.73
6.837,14.59,8.92,69.58,104.36,3.73
6.865,14.59,8.92,70.82,101.09,5.34
6.891,14.72,9.16,73.12,96.31,7.13
6.934,14.72,9.16,73.04,96.29,7.13
6.953,14.8,9.41,75.85,88.78,9.11
6.998,14.85,10.02,76.06,88.97,9.11
7.024,14.85,10.02,77.87,76.49,11.73
7.061,14.7,10.67,77.93,76.16,11.73
7.087,14.7,10.67,79.15,59.37,11.4
7.116,14.77,11.64,79.88,29.05,7.68
7.161,14.77,11.64,80.11,30.04,7.68
7.178,14.68,12.22,79.92,20.16,5.37
7.215,14.43,12.61,80.05,20.62,5.37
7.245,14.43,12.61,80.74,3.53,0.63
7.272,14.42,12.8,80.86,3.34,0.63
7.296,14.42,12.8,81.04,-8.58,-4.14
7.328,14.43,12.85,81.24,-8.87,-4.14
7.362,14.43,12.85,80.96,-23.51,-7.31
7.388,14.51,13.0,80.59,-36.83,-6.34
7.434,14.51,13.0,80.58,-36.29,-6.34
7.448,14.42,12.87,79.5,-43.06,-3.52
7.493,14.42,12.87,79.52,-42.65,-3.52
7.504,14.29,12.7,78.57,-47.88,-1.5
7.548,14.29,12.7,78.61,-47.84,-1.5
7.569,14.05,12.7,77.89,-50.47,-0.87
7.614,14.07,12.63,78.14,-50.21,-0.87
7.646,14.07,12.63,77.56,-52.17,0.16
7.665,13.92,12.55,76.95,-53.11,-0.27
7.717,13.92,12.55,77.04,-53.1,-0.28
7.734,13.92,12.49,76.98,-52.28,-0.23
7.776,13.85,12.49,76.87,-52.41,-0.23
7.807,13.85,12.49,77.07,-52.3,-0.36
7.834,13.85,12.5,76.99,-50.9,-1.33
7.883,13.85,12.5,76.99,-50.88,-1.33
7.904,13.78,12.49,76.21,-43.72,-4.26
7.935,13.72,12.54,76.11,-43.65,-4.26
7.964,13.72,12.54,76.22,-31.91,-7.44
7.996,13.96,12.6,76.39,-31.45,-7.44
8.02,13.96,12.6,76.18,-19.81,-6.17
8.051,14.19,12.5,76.35,-19.45,-6.17
8.083,14.19,12.5,76.33,-3.74,-3.86
8.108,14.55,12.38,77.31,11.41,0.38
8.151,14.55,12.38,76.93,11.06,0.38
8.171,14.77,12.1,77.71,30.17,3.84
8.216,15.06,11.6,77.53,30.28,3.84
8.244,15.06,11.6,77.57,44.06,6.85
8.268,15.39,11.12,77.73,44.63,6.85
8.289,15.39,11.12,77.23,60.58,8.15
8.327,15.68,10.65,77.33,61.12,8.15
8.357,15.68,10.65,76.47,72.0,8.07
8.391,15.88,10.32,76.54,72.34,8.07
8.42,15.88,10.32,75.28,84.91,6.78
8.442,15.74,9.97,73.43,90.21,5.39
8.488,15.74,9.97,73.47,89.97,5.39
8.505,15.37,9.18,71.95,96.66,5.29
8.549,15.15,8.6,71.55,96.05,5.29
8.58,15.15,8.6,72.01,97.67,5.77
8.603,15.03,7.95,71.35,99.28,5.74
8.646,15.03,7.95,71.3,98.57,5.74
8.661,15.05,7.89,71.78,98.9,5.37
8.707,15.05,7.89,71.74,98.75,5.37
8.717,15.16,7.93,72.02,99.79,5.2
8.762,15.16,7.93,71.93,99.74,5.2
8.779,15.3,7.89,72.16,101.31,5.02
8.824,15.3,7.89,72.01,101.11,5.02
8.841,15.43,7.9,72.39,101.55,4.65
8.885,15.27,8.04,72.21,101.17,4.65
8.915,15.27,8.04,73.77,96.22,4.52
8.941,14.86,8.38,76.57,78.91,6.86
8.989,14.86,8.38,77.05,79.44,6.86
9.005,14.31,9.74,79.24,45.39,6.53
9.048,14.65,10.75,80.84,46.98,6.53
9.079,14.65,10.75,80.39,22.67,4.21
9.109,15.22,11.65,80.94,1.34,-2.24
9.164,15.22,11.65,80.76,2.39,-2.24
9.178,15.6,11.93,79.87,-16.65,-8.33
9.213,15.66,11.78,79.74,-16.47,-8.33
9.242,15.66,11.78,78.52,-28.31,-11.81
9.265,15.44,11.63,77.75,-37.87,-13.16
9.311,15.44,11.63,77.89,-37.75,-13.16
9.324,15.3,11.45,77.16,-39.69,-13.98
9.373,15.3,11.45,77.22,-39.82,-13.98
9.385,15.13,11.5,76.76,-41.37,-14.38
9.431,15.13,11.5,76.93,-41.28,-14.38
9.454,15.16,11.68,76.85,-44.08,-13.55
9.487,15.16,11.93,76.98,-43.98,-13.55
9.519,15.16,11.93,76.42,-46.79,-10.54
9.547,14.81,12.15,75.71,-48.96,-10.34
9.597,14.81,12.15,76.12,-48.52,-10.34
9.61,14.69,12.24,76.23,-49.69,-9.5
9.653,14.69,12.24,76.38,-49.51,-9.5
9.668,14.65,12.25,76.38,-49.84,-8.94
9.711,14.65,12.25,76.42,-49.85,-8.94
9.728,14.68,12.19,76.45,-49.75,-8.93
9.761,14.74,12.23,76.45,-49.63,-8.93
9.8,14.74,12.23,76.4,-49.57,-8.56
9.818,14.8,12.21,76.59,-49.14,-8.63
9.861,14.8,12.21,76.53,-49.18,-8.63
9.877,14.82,12.22,76.48,-47.35,-8.44
9.923,14.82,12.22,76.46,-47.46,-8.44
9.945,14.77,12.17,76.04,-33.49,-5.65
9.994,14.79,11.84,75.96,-33.39,-5.65
10.019,14.79,11.84,75.99,-17.71,-3.2
10.039,14.88,11.51,76.41,0.9,2.18
10.082,14.88,11.51,76.21,0.41,2.18
10.101,15.3,11.12,77.14,21.37,6.05
10.153,15.3,11.12,76.61,20.85,6.05
10.172,15.7,10.93,77.28,36.53,7.97
10.209,16.03,10.61,77.14,36.67,7.97
10.236,16.03,10.61,76.44,53.63,10.37
10.262,16.34,10.4,76.65,54.07,10.37
10.295,16.34,10.4,76.32,66.16,10.1
10.32,16.67,10.24,76.27,78.92,9.22
10.365,16.67,10.24,75.9,78.57,9.22
10.375,16.85,10.08,74.84,86.7,8.84
10.42,16.85,10.08,74.63,86.47,8.84
10.444,16.97,9.87,73.42,93.75,6.38
10.488,16.96,9.76,73.18,93.48,6.38
10.515,16.96,9.76,72.12,98.72,5.61
10.539,16.88,9.59,71.94,98.75,5.61
10.572,16.88,9.59,71.58,102.73,5.07
10.606,16.75,9.48,71.17,105.9,4.97
10.652,16.68,9.43,71.16,105.69,4.97
10.681,16.68,9.43,71.46,107.11,4.96
10.71,16.67,9.38,71.31,108.3,4.72
10.76,16.67,9.38,71.31,108.21,4.72
10.781,16.72,9.21,70.99,109.14,4.58
10.818,16.86,8.82,70.81,109.27,4.58
10.845,16.86,8.82,70.51,109.15,4.18
10.872,17.04,8.57,70.55,109.44,4.18
10.898,17.04,8.57,70.41,108.99,3.88
10.923,17.18,8.44,70.5,109.14,3.88
10.956,17.18,8.44,70.8,106.78,3.98
10.986,17.06,8.59,70.77,106.59,3.98
11.016,17.06,8.59,72.76,99.07,4.68
11.04,16.85,8.7,74.89,85.3,10.69
11.091,16.85,8.7,75.12,85.46,10.69
11.101,16.67,9.79,77.49,57.47,14.17
11.139,16.67,9.79,77.94,58.38,14.17
11.15,17.0,10.95,78.46,21.96,11.78
11.193,17.0,10.95,78.5,22.84,11.78
11.215,17.45,11.89,77.94,-6.98,4.21
11.262,17.64,11.94,78.24,-5.75,4.21
11.29,17.64,11.94,75.28,-27.23,-4.47
11.323,17.38,11.47,75.04,-27.55,-4.47
11.351,17.38,11.47,74.4,-32.95,-5.72
11.372,16.93,11.28,72.88,-41.26,-7.58
11.414,16.93,11.28,73.22,-41.23,-7.58
11.434,16.67,11.12,72.96,-43.96,-6.77
11.473,16.67,11.12,73.15,-43.78,-6.77
11.486,16.59,11.07,72.84,-46.0,-6.99
11.535,16.59,11.07,72.9,-46.02,-6.99
11.555,16.65,11.05,72.82,-47.39,-8.41
11.592,16.67,11.04,72.76,-47.43,-8.41
11.622,16.67,11.04,72.7,-47.98,-9.06
11.646,16.62,10.94,72.61,-47.99,-9.06
11.678,16.62,10.94,72.72,-47.74,-8.93
11.706,16.54,10.91,72.63,-47.82,-8.94
11.738,16.54,10.91,72.61,-47.49,-9.22
11.766,16.49,10.88,72.48,-45.49,-8.54
11.804,16.49,10.88,72.5,-45.48,-8.54
11.819,16.39,10.94,72.16,-40.0,-7.83
11.864,16.39,10.94,72.28,-39.94,-7.83
11.887,16.16,10.97,72.41,-32.96,-7.0
11.919,16.07,11.13,72.56,-33.02,-7.0
11.952,16.07,11.13,73.11,-25.04,-4.55
11.983,16.02,11.06,73.05,-25.11,-4.55
12.007,16.02,11.06,73.33,-13.58,-4.18
12.04,16.23,10.96,73.54,-13.4,-4.18
12.073,16.23,10.96,73.12,-0.23,1.8
12.104,16.61,10.73,73.47,0.14,1.8
12.135,16.61,10.73,73.02,19.49,4.46
12.155,16.87,10.4,73.59,38.83,7.27
12.201,17.18,10.15,73.44,38.96,7.27
12.229,17.18,10.15,72.85,52.2,9.13
12.261,17.39,9.87,72.98,52.47,9.13
12.285,17.39,9.87,72.49,63.74,9.33
12.312,17.67,9.57,72.65,64.15,9.33
12.336,17.67,9.57,71.65,76.42,8.43
12.367,17.91,9.32,71.81,76.72,8.43
12.393,17.91,9.32,70.41,83.3,7.99
12.418,17.99,9.2,70.45,83.43,7.99
12.447,17.99,9.2,69.48,88.71,5.83
12.471,17.96,9.13,69.4,88.77,5.83
12.503,17.96,9.13,68.68,93.15,5.28
12.527,17.87,9.0,68.5,93.19,5.28
12.569,17.87,9.0,68.23,95.98,5.13
12.591,17.74,8.84,68.0,95.99,5.13
12.616,17.74,8.84,68.03,97.33,5.12
12.638,17.71,8.75,67.95,97.38,5.12
12.672,17.71,8.75,67.73,99.38,4.61
12.7,17.68,8.72,67.68,99.38,4.61
12.725,17.68,8.72,67.52,100.85,4.47
12.748,17.64,8.64,67.43,100.89,4.47
12.79,17.64,8.64,67.58,101.86,4.41
12.823,17.65,8.54,67.62,101.78,4.41
12.85,17.65,8.54,69.09,95.87,3.88
12.873,17.36,8.36,68.78,95.59,3.88
12.904,17.36,8.36,71.68,83.42,7.12
12.933,17.33,8.51,71.59,83.52,7.12
12.957,17.33,8.51,74.04,70.04,8.83
12.978,17.43,8.92,74.35,69.88,8.83
13.004,17.43,8.92,75.0,57.6,9.72
13.031,17.47,9.32,75.22,57.41,9.72
13.06,17.47,9.32,74.97,35.44,7.45
13.091,17.52,9.81,75.17,35.26,7.45
13.128,17.52,9.81,74.31,14.89,3.02
13.163,17.55,10.13,74.45,14.76,3.02
13.189,17.55,10.13,73.5,-8.59,-4.37
13.212,17.61,10.49,73.71,-8.79,-4.37
13.247,17.61,10.49,72.63,-27.16,-9.96
13.276,17.53,10.64,71.82,-40.49,-13.03
13.311,17.52,10.76,72.05,-40.07,-13.04
13.34,17.52,10.76,70.76,-48.25,-13.44
13.366,17.29,10.58,70.57,-48.58,-13.44
13.404,17.29,10.58,70.18,-51.49,-13.91
13.439,17.25,10.54,70.13,-51.51,-13.91
13.466,17.25,10.54,69.91,-53.11,-14.2
13.488,17.31,10.57,69.98,-53.04,-14.2
13.517,17.31,10.57,69.87,-54.45,-13.96
13.54,17.47,10.66,70.1,-54.47,-13.96
13.567,17.47,10.66,69.62,-54.71,-13.82
13.597,17.54,10.78,69.76,-54.8,-13.82
13.628,17.54,10.78,69.53,-54.25,-13.99
13.661,17.48,10.81,69.49,-54.36,-13.99
13.687,17.48,10.81,69.73,-53.6,-13.89
13.718,17.43,10.85,69.65,-53.58,-13.89
13.747,17.43,10.85,69.71,-49.63,-13.57
13.781,17.36,10.93,69.34,-43.56,-13.86
13.813,17.18,11.09,69.24,-43.64,-13.86
13.853,17.18,11.09,69.86,-29.21,-10.78
13.88,17.09,11.1,69.71,-29.13,-10.78
13.915,17.09,11.1,70.21,-20.0,-8.81
13.94,16.97,11.23,70.07,-20.02,-8.81
13.964,16.97,11.23,71.15,-6.09,-3.91
13.985,16.95,10.98,71.07,-6.03,-3.91
14.01,16.95,10.98,72.53,14.55,2.4
14.032,17.06,10.68,72.49,14.9,2.4
14.066,17.06,10.68,73.45,34.76,6.13
14.089,17.35,10.27,73.63,35.22,6.13
14.12,17.35,10.27,73.72,53.28,7.47
14.143,17.48,10.21,73.82,53.45,7.47
14.177,17.48,10.21,73.67,64.96,7.67
14.199,17.73,10.15,73.9,65.22,7.67
14.231,17.73,10.15,72.73,75.81,6.63
14.252,17.77,10.11,72.76,75.87,6.63
14.287,17.77,10.11,71.54,81.78,4.57
14.316,17.76,10.12,71.44,81.9,4.57
14.347,17.76,10.12,70.36,89.73,3.53
14.372,17.64,10.17,70.23,89.67,3.53
14.397,17.64,10.17,69.56,93.84,3.23
14.419,17.52,10.01,69.38,93.81,3.23
14.45,17.52,10.01,68.9,97.61,3.23
14.472,17.31,9.81,68.6,97.52,3.23
14.507,17.31,9.81,69.03,99.44,3.37
14.532,17.12,9.65,68.74,99.41,3.37
14.559,17.12,9.65,69.33,100.66,3.63
14.583,17.06,9.53,69.21,100.71,3.63
14.617,17.06,9.53,69.61,101.46,3.54
14.639,17.11,9.4,69.6,101.57,3.54
14.67,17.11,9.4,69.88,101.92,3.58
14.693,17.18,9.33,69.91,102.03,3.58
14.728,17.18,9.33,70.13,101.79,3.54
14.751,17.22,9.26,70.14,101.86,3.54
14.782,17.22,9.26,70.74,100.66,3.56
14.806,17.15,9.26,70.67,100.61,3.56
14.838,17.15,9.26,72.13,94.75,3.48
14.858,16.84,9.31,71.85,94.43,3.48
14.89,16.84,9.31,74.63,72.51,5.24
14.914,16.08,9.74,74.0,71.66,5.24
14.949,16.08,9.74,76.48,40.77,5.37
14.971,16.12,10.15,76.52,40.84,5.37
15.001,16.12,10.15,77.16,18.28,3.92
15.023,16.36,10.56,77.52,18.37,3.92
15.058,16.36,10.56,77.1,9.0,2.65
15.08,16.42,10.77,77.32,8.79,2.65
15.111,16.42,10.77,76.82,-1.89,-0.38
15.132,16.33,10.92,76.78,-2.07,-0.39
15.167,16.33,10.92,76.85,-10.72,-2.84
15.188,16.16,11.02,76.75,-11.03,-2.84
15.22,16.16,11.02,77.12,-25.23,-5.88
15.242,16.18,11.33,77.29,-25.47,-5.88
15.277,16.18,11.33,76.91,-34.88,-6.04
15.298,16.06,11.47,77.02,-35.5,-6.04
15.331,16.06,11.47,76.06,-37.76,-8.48
15.351,15.96,11.58,76.04,-38.05,-8.48
15.387,15.96,11.58,75.36,-40.34,-9.3
15.41,15.92,11.74,75.4,-40.59,-9.3
15.441,15.92,11.74,74.54,-43.65,-9.07
15.465,15.83,11.81,74.54,-43.94,-9.07
