Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.131,2.63,1.91,3.21,-23.64,-4.39s
1.153,2.64,1.92,3.20,-23.66,-4.39s
1.183,2.64,1.92,3.20,-23.70,-4.41s
1.205,2.66,1.97,3.14,-23.66,-4.41s
1.240,2.66,1.97,3.27,-23.85,-4.45s
1.262,2.67,2.01,3.24,-23.81,-4.45s
1.293,2.67,2.01,3.30,-24.02,-4.50s
1.317,2.72,2.09,3.21,-23.95,-4.50s
1.349,2.72,2.09,3.39,-24.35,-4.56s
1.372,2.73,2.11,3.36,-24.38,-4.56s
1.403,2.73,2.11,3.40,-24.46,-4.55s
1.425,2.69,2.17,3.38,-24.47,-4.55s
1.459,2.69,2.17,3.46,-24.62,-4.56s
1.483,2.65,2.18,3.47,-24.72,-4.56s
1.513,2.65,2.18,3.47,-24.73,-4.59s
1.541,2.61,2.24,3.45,-24.72,-4.59s
1.570,2.61,2.24,3.56,-24.93,-4.60s
1.592,2.59,2.31,3.52,-24.90,-4.60s
1.623,2.59,2.31,3.70,-25.24,-4.66s
1.646,2.60,2.32,3.68,-25.27,-4.66s
1.679,2.60,2.32,3.71,-25.30,-4.67s
1.704,2.61,2.32,3.71,-25.34,-4.67s
1.734,2.61,2.32,3.69,-25.33,-4.72s
1.758,2.61,2.31,3.69,-25.41,-4.72s
1.789,2.61,2.31,3.69,-25.24,-4.72s
1.814,2.63,2.33,3.67,-25.16,-4.72s
1.845,2.63,2.33,3.71,-25.44,-4.73s
1.868,2.63,2.33,3.71,-25.43,-4.73s
1.898,2.63,2.33,3.71,-25.83,-4.84s
1.919,2.63,2.33,3.71,-25.83,-4.84s
1.952,2.63,2.33,3.68,-26.21,-4.98s
1.975,2.64,2.32,3.68,-26.19,-4.98s
2.008,2.64,2.32,3.70,-26.19,-5.09s
2.032,2.65,2.36,3.66,-26.13,-5.09s
2.064,2.65,2.36,3.71,-26.06,-5.18s
2.086,2.72,2.42,3.62,-25.92,-5.18s
2.118,2.72,2.42,3.78,-26.23,-5.17s
2.140,2.77,2.45,3.73,-26.07,-5.17s
2.173,2.77,2.45,3.85,-26.64,-5.19s
2.195,2.73,2.40,3.91,-26.72,-5.19s
2.228,2.73,2.40,3.83,-26.62,-5.25s
2.251,2.71,2.39,3.85,-26.61,-5.25s
2.284,2.71,2.39,3.84,-26.93,-5.36s
2.306,2.69,2.35,3.87,-27.03,-5.36s
2.337,2.69,2.35,3.80,-26.98,-5.42s
2.361,2.72,2.33,3.80,-27.00,-5.42s
2.394,2.72,2.33,3.74,-27.22,-5.49s
2.417,2.70,2.31,3.77,-27.24,-5.49s
2.449,2.70,2.31,3.92,-28.56,-6.07s
2.471,2.70,2.32,3.91,-28.61,-6.07s
2.506,2.70,2.32,4.06,-29.67,-6.67s
2.527,2.65,2.22,4.16,-29.83,-6.67s
2.560,2.65,2.22,3.91,-29.23,-6.59s
2.581,2.63,2.23,3.91,-29.28,-6.59s
2.614,2.63,2.23,3.92,-29.13,-6.55s
2.637,2.66,2.20,3.93,-29.11,-6.55s
2.669,2.66,2.20,3.87,-29.00,-6.54s
2.694,2.68,2.20,3.86,-28.97,-6.54s
2.726,2.68,2.20,3.85,-28.93,-6.57s
2.748,2.67,2.18,3.88,-28.97,-6.57s
2.780,2.67,2.18,3.84,-28.85,-6.60s
2.802,2.64,2.13,3.90,-28.91,-6.60s
2.835,2.64,2.13,3.80,-28.75,-6.60s
2.858,2.63,2.10,3.83,-28.89,-6.60s
2.890,2.63,2.10,3.78,-28.73,-6.59s
2.911,2.61,2.08,3.79,-28.97,-6.59s
2.944,2.61,2.08,3.81,-28.80,-6.61s
2.965,2.60,2.23,3.67,-29.20,-6.61s
2.999,2.60,2.23,4.35,-30.31,-7.20s
3.024,2.13,2.35,4.34,-32.46,-7.20s
3.055,2.13,2.35,4.37,-33.67,-9.45s
3.078,0.28,3.54,4.27,-36.41,-9.45s
3.111,0.28,3.54,3.93,-42.53,-11.58s
3.132,5.10,7.36,5.73,-41.45,-11.58s
3.165,5.10,7.36,6.10,-52.59,-16.11s
3.187,10.33,12.21,8.55,-47.14,-16.11s
3.221,10.33,12.21,11.19,-62.36,-15.19s
3.243,18.56,18.87,17.73,-57.51,-15.19s
3.276,18.56,18.87,18.64,-68.72,-17.96s
3.298,26.84,24.69,24.05,-65.67,-17.96s
3.331,26.84,24.69,26.17,-67.38,-16.75s
3.352,37.56,32.86,32.96,-62.75,-16.75s
3.387,37.56,32.86,32.39,-65.17,-17.48s
3.410,47.24,40.89,36.98,-59.65,-17.48s
3.441,47.24,40.89,38.45,-59.78,-19.25s
3.464,58.15,49.95,43.74,-55.71,-19.25s
3.497,58.15,49.95,41.97,-54.11,-19.50s
3.519,65.38,56.61,44.93,-53.33,-19.50s
3.551,65.38,56.61,43.67,-47.94,-20.52s
3.574,73.56,66.82,45.51,-48.26,-20.52s
3.609,73.56,66.82,45.04,-40.37,-20.69s
3.632,78.31,73.17,45.54,-38.78,-20.69s
3.662,78.31,73.17,45.80,-37.99,-21.15s
3.684,80.49,75.92,46.33,-37.92,-21.15s
3.717,80.49,75.92,45.60,-36.88,-21.30s
3.740,78.95,73.72,45.63,-38.07,-21.30s
3.773,78.95,73.72,45.33,-39.98,-21.88s
3.795,74.04,67.03,45.80,-41.45,-21.88s
3.828,74.04,67.03,43.44,-47.66,-22.04s
3.851,67.49,58.53,44.28,-50.86,-22.04s
3.882,67.49,58.53,40.19,-58.54,-21.86s
3.904,58.20,47.96,41.94,-62.88,-21.86s
3.938,58.20,47.96,35.43,-69.88,-22.78s
3.962,50.58,40.27,36.47,-74.19,-22.78s
3.994,50.58,40.27,30.95,-79.85,-22.78s
4.017,40.15,32.93,31.75,-85.89,-22.78s
4.048,40.15,32.93,26.40,-87.75,-22.73s
4.071,32.21,27.69,26.06,-95.85,-22.73s
4.105,32.21,27.69,23.93,-93.12,-23.18s
4.128,22.53,22.00,26.64,-98.55,-23.18s
4.159,22.53,22.00,19.27,-97.36,-21.75s
4.182,15.70,17.72,22.26,-101.37,-21.75s
4.216,15.70,17.72,17.08,-98.02,-23.92s
4.239,8.57,13.18,22.98,-99.92,-23.92s
4.270,8.57,13.18,14.08,-96.58,-24.17s
4.294,3.72,9.90,19.16,-97.06,-24.17s
4.326,3.72,9.90,14.26,-95.63,-25.97s
4.348,0.09,6.78,19.05,-95.79,-25.97s
4.380,0.09,6.78,13.47,-93.41,-25.37s
4.402,1.85,5.31,15.80,-92.26,-25.37s
4.436,1.85,5.31,12.46,-90.53,-25.85s
4.462,1.36,5.29,12.10,-89.72,-25.85s
4.491,1.36,5.29,11.32,-90.41,-27.01s
4.514,1.93,7.25,7.52,-91.45,-27.01s
4.547,1.93,7.25,8.57,-87.96,-26.14s
4.570,6.23,10.29,3.78,-86.29,-26.14s
4.602,6.23,10.29,6.07,-83.34,-26.95s
4.625,13.58,16.38,6.78,-77.69,-26.95s
4.657,13.58,16.38,12.17,-82.29,-22.89s
4.681,20.47,21.41,16.09,-75.30,-22.89s
4.712,20.47,21.41,19.92,-81.64,-22.90s
4.736,31.19,28.38,26.88,-74.80,-22.90s
4.769,31.19,28.38,27.69,-77.09,-19.81s
4.793,41.14,35.21,33.34,-71.98,-19.81s
4.821,41.14,35.21,34.03,-69.13,-19.63s
4.844,51.78,43.84,39.32,-63.52,-19.63s
4.879,51.78,43.84,38.22,-61.82,-19.70s
4.904,60.27,51.35,41.75,-58.65,-19.70s
4.932,60.27,51.35,41.17,-54.91,-21.41s
4.956,68.06,59.26,44.04,-51.86,-21.41s
4.988,68.06,59.26,42.63,-47.54,-20.31s
5.013,74.17,67.17,43.80,-46.21,-20.31s
5.043,74.17,67.17,43.74,-44.13,-21.50s
5.064,79.97,75.86,43.22,-43.64,-21.50s
5.099,79.97,75.86,46.08,-40.41,-21.99s
5.125,81.26,77.99,45.19,-41.75,-21.99s
5.153,81.26,77.99,47.19,-39.58,-21.77s
5.177,78.33,74.45,46.60,-41.72,-21.77s
5.210,78.33,74.45,47.33,-44.73,-23.02s
5.235,69.95,63.99,48.44,-48.51,-23.02s
5.264,69.95,63.99,43.52,-56.34,-22.75s
5.287,60.77,52.93,45.52,-61.03,-22.75s
5.320,60.77,52.93,38.25,-69.32,-22.25s
5.344,49.92,41.47,40.90,-74.24,-22.25s
5.377,49.92,41.47,31.93,-83.51,-22.78s
5.404,40.08,33.08,33.11,-91.23,-22.78s
5.433,40.08,33.08,26.91,-91.29,-22.72s
5.466,29.17,25.35,28.55,-100.03,-22.72s
5.488,29.17,25.35,21.40,-95.58,-22.44s
5.512,21.35,20.37,23.74,-100.94,-22.44s
5.540,21.35,20.37,17.80,-97.73,-22.70s
5.562,12.27,15.64,23.23,-100.03,-22.70s
5.594,12.27,15.64,15.68,-100.63,-22.90s
5.618,5.43,11.61,21.61,-102.43,-22.90s
5.651,5.43,11.61,14.20,-98.77,-23.09s
5.674,0.94,8.25,20.88,-96.89,-23.09s
5.703,0.94,8.25,12.71,-98.19,-22.14s
5.724,3.81,6.58,15.99,-96.83,-22.14s
5.760,3.81,6.58,11.10,-95.83,-22.24s
5.783,4.23,7.06,11.12,-93.43,-22.24s
5.813,4.23,7.06,7.35,-92.89,-21.81s
5.837,1.88,9.08,4.31,-90.92,-21.81s
5.870,1.88,9.08,2.78,-88.25,-22.56s
5.892,3.60,13.24,4.03,-84.65,-22.56s
5.923,3.60,13.24,6.29,-83.96,-20.70s
5.944,10.04,17.89,12.75,-78.55,-20.70s
5.979,10.04,17.89,14.18,-82.05,-18.16s
6.002,20.06,23.01,23.22,-74.83,-18.16s
6.033,20.06,23.01,21.31,-80.23,-16.01s
6.056,30.03,28.95,29.31,-74.58,-16.01s
6.089,30.03,28.95,27.13,-77.37,-15.02s
6.112,41.76,36.08,35.51,-72.80,-15.02s
6.144,41.76,36.08,32.60,-68.98,-14.27s
6.166,51.20,43.05,38.23,-65.69,-14.27s
6.199,51.20,43.05,36.20,-61.39,-15.13s
6.222,61.66,53.66,40.64,-57.51,-15.13s
6.253,61.66,53.66,40.88,-51.98,-15.16s
6.275,68.82,61.14,43.61,-48.66,-15.16s
6.310,68.82,61.14,43.19,-47.43,-15.74s
6.332,74.13,66.84,45.57,-46.20,-15.74s
6.363,74.13,66.84,43.73,-44.57,-17.59s
6.385,77.90,72.44,43.86,-45.27,-17.59s
6.420,77.90,72.44,45.31,-40.63,-18.77s
6.442,80.48,76.57,44.59,-40.50,-18.77s
6.474,80.48,76.57,46.97,-40.44,-18.75s
6.496,79.32,75.75,45.41,-42.44,-18.75s
6.531,79.32,75.75,48.40,-44.91,-20.66s
6.554,73.12,68.48,47.85,-50.08,-20.66s
6.584,73.12,68.48,46.89,-52.35,-18.59s
6.605,64.51,58.69,47.66,-55.54,-18.59s
6.641,64.51,58.69,43.96,-70.38,-21.23s
6.664,51.95,45.73,45.69,-80.21,-21.23s
6.694,51.95,45.73,38.38,-84.09,-19.49s
6.717,39.43,33.57,40.49,-95.65,-19.49s
6.752,39.43,33.57,29.62,-93.10,-21.76s
6.776,30.25,26.10,31.45,-99.72,-21.76s
6.805,30.25,26.10,24.27,-102.90,-21.69s
6.827,20.96,18.44,28.36,-111.59,-21.69s
6.861,20.96,18.44,18.42,-101.41,-22.27s
6.883,14.36,13.32,23.62,-104.57,-22.27s
6.914,14.36,13.32,18.00,-102.89,-21.85s
6.938,7.93,8.67,24.99,-103.66,-21.85s
6.972,7.93,8.67,15.95,-101.39,-22.05s
6.996,3.53,6.30,20.95,-99.28,-22.05s
7.025,3.53,6.30,14.82,-100.32,-20.82s
7.047,1.69,5.39,16.94,-98.55,-20.82s
7.082,1.69,5.39,12.55,-98.25,-20.83s
7.104,3.22,6.96,10.55,-96.52,-20.83s
7.135,3.22,6.96,6.02,-92.75,-20.51s
7.158,7.02,12.05,1.47,-85.57,-20.51s
7.191,7.02,12.05,5.80,-90.49,-18.47s
7.214,11.57,18.36,9.57,-82.57,-18.47s
7.245,11.57,18.36,19.26,-88.30,-13.40s
7.266,19.98,24.84,26.89,-81.40,-13.40s
7.302,19.98,24.84,29.13,-83.41,-13.58s
7.325,29.43,31.47,36.66,-78.30,-13.58s
7.356,29.43,31.47,38.51,-76.77,-11.51s
7.378,41.84,40.44,47.49,-70.34,-11.51s
7.414,41.84,40.44,42.89,-68.00,-11.10s
7.437,55.29,52.16,50.37,-62.23,-11.10s
7.467,55.29,52.16,47.17,-58.43,-12.59s
7.490,65.59,62.21,51.25,-55.23,-12.59s
7.524,65.59,62.21,49.35,-47.90,-12.87s
7.547,74.09,69.75,53.83,-43.78,-12.87s
7.578,74.09,69.75,48.77,-41.99,-12.76s
7.600,78.66,74.34,51.36,-38.29,-12.76s
7.632,78.66,74.34,47.66,-41.34,-13.12s
7.657,83.90,81.66,47.89,-41.41,-13.12s
7.686,83.90,81.66,48.92,-36.85,-13.73s
7.708,84.15,82.13,48.45,-38.24,-13.73s
7.741,84.15,82.13,50.08,-37.11,-14.03s
7.762,79.81,76.66,49.68,-39.23,-14.03s
7.796,79.81,76.66,49.91,-45.41,-16.33s
7.817,72.24,67.70,49.81,-50.56,-16.33s
7.851,72.24,67.70,49.63,-59.22,-15.07s
7.873,59.50,53.31,51.48,-67.54,-15.07s
7.906,59.50,53.31,45.05,-81.00,-18.87s
7.928,47.96,41.49,46.71,-92.32,-18.87s
7.960,47.96,41.49,38.92,-97.58,-15.64s
7.980,34.76,30.09,40.83,-111.66,-15.64s
8.016,34.76,30.09,31.04,-106.47,-19.32s
8.039,25.11,22.12,34.59,-115.58,-19.32s
8.072,25.11,22.12,26.14,-110.06,-16.00s
8.096,15.27,14.03,33.22,-117.98,-16.00s
8.126,15.27,14.03,22.32,-108.20,-16.90s
8.149,9.35,9.66,28.22,-110.68,-16.90s
8.180,9.35,9.66,20.74,-104.87,-13.56s
8.203,4.32,6.76,26.14,-103.38,-13.56s
8.236,4.32,6.76,17.46,-103.99,-12.39s
8.259,3.78,6.76,17.95,-102.31,-12.39s
8.290,3.78,6.76,13.28,-99.36,-13.48s
8.314,6.89,9.40,9.67,-96.02,-13.48s
8.346,6.89,9.40,9.32,-97.11,-13.83s
8.367,11.35,13.66,5.46,-92.41,-13.83s
8.400,11.35,13.66,9.90,-86.45,-13.13s
8.422,18.87,22.15,15.01,-74.77,-13.13s
8.456,18.87,22.15,21.16,-87.15,-10.67s
8.480,27.33,29.12,26.58,-79.38,-10.67s
8.510,27.33,29.12,31.12,-81.37,-10.11s
8.534,38.34,36.44,38.61,-74.25,-10.11s
8.566,38.34,36.44,37.20,-72.56,-8.73s
8.588,50.51,45.94,44.23,-66.39,-8.73s
8.621,50.51,45.94,42.90,-60.35,-9.02s
8.643,59.87,54.69,47.03,-55.81,-9.02s
8.677,59.87,54.69,46.38,-51.42,-9.09s
8.700,69.19,63.73,50.47,-47.59,-9.09s
8.729,69.19,63.73,48.95,-44.46,-10.61s
8.751,74.19,69.04,51.01,-42.99,-10.61s
8.784,74.19,69.04,49.98,-41.14,-11.81s
8.806,78.39,74.36,51.00,-41.92,-11.81s
8.838,78.39,74.36,51.16,-37.66,-12.85s
8.861,79.42,76.34,50.05,-39.74,-12.85s
8.895,79.42,76.34,52.90,-39.38,-13.57s
8.917,75.71,72.90,50.83,-43.51,-13.57s
8.948,75.71,72.90,53.96,-49.19,-13.56s
8.969,67.31,64.30,53.27,-56.88,-13.56s
9.004,67.31,64.30,51.76,-60.71,-13.13s
9.025,53.55,51.08,52.66,-70.36,-13.13s
9.059,53.55,51.08,44.66,-76.95,-15.05s
9.081,43.13,41.19,46.87,-79.05,-15.05s
9.113,43.13,41.19,35.84,-95.09,-15.69s
9.135,32.15,30.65,38.28,-104.76,-15.69s
9.168,32.15,30.65,27.36,-104.31,-19.71s
9.191,23.96,22.80,29.52,-114.95,-19.71s
9.224,23.96,22.80,21.58,-105.56,-18.65s
9.245,15.86,15.79,26.89,-111.37,-18.65s
9.280,15.86,15.79,17.10,-104.65,-21.34s
9.302,11.03,12.36,21.79,-105.25,-21.34s
9.334,11.03,12.36,16.12,-104.84,-19.78s
9.356,6.58,9.27,21.03,-105.30,-19.78s
9.389,6.58,9.27,14.69,-103.71,-20.20s
9.412,4.63,8.16,16.86,-103.42,-20.20s
9.443,4.63,8.16,12.95,-101.42,-19.68s
9.465,5.14,8.50,12.51,-99.85,-19.68s
9.498,5.14,8.50,9.65,-99.52,-17.40s
9.521,7.18,10.14,7.30,-97.58,-17.40s
9.555,7.18,10.14,5.49,-94.00,-14.11s
9.579,12.10,15.84,4.75,-86.85,-14.11s
9.608,12.10,15.84,13.92,-90.64,-7.43s
9.633,18.56,23.63,18.95,-80.03,-7.43s
9.664,18.56,23.63,25.68,-86.50,-6.46s
9.686,26.97,31.40,31.74,-79.39,-6.46s
9.719,26.97,31.40,37.57,-76.43,-2.57s
9.743,39.70,41.70,46.34,-67.78,-2.57s
9.775,39.70,41.70,44.65,-64.87,-3.00s
9.798,50.71,50.35,50.88,-58.00,-3.00s
9.830,50.71,50.35,50.55,-51.88,-0.84s
9.854,63.93,62.35,57.11,-45.87,-0.84s
9.885,63.93,62.35,52.77,-41.86,-3.26s
9.908,72.25,69.75,57.08,-39.51,-3.26s
9.939,72.25,69.75,53.71,-34.97,-5.12s
9.962,78.14,75.64,56.51,-32.03,-5.12s
9.995,78.14,75.64,52.96,-34.51,-5.76s
10.021,82.14,80.60,53.45,-35.41,-5.76s
10.048,82.14,80.60,53.89,-33.44,-6.34s
10.071,80.61,79.09,53.20,-37.30,-6.34s
10.105,80.61,79.09,54.71,-35.96,-7.99s
10.128,74.80,72.61,54.29,-40.55,-7.99s
10.158,74.80,72.61,53.67,-45.83,-9.37s
10.181,64.23,61.48,53.25,-52.92,-9.37s
10.213,64.23,61.48,51.33,-62.58,-8.25s
10.237,52.45,49.83,51.13,-71.15,-8.25s
10.269,52.45,49.83,45.45,-84.27,-12.03s
10.293,38.78,36.05,46.77,-102.68,-12.03s
10.324,38.78,36.05,34.66,-94.84,-9.40s
10.346,28.97,26.57,36.43,-105.10,-9.40s
10.380,28.97,26.57,25.14,-100.94,-12.68s
10.404,18.91,17.40,31.08,-107.31,-12.68s
10.434,18.91,17.40,17.42,-102.65,-10.11s
10.458,12.22,11.72,23.54,-104.57,-10.11s
10.490,12.22,11.72,15.34,-101.56,-11.37s
10.515,5.56,6.34,22.99,-102.22,-11.37s
10.545,5.56,6.34,14.50,-100.29,-11.82s
10.567,2.29,4.61,18.22,-97.63,-11.82s
10.600,2.29,4.61,13.08,-96.48,-11.18s
10.624,1.98,5.60,12.85,-93.25,-11.18s
10.654,1.98,5.60,10.43,-94.81,-11.38s
10.679,3.96,8.53,7.35,-91.15,-11.38s
10.710,3.96,8.53,5.06,-89.30,-11.94s
10.733,8.23,14.62,1.74,-81.81,-11.94s
10.767,8.23,14.62,10.14,-87.13,-7.10s
10.790,12.63,21.31,14.20,-79.15,-7.10s
10.819,12.63,21.31,27.29,-82.84,-2.31s
10.840,22.12,29.12,35.87,-74.83,-2.31s
10.875,22.12,29.12,39.19,-76.93,-2.01s
10.898,35.68,38.75,49.68,-68.71,-2.01s
10.929,35.68,38.75,48.67,-65.39,1.66s
10.951,49.13,48.49,57.48,-57.71,1.66s
10.984,49.13,48.49,53.13,-54.10,1.53s
11.006,63.30,59.95,61.28,-47.68,1.53s
11.040,63.30,59.95,54.92,-44.80,-0.75s
11.062,72.48,68.36,60.19,-43.21,-0.75s
11.095,72.48,68.36,53.75,-38.85,-2.21s
11.117,80.65,77.23,57.93,-34.39,-2.21s
11.151,80.65,77.23,51.31,-38.78,-3.92s
11.174,86.19,84.70,52.67,-38.04,-3.92s
11.207,86.19,84.70,50.62,-37.07,-4.64s
11.229,87.68,86.84,50.36,-39.81,-4.64s
11.261,87.68,86.84,52.12,-35.56,-5.37s
11.284,84.00,82.18,50.98,-39.58,-5.37s
11.316,84.00,82.18,54.07,-37.74,-4.66s
11.337,74.32,70.46,53.54,-42.65,-4.66s
11.372,74.32,70.46,53.12,-48.48,-5.66s
11.397,62.58,56.77,53.85,-50.81,-5.66s
11.426,62.58,56.77,48.37,-69.05,-2.57s
11.448,49.47,42.15,49.79,-79.01,-2.57s
11.481,49.47,42.15,38.08,-87.90,-6.03s
11.503,38.56,31.92,39.14,-96.72,-6.03s
11.538,38.56,31.92,29.24,-98.33,-4.26s
11.562,27.13,22.13,32.03,-107.31,-4.26s
11.592,27.13,22.13,19.39,-99.95,-8.28s
11.617,19.04,17.23,22.70,-102.28,-8.28s
11.647,19.04,17.23,15.60,-101.07,-7.14s
11.668,10.67,12.83,20.73,-103.63,-7.14s
11.703,10.67,12.83,12.23,-98.07,-9.80s
11.726,4.64,10.39,16.78,-98.04,-9.80s
11.758,4.64,10.39,9.97,-94.97,-10.58s
11.782,0.16,8.61,13.96,-93.24,-10.58s
11.814,0.16,8.61,7.00,-88.72,-10.66s
11.836,0.81,9.10,7.40,-85.76,-10.66s
11.867,0.81,9.10,3.17,-84.32,-10.28s
11.888,2.07,12.54,1.48,-80.89,-10.28s
11.924,2.07,12.54,6.94,-81.95,-8.14s
11.946,6.63,17.89,12.38,-75.87,-8.14s
11.977,6.63,17.89,19.00,-80.21,-5.14s
12.006,15.01,25.92,27.80,-71.31,-5.14s
12.041,15.01,25.92,33.40,-76.15,-2.13s
12.065,28.36,35.71,44.91,-66.50,-2.13s
12.088,28.36,35.71,41.58,-70.12,-1.27s
12.111,40.22,44.41,49.61,-62.52,-1.27s
12.144,40.22,44.41,49.43,-59.38,2.23s
12.165,55.53,55.26,59.07,-52.26,2.23s
12.198,55.53,55.26,50.72,-51.54,-0.26s
12.220,66.93,64.94,56.82,-51.14,-0.26s
12.253,66.93,64.94,51.80,-41.34,-2.32s
12.276,75.72,73.15,56.11,-39.08,-2.32s
12.307,75.72,73.15,50.77,-37.46,-2.67s
12.329,80.06,77.47,53.11,-34.76,-2.67s
12.361,80.06,77.47,50.04,-38.79,-4.26s
12.382,82.13,80.33,49.71,-41.19,-4.26s
12.417,82.13,80.33,51.87,-37.27,-5.24s
12.439,80.51,78.96,50.32,-39.09,-5.24s
12.471,80.51,78.96,52.75,-42.35,-5.97s
12.495,72.28,70.48,51.70,-47.27,-5.97s
12.528,72.28,70.48,51.10,-51.93,-5.82s
12.550,61.41,58.95,52.02,-54.18,-5.82s
12.583,61.41,58.95,44.99,-70.89,-5.82s
12.604,48.72,45.55,47.30,-77.62,-5.82s
12.638,48.72,45.55,36.55,-86.84,-6.77s
12.661,38.78,35.35,38.11,-94.50,-6.77s
12.694,38.78,35.35,26.78,-94.47,-8.05s
12.716,28.24,26.04,30.28,-98.60,-8.05s
12.749,28.24,26.04,17.17,-98.99,-8.59s
12.772,19.79,19.54,20.02,-105.81,-8.59s
12.804,19.79,19.54,12.76,-100.31,-14.99s
12.827,15.13,12.08,19.05,-106.92,-14.99s
12.860,15.13,12.08,18.28,-102.91,-17.95s
12.883,12.58,6.17,23.20,-103.85,-17.95s
12.916,12.58,6.17,25.39,-100.63,-19.64s
