Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
4.798,6.29,14.43,3.70,-30.16,-5.51
4.834,6.29,14.43,6.30,-26.59,-5.51
4.853,5.11,9.66,2.80,-26.22,-6.81
4.890,5.11,9.66,4.93,-22.73,-6.81
4.908,4.27,6.31,2.74,-26.60,-5.60
4.945,4.27,6.31,4.71,-22.10,-5.60
4.964,4.12,3.04,1.51,-22.10,-4.47
5.001,4.12,3.04,2.74,-18.02,-4.47
5.019,3.76,1.14,2.35,-10.48,-0.64
5.057,3.76,1.14,2.42,-9.82,-0.64
5.073,3.42,0.25,3.11,-3.81,1.11
5.113,3.42,0.25,3.29,-4.16,1.11
5.132,4.07,1.30,6.11,-3.08,1.39
5.171,4.07,1.30,5.63,-3.86,1.39
5.186,5.03,3.09,8.76,-7.25,1.54
5.226,5.03,3.09,7.67,-6.37,1.54
5.240,6.01,6.08,12.46,-3.57,-1.91
5.280,6.01,6.08,10.19,-5.51,-1.91
5.296,7.86,11.22,18.08,-3.50,-1.83
5.334,7.86,11.22,13.94,-7.12,-1.83
5.351,9.68,16.79,20.91,-9.56,-5.50
5.389,9.68,16.79,16.46,-11.78,-5.50
5.408,12.73,24.88,27.33,-10.77,-5.66
5.445,12.73,24.88,20.93,-13.56,-5.66
5.462,15.49,32.42,28.39,-11.52,-8.29
5.498,15.49,32.42,22.78,-13.15,-8.29
5.516,19.80,41.94,34.28,-14.20,-7.88
5.554,19.80,41.94,27.25,-14.39,-7.88
5.572,24.57,50.98,35.76,-14.80,-10.25
5.608,24.57,50.98,29.47,-12.33,-10.25
5.627,28.63,57.52,35.87,-13.20,-9.35
5.665,28.63,57.52,31.35,-10.97,-9.35
5.683,33.63,64.29,36.61,-6.19,-10.50
5.722,33.63,64.29,31.79,-4.61,-10.50
5.739,37.44,68.69,35.38,-5.05,-9.87
5.777,37.44,68.69,32.10,-3.70,-9.87
5.792,41.57,72.74,34.45,-2.56,-10.61
5.831,41.57,72.74,31.24,-1.51,-10.61
5.850,44.51,75.16,32.00,-2.36,-10.36
5.888,44.51,75.16,30.03,-2.17,-10.36
5.903,47.44,77.15,31.14,-3.38,-11.14
5.942,47.44,77.15,29.50,-2.90,-11.14
5.957,48.62,78.09,29.67,-4.19,-11.05
5.994,48.62,78.09,28.77,-4.50,-11.05
6.011,51.08,79.12,29.72,-7.79,-12.06
6.049,51.08,79.12,29.06,-6.92,-12.06
6.068,52.88,79.73,29.44,-8.33,-12.61
6.104,52.88,79.73,29.13,-7.85,-12.61
6.121,52.27,79.61,29.19,-8.68,-12.92
6.161,52.27,79.61,29.16,-8.69,-12.92
6.178,49.28,78.49,28.40,-9.29,-12.90
6.214,49.28,78.49,28.97,-9.77,-12.90
6.232,43.07,75.56,26.91,-11.80,-13.28
6.269,43.07,75.56,28.43,-12.30,-13.28
6.287,36.83,71.88,25.30,-11.88,-11.51
6.326,36.83,71.88,26.95,-13.68,-11.51
6.341,28.62,65.76,23.13,-14.65,-10.55
6.379,28.62,65.76,24.94,-17.42,-10.55
6.400,23.28,60.11,20.03,-16.85,-8.97
6.436,23.28,60.11,21.42,-20.11,-8.97
6.452,18.75,53.03,17.00,-22.79,-8.07
6.489,18.75,53.03,18.69,-25.20,-8.07
6.508,15.75,45.75,13.87,-28.19,-6.10
6.545,15.75,45.75,15.90,-28.06,-6.10
6.564,14.41,40.22,11.44,-26.24,-6.27
6.601,14.41,40.22,13.24,-26.61,-6.27
6.618,12.35,33.12,9.74,-30.84,-3.51
6.654,12.35,33.12,11.00,-28.72,-3.51
6.676,11.11,27.86,7.94,-29.37,-4.21
6.719,11.11,27.86,8.91,-27.03,-4.21
6.731,9.50,20.92,6.03,-30.65,-2.87
6.768,9.50,20.92,6.66,-25.77,-2.87
6.784,8.33,16.14,4.75,-23.34,-3.40
6.822,8.33,16.14,5.04,-20.18,-3.40
6.840,6.69,10.36,4.27,-20.69,-1.71
6.880,6.69,10.36,3.21,-16.70,-1.71
6.894,5.94,7.14,3.10,-18.50,-1.83
6.934,5.94,7.14,2.85,-13.89,-1.83
6.949,5.21,3.77,3.82,-14.01,1.75
6.988,5.21,3.77,1.53,-9.79,1.75
7.006,4.66,1.52,4.58,-8.74,3.83
7.045,4.66,1.52,2.45,-6.82,3.83
7.061,4.03,1.64,4.51,-4.80,0.92
7.099,4.03,1.64,3.88,-4.43,0.92
7.115,4.76,1.92,2.38,-4.41,4.55
7.152,4.76,1.92,2.98,-5.05,4.55
7.172,5.68,3.24,4.72,-6.22,4.48
7.209,5.68,3.24,4.66,-3.79,4.48
7.227,6.14,5.47,8.22,-0.77,3.19
7.267,6.14,5.47,6.93,-1.97,3.19
7.285,7.18,9.78,11.85,0.75,1.31
7.324,7.18,9.78,9.08,-1.89,1.31
7.338,8.85,15.29,15.66,-0.25,1.50
7.377,8.85,15.29,12.07,-3.23,1.50
7.395,10.62,21.21,18.42,-0.94,-1.91
7.433,10.62,21.21,14.76,-4.99,-1.91
7.448,12.73,29.63,25.05,-0.43,-2.85
7.487,12.73,29.63,19.40,-4.59,-2.85
7.503,14.97,36.96,26.24,-9.17,-6.95
7.542,14.97,36.96,21.56,-11.21,-6.95
7.558,17.53,45.52,31.99,-14.24,-6.98
7.596,17.53,45.52,25.93,-13.08,-6.98
7.616,20.64,52.80,33.87,-15.37,-8.66
7.653,20.64,52.80,28.71,-13.27,-8.66
7.668,25.54,60.73,36.31,-13.00,-9.66
7.705,25.54,60.73,30.84,-9.81,-9.66
7.723,29.51,66.19,35.64,-8.74,-10.03
7.761,29.51,66.19,31.78,-6.47,-10.03
7.781,35.07,71.76,35.29,-5.57,-11.13
7.819,35.07,71.76,31.24,-3.42,-11.13
7.834,40.35,75.65,32.46,-4.19,-10.70
7.872,40.35,75.65,29.57,-3.19,-10.70
7.891,44.39,77.87,29.31,-4.73,-11.29
7.928,44.39,77.87,27.72,-4.50,-11.29
7.945,49.86,79.86,27.90,-5.22,-10.90
7.982,49.86,79.86,26.77,-5.14,-10.90
8.001,53.51,80.91,26.70,-7.90,-11.09
8.040,53.51,80.91,26.26,-7.57,-11.09
8.054,56.61,81.66,26.29,-8.26,-11.39
8.091,56.61,81.66,26.14,-8.18,-11.39
8.112,56.11,81.47,26.25,-9.10,-11.73
8.151,56.11,81.47,26.40,-9.20,-11.73
8.166,52.59,80.17,25.94,-9.79,-12.18
8.205,52.59,80.17,26.71,-10.36,-12.18
8.221,47.17,77.96,25.73,-11.49,-12.41
8.259,47.17,77.96,26.78,-12.39,-12.41
8.278,38.85,73.74,24.46,-13.18,-11.63
8.315,38.85,73.74,25.86,-14.54,-11.63
8.332,31.70,68.52,22.93,-12.79,-10.34
8.368,31.70,68.52,24.32,-15.51,-10.34
8.387,26.28,63.26,21.70,-13.67,-8.85
8.423,26.28,63.26,22.27,-16.81,-8.85
8.441,21.10,56.31,19.79,-18.95,-7.31
8.498,21.10,56.31,19.60,-21.69,-7.31
8.506,18.21,50.60,18.26,-22.10,-5.68
8.544,18.21,50.60,17.91,-23.46,-5.68
8.554,15.28,43.55,16.36,-27.30,-4.62
8.594,15.28,43.55,15.11,-26.81,-4.62
8.611,13.14,37.77,14.78,-30.30,-4.14
8.655,13.14,37.77,13.14,-28.26,-4.14
8.667,10.56,30.43,13.09,-34.84,-3.09
8.716,10.56,30.43,10.03,-29.75,-3.09
8.730,8.59,24.22,10.62,-32.68,-4.55
8.776,8.59,24.22,7.67,-27.78,-4.55
8.787,7.07,19.32,8.58,-27.72,-3.88
8.834,7.07,19.32,6.22,-24.16,-3.88
8.845,5.42,14.20,8.26,-27.34,-4.18
8.896,5.42,14.20,4.19,-22.35,-4.18
8.909,4.54,10.67,6.80,-24.58,-2.59
8.956,4.19,7.68,3.82,-24.74,-2.59
8.989,4.19,7.68,6.51,-11.99,-1.73
9.002,3.82,5.67,8.50,-8.45,0.94
9.054,3.82,5.67,6.77,-8.14,0.94
9.070,3.04,5.19,8.55,-11.34,2.49
9.139,3.04,5.19,7.69,-10.36,2.49
9.160,3.02,5.68,6.36,-10.13,2.92
9.171,3.71,6.65,4.76,-5.37,5.45
9.214,3.71,6.65,5.87,-4.84,5.45
9.228,4.29,8.36,5.46,-6.10,4.31
9.270,4.29,8.36,6.39,-4.80,4.31
9.278,5.14,11.37,7.24,-3.73,3.33
9.316,5.14,11.37,7.39,-4.27,3.33
9.337,6.78,16.38,11.63,-3.26,2.10
9.378,6.78,16.38,10.20,-3.92,2.10
9.389,8.65,21.30,13.76,-5.54,0.35
9.429,8.65,21.30,12.16,-6.38,0.35
9.444,11.62,28.34,19.75,-2.98,-1.17
9.482,11.62,28.34,16.30,-5.69,-1.17
9.499,14.88,36.09,22.86,-7.18,-5.28
9.534,14.88,36.09,19.09,-9.58,-5.28
9.556,17.95,43.08,26.25,-9.03,-3.52
9.600,17.95,43.08,22.71,-8.84,-3.52
9.610,22.10,51.57,29.98,-8.85,-3.92
9.649,22.10,51.57,25.40,-7.66,-3.92
9.667,25.64,58.36,31.65,-4.44,-4.46
9.705,25.64,58.36,27.58,-3.52,-4.46
9.719,29.79,65.39,33.72,0.46,-6.53
9.759,29.79,65.39,29.04,1.12,-6.53
9.778,33.32,70.25,33.67,2.17,-6.52
9.816,33.32,70.25,30.15,3.10,-6.52
9.834,38.81,74.81,33.24,3.33,-8.73
9.871,38.81,74.81,30.07,5.02,-8.73
9.888,43.15,77.41,30.80,4.56,-8.49
9.926,43.15,77.41,29.03,5.50,-8.49
9.940,47.73,79.36,28.91,5.62,-8.65
9.981,47.73,79.36,27.78,5.89,-8.65
10.000,50.30,80.27,27.20,4.89,-8.25
10.040,50.30,80.27,26.74,4.38,-8.25
10.052,52.85,80.97,27.14,1.06,-8.73
10.091,52.85,80.97,26.92,1.54,-8.73
10.109,55.59,81.62,27.21,-0.19,-9.12
10.151,55.59,81.62,27.10,0.51,-9.12
10.164,57.11,81.94,26.68,-0.69,-9.42
10.206,57.11,81.94,26.68,-0.50,-9.42
10.218,56.69,81.78,26.26,-0.76,-9.78
10.254,56.69,81.78,26.37,-1.32,-9.78
10.272,54.10,80.85,26.26,-3.04,-9.96
10.312,54.10,80.85,26.83,-3.30,-9.96
10.328,47.44,78.27,25.65,-2.24,-8.57
10.365,47.44,78.27,26.79,-3.96,-8.57
10.383,39.52,74.49,25.74,-3.66,-8.44
10.419,39.52,74.49,26.86,-5.52,-8.44
10.438,31.68,68.36,23.80,-4.26,-6.68
10.475,31.68,68.36,25.49,-6.50,-6.68
10.493,25.30,62.29,22.18,-4.80,-5.04
10.531,25.30,62.29,22.26,-8.54,-5.04
10.550,19.14,54.15,19.71,-8.78,-1.99
10.587,19.14,54.15,18.21,-14.24,-1.99
10.603,16.13,47.74,16.84,-16.24,-2.63
10.642,16.13,47.74,15.73,-19.03,-2.63
10.662,13.12,40.05,16.26,-24.98,-1.44
10.699,13.12,40.05,13.05,-24.97,-1.44
10.716,10.76,33.71,14.60,-26.31,-1.01
10.754,10.76,33.71,11.75,-25.10,-1.01
10.771,8.26,26.84,13.60,-30.93,-0.73
10.809,8.26,26.84,8.89,-27.29,-0.73
10.823,6.83,21.53,10.83,-27.15,-0.63
10.861,6.83,21.53,7.50,-23.83,-0.63
10.881,5.26,15.71,10.61,-28.97,-0.74
10.919,5.26,15.71,5.77,-22.71,-0.74
10.934,3.94,10.84,8.89,-24.05,-1.33
10.971,3.94,10.84,4.64,-18.81,-1.33
10.992,3.14,7.62,7.73,-17.69,-0.66
11.029,3.14,7.62,4.78,-14.59,-0.66
11.045,2.55,5.09,7.31,-15.69,0.12
11.082,2.55,5.09,4.85,-13.14,0.12
11.101,2.45,3.96,6.92,-15.26,-0.10
11.139,2.45,3.96,5.87,-13.43,-0.09
11.154,2.63,4.25,5.35,-7.95,1.95
11.193,2.63,4.25,5.66,-8.48,1.95
11.213,3.37,5.56,4.40,-7.81,2.83
11.251,3.37,5.56,5.58,-9.11,2.83
11.266,4.42,7.38,4.98,-10.75,1.56
11.303,4.42,7.38,6.02,-10.64,1.56
11.320,5.56,10.52,7.66,-7.73,-0.64
11.356,5.56,10.52,7.29,-11.16,-0.64
11.374,7.50,15.73,12.56,-10.97,-0.54
11.410,7.50,15.73,9.92,-15.78,-0.54
11.432,9.54,21.24,16.47,-17.52,-4.03
11.468,9.54,21.24,13.01,-21.06,-4.03
11.486,12.45,28.96,20.65,-18.09,-6.72
11.522,12.45,28.96,15.82,-22.83,-6.72
11.542,15.31,37.11,23.90,-16.99,-8.66
11.580,15.31,37.11,18.97,-21.44,-8.66
11.597,17.86,43.90,24.83,-21.33,-9.32
11.633,17.86,43.90,20.96,-23.65,-9.32
11.651,21.70,52.37,30.53,-20.41,-9.27
11.687,21.70,52.37,25.22,-19.65,-9.27
11.706,26.07,58.91,30.48,-20.14,-9.93
11.744,26.07,58.91,26.73,-18.38,-9.93
11.762,32.35,65.99,34.10,-16.65,-10.40
11.800,32.35,65.99,29.80,-13.73,-10.40
11.817,37.85,70.91,33.07,-12.70,-10.53
11.853,37.85,70.91,30.05,-10.69,-10.53
11.871,44.19,75.48,33.22,-9.79,-11.38
11.907,44.19,75.48,30.19,-8.14,-11.38
11.927,49.97,78.44,31.78,-9.43,-10.93
11.964,49.97,78.44,29.91,-8.14,-10.93
11.982,55.94,80.97,30.78,-8.80,-10.84
12.019,55.94,80.97,29.14,-7.94,-10.84
12.036,58.81,82.12,28.68,-8.93,-10.54
12.072,58.81,82.12,27.83,-9.12,-10.54
12.092,60.05,82.67,27.82,-11.00,-10.77
12.130,60.05,82.67,27.31,-11.32,-10.77
12.148,57.75,82.08,27.66,-13.62,-11.39
12.185,57.75,82.08,27.80,-13.55,-11.39
12.202,53.28,80.51,27.45,-15.36,-11.85
12.238,53.28,80.51,28.30,-15.45,-11.85
12.256,47.82,78.02,27.63,-15.66,-12.01
12.293,47.82,78.02,29.04,-16.39,-12.01
12.314,38.62,73.41,27.28,-15.91,-11.51
12.351,38.62,73.41,28.61,-17.91,-11.51
12.367,31.62,68.87,26.80,-16.01,-10.04
12.404,31.62,68.87,27.65,-18.18,-10.04
12.423,24.32,62.16,24.00,-18.37,-8.38
12.461,24.32,62.16,24.05,-21.88,-8.38
12.478,19.39,56.07,21.58,-23.33,-7.61
12.515,19.39,56.07,21.43,-26.06,-7.61
12.534,15.94,48.98,18.11,-29.83,-5.03
12.571,15.94,48.98,18.13,-30.41,-5.03
12.588,13.43,41.92,15.50,-30.92,-5.22
12.624,13.43,41.92,15.03,-30.78,-5.22
12.646,11.77,36.03,13.33,-33.78,-3.31
12.683,11.77,36.03,13.42,-32.10,-3.31
12.699,10.65,31.02,11.79,-32.07,-3.95
12.735,10.65,31.02,11.32,-30.31,-3.95
12.753,8.84,24.61,10.59,-34.96,-2.65
12.795,8.84,24.61,8.68,-31.04,-2.65
12.813,7.26,18.85,9.22,-34.31,-3.75
12.849,7.26,18.85,7.10,-28.43,-3.75
12.864,6.07,14.17,8.38,-27.80,-3.93
12.904,6.07,14.17,6.28,-23.39,-3.93
12.917,4.69,9.56,8.24,-25.69,-3.83
12.952,4.69,9.56,5.33,-20.81,-3.83
12.973,4.05,6.54,7.35,-19.77,-2.49
13.012,4.05,6.54,5.53,-16.66,-2.49
13.029,3.54,4.20,7.10,-16.23,-1.51
13.068,3.54,4.20,5.53,-14.14,-1.51
13.084,3.28,3.71,6.98,-14.50,-0.37
13.120,3.28,3.71,6.54,-13.43,-0.37
13.138,3.34,3.66,6.84,-12.58,1.61
13.174,3.34,3.66,6.87,-11.98,1.61
13.196,3.54,4.48,6.69,-11.47,2.23
13.233,3.54,4.48,7.10,-11.40,2.23
13.253,3.91,6.23,7.66,-10.27,2.63
13.290,3.91,6.23,8.03,-10.90,2.63
13.306,4.99,10.05,11.70,-6.45,2.12
13.342,4.99,10.05,11.16,-8.75,2.12
