Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
3.83,6.85,9.66,13.73,-32.65,0.91
3.854,7.27,6.71,15.22,-39.42,0.91
3.887,7.27,6.71,6.05,-34.2,-1.85
3.91,5.29,5.06,7.32,-35.38,-1.85
3.939,5.29,5.06,5.92,-35.94,-3.03
3.961,3.76,4.13,7.54,-35.14,-3.03
3.995,3.76,4.13,4.43,-34.7,-1.51
4.018,4.0,3.89,4.62,-34.01,-1.51
4.049,4.0,3.89,3.39,-36.65,-1.27
4.072,4.98,4.72,3.12,-34.92,-1.27
4.105,4.98,4.72,6.54,-35.77,0.41
4.128,4.52,6.7,5.79,-31.8,0.41
4.158,4.52,6.7,19.44,-32.09,2.01
4.18,3.24,9.02,18.7,-27.27,2.01
4.216,3.24,9.02,34.86,-28.12,4.14
4.24,2.49,9.82,34.3,-25.13,4.14
4.269,2.49,9.82,54.41,-15.79,6.56
4.293,2.49,11.59,55.03,-12.78,6.56
4.326,2.49,11.59,72.71,1.29,8.61
4.35,3.76,13.8,74.62,5.05,8.61
4.38,3.76,13.8,93.29,33.19,9.3
4.401,7.31,16.95,97.48,37.94,9.3
4.433,7.31,16.95,107.54,64.1,9.72
4.455,10.79,19.67,111.4,66.84,9.72
4.488,10.79,19.67,122.61,84.38,8.83
4.51,13.55,23.97,126.02,83.19,8.83
4.546,13.55,23.97,133.6,96.34,7.02
4.567,15.54,26.25,135.78,95.73,7.02
4.597,15.54,26.25,138.24,101.91,6.39
4.62,15.12,26.54,137.94,101.45,6.39
4.654,15.12,26.54,136.23,98.82,6.06
4.676,12.01,25.17,133.12,97.15,6.06
4.708,12.01,25.17,130.59,95.37,6.93
4.729,9.27,22.89,127.67,95.21,6.93
4.764,9.27,22.89,122.6,88.31,6.49
4.786,6.05,19.54,119.06,89.21,6.49
4.818,6.05,19.54,107.36,71.28,9.85
4.84,3.9,17.57,105.06,71.53,9.85
4.874,3.9,17.57,91.57,36.52,4.56
4.896,2.82,16.1,90.35,34.26,4.56
4.929,2.82,16.1,70.61,-5.25,3.11
4.958,3.46,14.65,70.96,-8.27,3.11
4.989,3.46,14.65,51.77,-26.83,-2.64
5.01,4.71,12.56,52.76,-31.68,-2.64
5.038,4.71,12.56,30.17,-33.01,-4.93
5.06,5.87,10.08,31.38,-37.14,-4.93
5.094,5.87,10.08,14.7,-35.09,-9.25
5.117,5.8,6.76,15.49,-39.4,-9.25
5.148,5.8,6.76,4.68,-35.73,-11.17
5.169,2.75,5.83,3.86,-35.28,-11.17
5.203,2.75,5.83,4.85,-36.12,-8.93
5.224,1.73,4.68,4.58,-35.64,-8.93
5.257,1.73,4.68,4.65,-34.91,-7.54
5.279,2.38,4.27,5.39,-35.43,-7.54
5.314,2.38,4.27,4.16,-34.7,-7.68
5.337,3.29,4.28,5.03,-35.62,-7.68
5.368,3.29,4.28,6.75,-32.39,-6.9
5.392,3.15,5.65,6.73,-29.64,-6.9
5.422,3.15,5.65,14.98,-26.98,-5.66
5.444,1.28,7.67,13.8,-22.38,-5.66
5.478,1.28,7.67,33.46,-21.25,-4.33
5.5,0.84,8.94,32.03,-16.94,-4.33
5.533,0.84,8.94,52.58,-13.92,-1.77
5.557,0.61,10.03,53.26,-11.53,-1.77
5.589,0.61,10.03,74.87,7.44,-1.56
5.612,2.0,12.38,78.18,12.43,-1.56
5.644,2.0,12.38,91.73,34.32,2.9
5.667,5.26,14.71,95.48,39.56,2.9
5.7,5.26,14.71,111.56,71.11,1.22
5.723,8.92,18.08,115.8,72.03,1.22
5.754,8.92,18.08,126.33,90.02,2.59
5.778,11.01,21.17,128.95,89.41,2.59
5.809,11.01,21.17,136.5,101.64,1.3
5.831,12.27,22.51,138.02,102.46,1.3
5.864,12.27,22.51,135.7,103.49,1.78
5.886,11.22,22.36,134.7,102.67,1.78
5.921,11.22,22.36,134.26,104.2,2.38
5.942,8.67,20.68,131.41,102.39,2.38
5.975,8.67,20.68,130.89,99.72,2.86
5.998,5.07,18.19,126.87,97.63,2.86
6.031,5.07,18.19,120.55,88.5,5.28
6.054,1.38,14.61,116.19,87.27,5.28
6.085,1.38,14.61,106.7,68.22,5.71
6.108,0.73,12.75,104.25,69.03,5.71
6.14,0.73,12.75,84.55,15.7,5.19
6.162,1.03,11.63,83.89,11.26,5.19
6.195,1.03,11.63,65.26,-18.82,-1.22
6.218,0.99,10.62,66.85,-22.57,-1.22
6.249,0.99,10.62,42.15,-36.88,-4.25
6.274,3.23,9.27,44.08,-40.38,-4.25
6.305,3.23,9.27,24.18,-42.16,-7.9
6.328,5.84,7.03,26.79,-47.29,-7.9
6.36,5.84,7.03,8.49,-42.2,-8.89
6.383,5.54,5.51,8.78,-45.43,-8.89
6.414,5.54,5.51,4.38,-41.52,-8.62
6.44,4.04,5.3,3.54,-39.76,-8.62
6.469,4.04,5.3,5.33,-40.06,-7.42
6.493,4.28,5.45,5.5,-38.98,-7.42
6.525,4.28,5.45,6.56,-37.68,-6.12
6.548,5.24,5.93,7.44,-38.27,-6.12
6.579,5.24,5.93,8.83,-35.64,-5.62
6.601,5.85,6.5,9.42,-36.21,-5.62
6.635,5.85,6.5,13.43,-32.16,-5.08
6.658,4.32,8.44,12.1,-27.56,-5.08
6.69,4.32,8.44,27.89,-27.54,-4.03
6.714,1.96,9.47,25.79,-22.91,-4.03
6.744,1.96,9.47,44.77,-20.15,-0.54
6.767,0.44,9.91,43.47,-16.75,-0.54
6.799,0.44,9.91,67.02,-3.01,0.0
6.822,1.12,11.1,68.09,-0.11,0.0
6.855,1.12,11.1,85.97,25.21,1.08
6.879,4.64,13.3,89.93,31.45,1.08
6.91,4.64,13.3,106.04,64.02,2.1
6.934,8.31,15.83,110.12,67.0,2.1
6.965,8.31,15.83,120.57,87.11,2.65
6.989,10.9,19.41,123.82,86.55,2.65
7.02,10.9,19.41,131.61,100.28,5.61
7.042,12.11,20.65,133.09,101.13,5.61
7.075,12.11,20.65,134.07,103.64,4.66
7.097,11.13,20.38,133.21,103.84,4.66
7.13,11.13,20.38,131.86,100.48,5.36
7.153,8.99,19.04,129.58,99.66,5.36
7.185,8.99,19.04,129.66,98.28,5.3
7.208,6.52,17.08,126.81,96.63,5.3
7.239,6.52,17.08,122.83,93.55,7.32
7.262,3.47,14.21,119.22,91.97,7.32
7.295,3.47,14.21,113.72,82.76,7.73
7.318,1.26,12.17,111.18,83.06,7.73
7.35,1.26,12.17,97.55,50.22,7.26
7.374,0.49,10.33,95.45,48.7,7.26
7.406,0.49,10.33,81.72,14.22,3.43
7.43,1.1,9.15,80.81,11.2,3.43
7.462,1.1,9.15,63.25,-15.41,0.74
7.482,1.01,8.12,64.97,-17.76,0.74
7.517,1.01,8.12,45.17,-30.25,-2.03
7.54,4.57,7.32,48.56,-36.88,-2.03
7.572,4.57,7.32,21.91,-35.39,-4.87
7.595,7.85,4.36,25.87,-46.05,-4.87
7.628,7.85,4.36,7.14,-34.15,-7.66
7.652,6.36,3.99,6.42,-35.28,-7.66
7.682,6.36,3.99,5.37,-33.76,-7.33
7.705,3.61,5.41,3.0,-27.64,-7.33
7.738,3.61,5.41,8.97,-32.7,-5.26
7.761,3.77,5.67,9.07,-31.31,-5.26
7.792,3.77,5.67,11.72,-30.23,-4.58
7.817,4.94,5.74,12.91,-32.31,-4.58
7.848,4.94,5.74,13.62,-28.01,-3.81
7.871,4.81,6.98,13.44,-25.87,-3.81
7.903,4.81,6.98,22.1,-25.82,-2.8
7.925,3.27,8.46,20.7,-21.25,-2.8
7.958,3.27,8.46,35.26,-21.89,-0.94
7.981,1.99,9.16,34.13,-17.89,-0.94
8.013,1.99,9.16,53.74,-13.09,-0.46
8.036,1.82,10.02,53.82,-9.9,-0.46
8.068,1.82,10.02,70.5,2.49,3.16
8.092,3.2,11.29,72.17,5.89,3.16
8.123,3.2,11.29,89.18,32.19,2.71
8.145,6.01,13.0,92.26,36.82,2.71
8.179,6.01,13.0,103.15,60.7,3.09
8.203,8.59,14.59,105.9,63.11,3.09
8.234,8.59,14.59,118.57,84.7,4.14
8.258,10.28,17.42,120.77,83.36,4.14
8.29,10.28,17.42,128.65,97.28,6.48
8.311,11.07,18.88,129.73,96.95,6.48
8.343,11.07,18.88,132.27,102.36,5.8
8.363,10.54,19.08,131.89,102.46,5.8
8.397,10.54,19.08,130.98,99.96,5.53
8.418,8.79,18.06,129.09,98.97,5.53
8.453,8.79,18.06,127.29,96.75,6.44
8.475,5.9,15.99,124.01,94.65,6.44
8.507,5.9,15.99,121.96,91.57,5.62
8.53,3.36,13.9,119.04,90.28,5.62
8.561,3.36,13.9,110.17,77.05,7.53
8.584,1.01,11.86,107.52,77.23,7.53
8.619,1.01,11.86,97.88,48.86,6.7
8.64,0.21,11.17,96.95,48.95,6.7
8.673,0.21,11.17,80.67,6.51,5.41
8.695,1.28,11.25,81.67,5.47,5.41
8.729,1.28,11.25,64.33,-21.2,2.74
8.753,5.64,11.55,68.54,-24.53,2.74
8.784,5.64,11.55,41.58,-36.83,-2.74
8.805,10.53,10.12,46.62,-46.37,-2.74
8.838,10.53,10.12,21.85,-36.93,-6.52
8.859,13.98,6.5,26.68,-48.3,-6.52
8.894,13.98,6.5,9.72,-34.09,-8.52
8.916,11.86,5.23,10.46,-35.79,-8.52
8.949,11.86,5.23,8.98,-35.06,-7.97
8.972,8.7,6.28,8.3,-29.28,-7.97
9.004,8.7,6.28,9.75,-38.62,-7.03
9.025,8.17,6.08,9.67,-36.34,-7.03
9.059,8.17,6.08,9.19,-35.87,-6.19
9.081,9.18,5.71,10.19,-36.54,-6.19
9.115,9.18,5.71,10.54,-30.89,-5.74
9.138,8.9,7.25,9.67,-27.46,-5.74
9.17,8.9,7.25,18.41,-24.92,-4.37
9.193,6.96,9.2,16.16,-19.31,-4.37
9.226,6.96,9.2,35.52,-17.81,-1.84
9.247,4.99,9.86,33.44,-13.28,-1.84
9.28,4.99,9.86,52.28,-14.72,0.0
9.302,4.38,10.89,51.85,-11.58,0.0
9.336,4.38,10.89,73.99,3.43,0.29
9.36,5.65,13.0,75.78,6.12,0.29
9.392,5.65,13.0,91.59,31.29,3.16
9.415,9.01,15.62,95.31,35.52,3.16
9.445,9.01,15.62,109.93,63.83,1.79
9.468,12.06,18.52,113.25,63.67,1.79
9.502,12.06,18.52,122.12,83.55,2.12
9.525,12.65,20.83,123.07,81.27,2.12
9.556,12.65,20.83,131.62,95.56,2.96
9.579,12.71,21.33,131.82,95.51,2.96
9.611,12.71,21.33,131.84,97.35,3.56
9.634,11.13,20.43,130.24,97.04,3.56
9.665,11.13,20.43,127.61,93.21,4.11
9.686,8.37,18.11,124.51,92.3,4.11
9.721,8.37,18.11,121.01,86.97,4.92
9.744,5.71,15.11,117.87,87.03,4.92
9.776,5.71,15.11,106.66,66.91,6.53
9.799,3.35,12.58,103.96,66.69,6.53
9.833,3.35,12.58,90.9,32.34,5.83
9.857,2.69,11.76,90.18,30.99,5.83
9.888,2.69,11.76,69.26,-10.21,3.56
9.911,4.38,11.26,70.88,-15.37,3.56
9.944,4.38,11.26,49.98,-28.74,-0.9
9.965,7.58,9.72,53.17,-34.09,-0.9
10.0,7.58,9.72,28.1,-36.67,-3.45
10.022,11.75,7.17,32.94,-45.49,-3.45
10.053,11.75,7.17,12.57,-39.31,-7.35
10.076,12.92,4.51,15.16,-44.26,-7.35
10.111,12.92,4.51,8.22,-39.9,-9.31
10.133,11.04,3.91,8.91,-38.81,-9.31
10.165,11.04,3.91,8.27,-42.49,-8.31
10.187,10.28,4.53,7.45,-40.66,-8.31
10.221,10.28,4.53,10.11,-41.72,-6.15
10.243,10.54,5.53,9.72,-40.08,-6.15
10.274,10.54,5.53,14.66,-40.18,-4.76
10.296,8.8,7.46,12.21,-35.67,-4.76
10.331,8.8,7.46,30.02,-34.0,-2.9
10.354,5.76,8.56,26.68,-29.15,-2.9
10.385,5.76,8.56,49.48,-22.73,-0.16
10.407,4.22,9.4,47.92,-18.13,-0.16
10.441,4.22,9.4,72.58,-0.83,2.25
10.463,5.35,10.21,73.79,1.96,2.25
10.496,5.35,10.21,90.26,30.52,5.88
10.519,9.27,12.06,94.33,36.33,5.88
10.551,9.27,12.06,111.15,66.08,4.44
10.573,12.93,15.23,115.05,65.75,4.44
10.605,12.93,15.23,126.06,86.78,5.88
10.626,16.19,18.53,129.61,86.18,5.88
10.662,16.19,18.53,133.75,98.32,5.54
10.684,16.71,19.28,134.59,99.51,5.54
10.715,16.71,19.28,131.06,96.69,4.75
10.738,14.55,18.4,128.97,96.04,4.75
10.772,14.55,18.4,128.93,98.42,6.64
10.795,11.58,16.83,125.73,96.34,6.64
10.827,11.58,16.83,122.57,89.44,7.28
10.85,7.17,14.25,117.81,86.0,7.28
10.884,7.17,14.25,112.67,73.36,7.45
10.906,3.84,12.17,109.18,71.7,7.45
10.938,3.84,12.17,94.18,34.53,9.72
10.961,1.62,10.7,91.92,30.85,9.72
10.996,1.62,10.7,76.2,-8.58,7.92
11.02,2.1,10.45,76.61,-12.77,7.92
11.053,2.1,10.45,52.26,-38.86,0.95
11.076,5.32,8.82,55.36,-44.73,0.95
11.106,5.32,8.82,32.37,-46.63,-5.92
11.129,8.71,6.33,36.22,-53.96,-5.92
11.162,8.71,6.33,17.71,-34.63,-4.26
11.183,8.09,3.72,18.67,-39.88,-4.26
11.216,8.09,3.72,13.1,-25.21,-4.36
11.239,6.4,2.85,12.07,-22.1,-4.36
11.272,6.4,2.85,11.39,-23.66,-5.3
11.295,6.55,3.0,11.42,-22.2,-5.3
11.331,6.55,3.0,11.56,-21.54,-3.4
11.362,7.16,3.7,12.02,-22.46,-3.4
11.385,7.16,3.7,15.92,-21.18,-2.74
11.409,6.57,5.87,15.09,-17.74,-2.74
11.436,6.57,5.87,25.63,-20.65,-1.36
11.459,5.35,8.35,24.52,-15.07,-1.36
11.493,5.35,8.35,43.03,-17.9,-0.23
11.516,4.54,9.35,42.34,-15.48,-0.23
11.546,4.54,9.35,60.47,-4.92,3.28
11.572,4.89,10.86,61.1,-2.37,3.28
11.603,4.89,10.86,83.67,26.17,2.59
11.626,7.49,12.53,86.39,30.71,2.59
11.657,7.49,12.53,101.03,56.11,5.68
11.679,12.11,14.84,105.72,60.29,5.68
11.712,12.11,14.84,117.49,82.9,3.99
11.736,14.79,17.22,120.38,83.21,3.99
11.767,14.79,17.22,127.91,95.01,6.14
11.79,17.09,18.88,130.13,94.15,6.14
11.824,17.09,18.88,132.43,103.59,5.72
11.846,17.05,18.92,132.19,102.53,5.72
11.878,17.05,18.92,129.83,102.43,6.16
