Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
5.258,0.51,0.70,32.56,3.28,-0.58
5.298,2.12,1.39,33.15,4.20,-0.58
5.329,2.12,1.39,48.67,3.30,5.73
5.360,8.01,2.82,73.02,11.26,9.75
5.411,8.01,2.82,67.21,10.05,9.75
5.431,12.83,3.00,84.55,12.03,13.96
5.464,19.81,2.71,101.35,19.20,13.61
5.510,19.81,2.71,94.38,18.57,13.61
5.527,24.45,2.49,109.37,22.09,14.99
5.576,24.45,2.49,104.72,22.01,14.99
5.594,31.03,3.65,124.02,31.59,17.12
5.635,33.94,4.64,122.07,41.98,29.26
5.683,33.94,4.64,119.11,40.38,29.26
5.704,30.03,3.97,106.42,30.92,30.97
5.745,21.33,2.38,97.23,15.18,25.34
5.793,21.33,2.38,106.00,18.77,25.34
5.816,14.40,1.56,92.24,12.10,25.49
5.854,6.59,1.08,82.50,0.90,20.57
5.903,6.59,1.08,90.31,3.13,20.57
5.926,2.46,1.57,68.77,-8.30,17.88
5.966,0.34,1.73,54.71,-4.00,11.11
6.017,0.34,1.73,56.84,-3.97,11.11
6.038,1.03,1.49,36.91,-1.77,5.52
6.074,0.04,0.95,24.03,0.48,-1.30
6.124,0.04,0.95,23.01,-1.71,-1.30
6.142,0.56,0.58,4.98,-1.80,-6.90
6.186,1.93,0.95,4.39,-2.50,-6.90
6.222,1.93,0.95,2.01,-3.10,-10.08
6.244,3.76,0.42,5.95,6.80,-10.72
6.291,3.76,0.42,4.05,4.26,-10.72
6.309,3.44,0.00,1.15,-0.39,-10.22
6.348,2.60,0.54,7.37,-4.86,-8.90
6.396,2.60,0.54,6.56,-4.66,-8.90
6.419,2.06,0.24,18.85,-1.54,-3.50
6.461,1.82,0.19,38.72,-0.74,0.05
6.510,1.82,0.19,38.50,0.13,0.05
6.531,1.38,1.64,59.42,1.47,7.13
6.571,5.94,2.33,80.26,7.14,12.49
6.620,5.94,2.33,75.75,6.11,12.49
6.642,13.19,2.93,95.05,12.92,18.31
6.679,18.76,2.77,106.50,16.12,19.26
6.728,18.76,2.77,100.93,15.54,19.26
6.746,24.29,1.70,115.97,18.11,24.23
6.793,28.42,1.74,111.52,19.99,24.23
6.828,28.42,1.74,117.42,38.39,29.68
6.850,28.96,1.25,116.65,41.31,36.09
6.899,28.96,1.25,116.13,41.96,36.09
6.923,22.56,0.54,100.61,14.22,32.81
6.958,15.47,0.97,93.52,13.88,30.76
7.008,15.47,0.97,100.59,15.39,30.76
7.030,7.81,1.58,81.82,6.26,28.91
7.072,3.48,2.25,74.76,0.07,22.20
7.121,3.48,2.25,79.09,1.26,22.20
7.150,1.78,2.41,59.95,-4.66,17.57
7.181,0.86,2.18,45.97,-1.98,11.52
7.232,0.86,2.18,46.84,-3.09,11.52
7.259,0.68,1.96,26.09,-6.59,3.62
7.295,0.26,1.79,11.26,-8.65,-3.40
7.343,1.17,1.70,10.98,-7.08,-3.40
7.378,1.17,1.70,0.87,-12.48,-9.22
7.399,3.07,1.09,4.59,5.29,-11.44
7.446,3.07,1.09,2.59,2.80,-11.44
7.464,2.56,0.39,1.96,-6.42,-11.87
7.510,2.70,0.49,1.92,-5.50,-11.87
7.550,2.70,0.49,2.30,-4.47,-7.72
7.577,2.59,0.23,15.38,-3.24,-2.79
7.622,2.46,0.61,14.76,-4.56,-2.79
7.663,2.46,0.61,31.80,-0.34,3.76
7.688,0.73,2.07,57.41,2.94,10.52
7.729,7.23,2.74,77.56,7.07,16.10
7.780,7.23,2.74,71.09,6.16,16.10
7.805,14.07,3.28,94.53,14.32,19.39
7.840,21.54,3.10,106.01,21.28,24.19
7.896,21.54,3.10,98.56,20.71,24.19
7.920,26.24,1.54,115.94,20.54,24.42
7.951,29.97,0.53,121.28,29.24,34.36
7.997,29.97,0.53,117.50,31.76,34.36
8.023,30.09,0.22,115.82,33.62,35.17
8.061,23.45,1.47,102.59,13.25,29.86
8.112,23.45,1.47,109.25,16.83,29.86
8.130,16.03,1.14,93.53,11.27,30.84
8.169,8.19,0.19,84.19,2.98,27.06
8.217,8.19,0.19,91.99,4.13,27.06
8.235,3.46,0.24,71.87,-7.79,24.66
8.277,1.96,0.58,75.37,-7.20,24.66
8.307,1.96,0.58,58.88,-6.86,16.16
8.333,1.10,0.85,40.21,-8.38,9.98
8.377,1.10,0.85,41.10,-9.85,9.98
8.397,1.47,1.03,21.05,-8.20,0.71
8.442,0.82,0.75,20.57,-8.11,0.71
8.476,0.82,0.75,3.68,-10.74,-4.47
8.501,0.41,1.35,11.92,-7.97,-9.01
8.547,0.41,1.35,10.75,-8.29,-9.01
8.564,3.42,0.58,13.71,7.17,-7.81
8.610,3.13,0.19,10.01,1.88,-7.81
8.639,3.13,0.19,6.95,-10.28,-8.50
8.669,3.17,1.18,2.14,-6.99,-6.78
8.718,3.17,1.18,1.49,-7.26,-6.78
8.738,2.76,0.99,12.68,-0.88,0.41
8.777,2.00,0.00,12.10,-1.96,0.41
8.809,2.00,0.00,31.15,-1.65,4.69
8.835,0.83,1.55,50.66,-4.14,10.81
8.879,0.83,1.55,47.84,-2.63,10.81
8.897,5.33,2.60,73.08,4.41,16.46
8.940,13.51,3.26,73.58,10.14,16.46
8.972,13.51,3.26,78.12,3.19,23.40
8.999,19.81,1.91,104.56,13.63,23.63
9.045,19.81,1.91,98.15,14.22,23.63
9.064,26.82,0.39,113.89,14.18,25.02
9.108,29.34,0.64,107.48,14.67,25.02
9.142,29.34,0.64,114.96,27.05,29.62
9.166,29.61,1.57,116.15,25.97,30.65
9.213,29.61,1.57,115.85,26.94,30.65
9.234,26.05,1.84,105.67,13.81,27.01
9.275,19.38,1.39,104.25,10.48,27.01
9.310,19.38,1.39,110.19,17.20,26.26
9.331,13.78,1.07,93.56,10.29,25.86
9.375,13.78,1.07,99.16,11.48,25.86
9.390,6.93,0.19,84.51,3.41,23.78
9.443,3.05,0.46,88.37,1.67,23.78
9.476,3.05,0.46,80.87,-1.27,22.96
9.495,0.66,1.13,58.34,-9.31,18.14
9.544,0.66,1.13,60.78,-8.32,18.14
9.564,0.84,1.28,44.54,-5.86,12.19
9.605,0.42,0.94,44.41,-6.06,12.19
9.641,0.42,0.94,22.57,-8.62,1.59
9.664,0.25,0.40,6.76,-3.93,-3.58
9.711,0.25,0.40,6.77,-5.44,-3.58
9.732,1.50,0.60,9.24,-1.86,-6.22
9.769,3.41,0.46,8.98,-1.86,-6.22
9.802,3.41,0.46,7.41,-5.91,-9.81
9.826,3.89,0.14,7.07,0.73,-8.78
9.871,3.89,0.14,6.54,-0.82,-8.78
9.895,3.19,1.13,0.81,-6.69,-9.18
9.936,2.77,1.33,0.99,-7.24,-9.18
9.970,2.77,1.33,6.86,-1.68,-0.74
9.993,1.73,0.61,24.67,-4.00,1.07
10.041,1.73,0.61,23.66,-2.82,1.07
10.063,0.00,0.39,40.30,-5.74,5.71
10.102,3.80,1.60,40.55,-5.01,5.71
10.135,3.80,1.60,55.04,-1.72,11.20
10.155,7.76,2.19,74.18,4.13,17.62
10.201,7.76,2.19,70.30,3.70,17.62
10.222,15.32,2.45,93.85,14.10,20.99
10.265,21.12,2.01,90.05,17.14,20.99
10.296,21.12,2.01,92.79,12.53,24.94
10.323,27.35,1.43,115.52,18.64,24.71
10.370,27.35,1.43,109.27,19.48,24.71
10.389,29.78,1.63,119.87,32.57,34.05
10.432,29.51,1.13,117.56,32.88,34.05
10.461,29.51,1.13,114.96,34.62,35.63
10.490,25.21,0.37,103.10,15.37,29.82
10.534,25.21,0.37,107.41,17.36,29.82
10.553,18.29,0.00,96.81,11.63,30.40
10.598,18.29,0.00,103.73,13.94,30.40
10.618,11.83,0.41,91.04,6.81,29.77
10.655,6.83,0.42,94.23,5.17,29.77
10.686,6.83,0.42,92.97,4.54,27.42
10.711,2.07,0.03,71.19,-10.58,23.29
10.756,2.07,0.03,75.96,-8.90,23.29
10.775,0.23,0.73,60.79,-9.83,17.48
10.823,0.23,0.73,62.68,-9.07,17.48
10.841,0.11,0.93,43.00,-2.32,11.61
10.878,0.62,0.63,44.04,-1.84,11.61
10.910,0.62,0.63,25.90,-4.57,5.85
10.936,0.06,0.07,7.92,0.62,-0.95
10.981,0.06,0.07,8.30,-1.92,-0.95
11.001,2.57,0.30,4.48,-0.38,-4.58
11.043,5.11,0.56,4.75,-1.27,-4.58
11.075,5.11,0.56,3.31,-6.60,-6.70
11.099,6.29,1.04,3.72,-0.07,-4.93
11.148,6.29,1.04,2.57,-1.82,-4.93
11.166,5.26,1.51,2.81,-8.34,-5.55
11.210,4.34,1.54,3.04,-9.07,-5.55
11.243,4.34,1.54,7.60,-4.12,-0.75
11.267,3.54,0.77,22.93,-3.33,5.85
11.313,3.54,0.77,22.18,-1.36,5.85
11.333,2.37,0.26,38.86,-0.85,10.30
11.375,0.71,1.40,39.01,-0.36,10.30
11.410,0.71,1.40,56.24,4.35,17.00
11.431,5.21,2.09,76.37,9.58,20.99
11.481,5.21,2.09,72.00,8.91,20.99
11.503,13.52,2.73,95.92,19.22,24.97
11.543,19.61,2.62,91.67,22.20,24.97
11.590,19.61,2.62,94.21,16.00,26.76
11.610,26.73,1.97,117.92,22.68,29.03
11.653,29.90,1.94,111.87,23.50,29.03
11.688,29.90,1.94,115.70,32.85,39.44
11.709,30.83,1.74,117.76,34.31,37.14
11.759,30.83,1.74,116.85,34.33,37.14
11.781,26.09,0.44,105.58,13.77,31.28
11.818,17.46,0.13,94.93,10.31,32.61
11.870,17.46,0.13,103.57,12.91,32.61
11.894,10.19,0.28,88.19,6.86,30.02
11.928,3.11,0.25,79.22,-1.29,26.78
11.979,3.11,0.25,86.30,0.54,26.78
11.991,0.34,0.00,65.83,-11.03,20.94
12.030,1.52,0.39,68.24,-8.84,20.94
12.055,1.52,0.39,55.37,-12.14,11.21
12.087,0.09,0.99,55.69,-9.98,11.21
12.119,0.09,0.99,31.39,-7.92,4.32
12.147,1.18,0.55,14.21,-1.50,-1.67
12.196,1.18,0.55,15.09,-3.68,-1.67
12.218,2.16,0.41,2.41,-1.69,-8.01
12.261,4.32,0.34,3.76,-0.47,-8.01
12.296,4.32,0.34,5.85,-3.01,-6.36
12.319,7.11,0.16,8.32,4.30,-6.50
12.367,7.11,0.16,5.51,1.57,-6.50
12.389,7.42,1.28,1.97,1.85,-4.68
12.428,7.44,2.10,1.10,2.31,-4.68
12.468,7.44,2.10,1.22,3.35,-3.84
12.505,6.33,2.14,3.41,-2.15,-5.38
