Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
5.553,1.32,20.8,5.29,22.15,-1.72
5.575,1.08,13.04,4.07,16.45,-1.72
5.608,1.08,13.04,4.76,23.9,-3.15
5.628,0.16,5.8,8.11,18.04,-3.15
5.662,0.16,5.8,4.08,24.59,-2.47
5.685,0.52,3.27,4.5,22.32,-2.47
5.718,0.52,3.27,4.4,25.36,-4.77
5.74,0.41,4.52,5.0,25.0,-4.77
5.773,0.41,4.52,4.05,24.37,0.39
5.795,0.41,9.91,9.33,27.28,0.39
5.829,0.41,9.91,7.74,26.49,0.07
5.851,0.51,17.91,14.07,32.62,0.07
5.883,0.51,17.91,9.2,23.27,-1.9
5.906,0.07,25.78,14.46,30.06,-1.9
5.94,0.07,25.78,13.06,19.52,-1.33
5.963,0.7,34.69,18.69,25.98,-1.33
5.995,0.7,34.69,13.72,15.68,-5.99
6.019,1.44,42.03,18.0,21.3,-5.99
6.049,1.44,42.03,17.34,12.92,-6.58
6.071,2.63,50.78,21.49,21.4,-6.58
6.105,2.63,50.78,17.5,11.7,-12.04
6.129,3.28,58.11,20.87,18.76,-12.04
6.16,3.28,58.11,20.33,5.56,-11.58
6.184,2.47,65.18,24.08,11.41,-11.58
6.215,2.47,65.18,20.3,2.56,-14.15
6.24,3.08,70.09,23.07,6.41,-14.15
6.269,3.08,70.09,20.59,1.22,-16.54
6.292,6.18,74.55,25.86,0.56,-16.54
6.325,6.18,74.55,17.46,3.3,-16.79
6.346,10.11,74.9,18.52,1.92,-16.79
6.379,10.11,74.9,15.61,5.31,-16.65
6.403,9.97,72.42,12.7,5.39,-16.65
6.435,9.97,72.42,14.01,2.99,-16.55
6.458,8.23,68.13,10.81,0.89,-16.55
6.49,8.23,68.13,11.57,3.85,-15.15
6.513,5.06,60.67,6.88,-0.26,-15.15
6.545,5.06,60.67,10.7,2.24,-12.01
6.566,3.3,52.75,6.27,-3.95,-12.01
6.602,3.3,52.75,7.84,5.14,-10.65
6.627,2.7,42.85,3.29,-2.23,-10.65
6.659,2.7,42.85,7.02,5.1,-8.67
6.688,1.83,34.92,3.48,-3.64,-8.67
6.711,1.83,34.92,5.06,9.07,-6.09
6.734,0.75,24.41,7.36,-1.08,-6.09
6.767,0.75,24.41,4.0,14.83,-1.98
6.789,0.33,14.78,7.32,8.24,-1.98
6.826,0.33,14.78,4.32,18.1,-3.03
6.849,0.36,8.73,5.88,15.84,-3.03
6.878,0.36,8.73,5.06,18.21,-3.61
6.901,0.26,3.78,6.73,14.58,-3.61
6.934,0.26,3.78,4.81,19.31,-5.09
6.957,0.76,4.12,4.54,18.88,-5.09
6.989,0.76,4.12,4.55,19.42,-3.83
7.014,0.2,8.6,9.06,20.81,-3.83
7.045,0.2,8.6,8.71,20.91,-3.24
7.068,1.16,13.91,12.51,24.31,-3.24
7.102,1.16,13.91,16.13,20.27,-2.74
7.124,0.68,24.61,22.1,32.4,-2.74
7.158,0.68,24.61,17.39,10.41,-6.18
7.182,0.16,34.03,22.09,20.84,-6.18
7.213,0.16,34.03,22.99,-1.37,-9.37
7.237,0.83,44.63,29.4,5.93,-9.37
7.269,0.83,44.63,24.08,-4.69,-15.4
7.291,2.72,53.44,28.21,4.16,-15.4
7.325,2.72,53.44,28.62,-8.66,-15.83
7.349,4.48,63.09,33.59,-0.55,-15.83
7.38,4.48,63.09,28.69,-12.56,-18.51
7.404,4.63,68.63,32.89,-10.02,-18.51
7.434,4.63,68.63,27.7,-13.5,-19.83
7.456,5.33,72.26,31.71,-13.65,-19.83
7.49,5.33,72.26,25.59,-12.02,-20.34
7.513,11.55,74.95,28.0,-11.89,-20.34
7.546,11.55,74.95,21.89,-8.84,-19.38
7.569,13.48,73.79,21.52,-10.48,-19.38
7.601,13.48,73.79,19.04,-5.66,-17.67
7.624,10.8,68.96,16.07,-8.68,-17.67
7.658,10.8,68.96,18.57,-3.61,-15.07
7.681,7.23,63.28,15.05,-6.73,-15.07
7.712,7.23,63.28,15.71,3.98,-12.45
7.736,5.39,54.43,9.94,-0.71,-12.45
7.77,5.39,54.43,14.49,1.83,-6.89
7.792,3.13,46.12,10.61,-5.27,-6.89
7.825,3.13,46.12,9.87,5.83,-4.65
7.847,1.28,35.21,6.4,-4.37,-4.65
7.878,1.28,35.21,6.92,8.17,0.83
7.901,0.08,24.24,3.97,-1.34,0.83
7.937,0.08,24.24,3.72,8.11,-1.85
7.961,1.7,16.1,4.12,-1.6,-1.85
7.99,1.7,16.1,2.06,14.41,-2.16
8.014,2.95,7.46,8.45,6.83,-2.16
8.046,2.95,7.46,1.27,17.39,-4.64
8.069,3.34,2.52,5.57,14.26,-4.64
8.1,3.34,2.52,1.53,10.92,-6.57
8.125,2.88,3.29,2.13,8.24,-6.57
8.159,2.88,3.29,6.84,16.08,-0.71
8.184,4.04,8.71,11.3,18.09,-0.71
8.212,4.04,8.71,12.51,21.15,-1.97
8.236,4.53,15.73,16.98,27.5,-1.97
8.267,4.53,15.73,16.01,19.27,0.59
8.292,2.92,27.17,23.07,32.18,0.59
8.323,2.92,27.17,18.54,13.1,-1.42
8.348,1.22,35.98,24.18,20.53,-1.42
8.379,1.22,35.98,21.71,7.92,-2.26
8.4,1.84,47.13,28.68,17.02,-2.26
8.43,1.84,47.13,24.81,3.19,-6.9
8.451,4.19,55.76,29.11,11.43,-6.9
8.487,4.19,55.76,26.72,-0.68,-11.49
8.511,6.15,64.08,32.13,4.56,-11.49
8.54,6.15,64.08,26.56,-5.57,-14.74
8.562,5.72,68.92,30.76,-3.95,-14.74
8.596,5.72,68.92,27.22,-7.66,-16.27
8.618,9.17,73.75,31.58,-6.78,-16.27
8.652,9.17,73.75,24.44,-6.55,-16.98
8.678,11.9,75.79,26.94,-7.26,-16.98
8.707,11.9,75.79,21.4,-3.9,-16.73
8.73,13.01,74.48,20.95,-5.59,-16.73
8.761,13.01,74.48,18.75,-2.92,-15.49
8.786,10.53,69.71,16.47,-6.71,-15.49
8.818,10.53,69.71,17.91,1.23,-13.64
8.843,7.33,62.94,14.07,-2.81,-13.64
8.872,7.33,62.94,15.94,0.37,-8.8
8.896,4.96,52.7,10.11,-5.79,-8.8
8.928,4.96,52.7,12.83,3.06,-8.1
8.951,2.45,43.86,8.52,-3.76,-8.1
8.982,2.45,43.86,8.31,3.84,-7.02
9.006,1.44,33.08,3.28,-7.73,-7.02
9.038,1.44,33.08,3.72,9.63,-8.66
9.062,0.47,24.03,1.05,-3.36,-8.66
9.092,0.47,24.03,0.97,17.4,-7.31
9.116,0.64,14.34,6.09,5.96,-7.31
9.147,0.64,14.34,2.9,23.97,-9.66
9.169,1.53,8.05,7.93,17.63,-9.66
9.201,1.53,8.05,4.58,28.28,-8.77
9.225,2.06,4.64,7.42,25.21,-8.77
9.257,2.06,4.64,5.2,30.83,-7.6
9.281,1.96,6.18,4.6,31.31,-7.6
9.312,1.96,6.18,3.14,33.03,-6.23
9.337,2.39,11.67,6.74,38.68,-6.23
9.369,2.39,11.67,5.62,32.55,-4.13
9.394,2.54,20.11,12.38,42.41,-4.13
9.422,2.54,20.11,11.71,23.32,-3.49
9.445,1.58,31.8,19.44,36.4,-3.49
9.478,1.58,31.8,12.71,13.26,-8.7
9.503,0.95,41.3,19.72,19.61,-8.7
9.533,0.95,41.3,16.61,3.45,-12.71
9.556,0.05,51.26,23.68,9.59,-12.71
9.589,0.05,51.26,16.52,-0.84,-15.86
9.612,1.64,58.44,20.95,4.72,-15.86
9.643,1.64,58.44,17.87,-1.3,-18.96
9.667,3.02,65.76,21.36,5.54,-18.96
9.698,3.02,65.76,18.36,-5.31,-18.04
9.722,1.75,69.48,20.37,-2.25,-18.04
9.752,1.75,69.48,18.49,-6.96,-19.5
9.777,3.54,73.47,22.19,-5.79,-19.5
9.809,3.54,73.47,16.72,-5.92,-19.09
9.832,5.94,74.88,18.68,-6.44,-19.09
9.863,5.94,74.88,15.53,-3.88,-18.98
9.886,6.75,73.93,14.71,-4.35,-18.98
9.92,6.75,73.93,14.19,-2.76,-18.47
9.942,4.96,69.87,12.69,-6.67,-18.47
9.972,4.96,69.87,13.62,-0.62,-16.45
9.995,5.23,62.96,8.82,-4.88,-16.45
10.029,5.23,62.96,13.8,1.35,-12.52
10.051,3.1,55.72,9.52,-2.34,-12.52
10.083,3.1,55.72,11.39,5.11,-11.2
10.107,4.43,46.48,5.94,-0.65,-11.2
10.142,4.43,46.48,11.87,-0.73,-10.88
10.166,3.58,36.3,8.64,-11.83,-10.88
10.195,3.58,36.3,11.13,-0.73,-13.4
10.219,2.62,27.47,9.4,-11.44,-13.4
10.25,2.62,27.47,9.94,3.63,-14.09
10.273,0.94,18.29,10.42,-6.41,-14.09
10.304,0.94,18.29,8.48,11.32,-12.63
10.328,0.35,12.43,9.42,6.06,-12.63
10.361,0.35,12.43,8.66,18.0,-11.18
10.386,0.89,7.46,10.74,12.16,-11.18
10.414,0.89,7.46,9.43,23.29,-10.82
10.439,1.2,5.57,10.21,20.36,-10.82
10.471,1.2,5.57,9.73,24.97,-10.52
10.496,0.76,7.15,9.14,25.56,-10.52
10.523,0.76,7.15,7.5,26.53,-7.26
10.547,0.81,10.72,9.19,29.23,-7.26
10.58,0.81,10.72,7.77,30.42,-7.76
10.605,1.15,18.55,14.42,39.23,-7.76
10.634,1.15,18.55,13.94,24.16,-5.26
10.657,0.19,27.92,19.77,38.36,-5.26
10.691,0.19,27.92,19.14,13.15,-10.5
10.713,2.2,39.43,25.56,27.1,-10.5
10.743,2.2,39.43,23.29,-5.74,-13.37
10.764,4.43,49.03,30.63,-0.74,-13.37
10.8,4.43,49.03,24.98,-7.98,-14.16
10.823,7.37,59.81,32.87,-2.32,-14.16
10.853,7.37,59.81,25.47,-6.0,-14.14
10.875,9.87,67.63,30.21,-0.54,-14.14
10.91,9.87,67.63,23.95,-9.75,-15.87
10.932,9.55,71.96,27.12,-7.33,-15.87
10.965,9.55,71.96,24.11,-11.03,-16.18
10.988,10.54,75.29,27.17,-10.2,-16.18
11.023,10.54,75.29,22.65,-11.03,-16.84
11.046,15.41,77.92,25.13,-10.97,-16.84
11.075,15.41,77.92,20.45,-9.2,-16.63
11.099,16.57,77.22,20.68,-10.93,-16.63
11.132,16.57,77.22,18.82,-7.9,-15.14
11.157,13.25,73.23,16.9,-10.84,-15.14
11.185,13.25,73.23,17.09,-5.55,-14.66
11.208,10.38,65.87,12.2,-8.67,-14.66
11.241,10.38,65.87,16.47,-4.5,-10.16
11.266,6.24,57.97,12.02,-8.25,-10.16
11.295,6.24,57.97,11.6,-5.01,-12.25
11.321,3.84,47.07,6.52,-12.37,-12.25
11.352,3.84,47.07,9.42,-6.99,-7.47
11.374,1.73,38.37,4.75,-14.77,-7.47
11.404,1.73,38.37,3.42,-1.9,-7.53
11.425,0.18,27.6,3.81,-13.71,-7.53
11.461,0.18,27.6,1.5,3.32,-5.99
11.483,1.31,19.41,4.28,-5.01,-5.99
11.513,1.31,19.41,3.14,8.8,-6.02
11.537,1.95,11.22,8.42,-2.04,-6.02
11.572,1.95,11.22,4.6,13.88,-6.99
11.594,2.45,6.54,7.93,8.16,-6.99
11.627,2.45,6.54,8.01,14.91,-8.37
11.648,1.97,4.74,8.67,11.13,-8.37
11.682,1.97,4.74,5.5,16.62,-8.08
11.705,2.06,7.79,5.44,17.6,-8.08
11.736,2.06,7.79,2.92,21.52,-6.74
11.758,2.44,13.47,7.93,27.92,-6.74
11.791,2.44,13.47,8.18,19.82,-6.08
11.814,2.55,24.04,15.33,31.57,-6.08
11.846,2.55,24.04,12.54,9.96,-4.32
11.87,1.94,33.5,17.46,20.05,-4.32
11.908,1.94,33.5,15.58,2.7,-9.6
11.93,2.15,44.31,21.94,9.52,-9.6
11.958,2.15,44.31,17.9,0.09,-11.64
11.98,2.02,52.54,21.52,7.56,-11.64
12.013,2.02,52.54,18.4,-3.8,-13.6
12.035,0.99,60.8,22.68,3.2,-13.6
12.066,0.99,60.8,18.58,-7.02,-14.26
12.091,2.3,65.99,22.51,-4.51,-14.26
12.125,2.3,65.99,18.48,-7.67,-16.69
12.15,4.58,69.57,20.37,-4.76,-16.69
12.18,4.58,69.57,18.7,-9.68,-18.22
12.203,2.3,73.62,21.9,-7.72,-18.22
12.235,2.3,73.62,16.27,-9.44,-18.51
12.261,0.85,74.56,18.05,-10.37,-18.51
12.293,0.85,74.56,14.72,-7.7,-18.97
12.321,0.07,72.74,14.12,-9.72,-18.97
12.348,0.07,72.74,13.45,-5.4,-17.03
12.373,0.83,68.13,11.67,-10.14,-17.03
12.396,0.83,68.13,11.92,1.97,-14.44
12.42,2.14,60.28,6.2,-2.59,-14.44
12.453,2.14,60.28,12.58,3.92,-7.34
12.477,3.18,51.66,6.89,-0.94,-7.34
12.507,3.18,51.66,10.71,3.7,-5.74
12.532,2.43,38.68,8.9,-12.15,-5.74
12.563,2.43,38.68,8.43,10.48,-2.48
12.593,1.28,29.36,7.27,0.73,-2.48
12.617,1.28,29.36,8.59,13.15,-3.69
12.639,1.27,17.75,12.78,2.88,-3.69
12.671,1.27,17.75,8.76,15.94,-4.6
12.696,0.22,10.7,11.14,8.38,-4.6
12.739,0.22,10.7,11.58,15.95,-6.81
12.761,0.07,6.19,13.11,13.9,-6.81
12.785,0.07,6.19,13.16,7.39,-10.58
12.806,0.03,5.67,13.2,5.52,-10.58
12.836,0.03,5.67,11.69,8.84,-5.66
12.86,0.1,9.41,13.14,11.16,-5.66
